objectid,transcript_line,start,end,speaker,text,txt_filename
mainstreet016,35,00:04:02.550,00:04:19.740,Kate Barr,"The interconnections that you could find like you know you find the title and it says it's directed by so, and so, and then you could click on on you know it's directed by Martin scorsese and so you could click click on Martin scorsese's name and see his you know other works by him.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,36,00:04:19.980,00:04:24.270,Kate Barr,Right ours doesn't have that capacity it's very rudimentary.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,37,00:04:24.390,00:04:26.730,Beau Newsome,Just kind of fight title basically and.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,38,00:04:26.790,00:04:36.390,Kate Barr,"By title, you can put directors in there, but um you know again it's just it's just very limited and it's yeah it's.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,39,00:04:36.840,00:04:43.830,Kate Barr,"it's served as well, now I can't I can't besmirch it too much because it has served as well, since the mid 90s.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,40,00:04:44.250,00:04:58.140,Kate Barr,"But um it's just time it's time for something you know if we're if we're going to be serious about continuing to exist into the 21st century, then we need to, we need to be able to interact and 21st century kind of way.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,41,00:04:58.170,00:04:58.620,,sure.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,42,00:05:00.210,00:05:03.390,Beau Newsome,The so you mentioned that it opened in 1988.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,43,00:05:04.290,00:05:07.350,Beau Newsome,And then became a nonprofit in 2014 yes.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,44,00:05:07.440,00:05:14.220,Beau Newsome,"that's correct when it started, could you give a rough estimate of what size, a video store was.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,45,00:05:14.580,00:05:26.820,Kate Barr,yeah um so it was it was started by a Greek immigrants and His name was George last ios and he opened it up with 600 vhs tapes of his very own.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,46,00:05:27.090,00:05:41.250,Kate Barr,And it was actually in the back of a record store on it was like a record store friend of his own and he had he gave them a little corner that he could put these 600 video vhs tapes to rent.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,47,00:05:42.150,00:05:55.860,Kate Barr,But that that began the you know they began expanding pretty quickly and moved into their own space on and and then in 92 they moved to the location where we're at now.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,48,00:05:56.610,00:05:58.140,Beau Newsome,you're kind of in the U district.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,49,00:05:58.320,00:06:00.180,Kate Barr,area are in the district yep.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,50,00:06:00.360,00:06:00.840,Beau Newsome,Okay yeah.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,51,00:06:01.530,00:06:05.070,Kate Barr,um and we you know so we've been we've been in the same location.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,52,00:06:05.070,00:06:05.580,Beau Newsome,Since.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,53,00:06:05.700,00:06:13.440,Kate Barr,"The 1990s and it's funny because when they moved into that location and it's it's large it's you know, like 8500 square feet.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,54,00:06:13.710,00:06:14.460,Kate Barr,We have.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,55,00:06:14.700,00:06:19.560,Kate Barr,The main floor and a mezzanine level so you're looking at the photo behind me.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,56,00:06:19.740,00:06:22.260,Kate Barr,You can see the railings for the mezzanine level.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,57,00:06:22.650,00:06:32.610,Kate Barr,"And each of those all around there, there are little rooms that you go into and all of those rooms are are filled with with videos.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,58,00:06:32.820,00:06:37.470,Beau Newsome,And their first each room is like a different category of some sort.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,59,00:06:37.500,00:06:40.860,Beau Newsome,Right right right so genre or something like.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,60,00:06:41.100,00:06:51.870,Kate Barr,"yeah yeah, so I think i'm trying to see Okay, so if you're if you're looking over kind of a way you know above where the counter.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,61,00:06:51.900,00:06:52.830,Beau Newsome,Is hey.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,62,00:06:53.220,00:07:06.960,Kate Barr,"that's that would be well what you're seeing in the hallway is classic comedy but then like right behind that would be the comedy room the drama room, we have a literature room a documentary room murder mystery suspense.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,63,00:07:09.120,00:07:14.070,Kate Barr,animation room psychotropic exploitation obviously has to be in its own room.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,64,00:07:14.100,00:07:25.170,Kate Barr,"Because your monitor that and then there's all these little outposts awesome and they're not they're also not just like simple little rooms, they have these kind of labyrinth of shelves that you go in.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,65,00:07:25.170,00:07:25.710,Beau Newsome,So.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,66,00:07:26.010,00:07:30.810,Kate Barr,You walk into a room and you're like oh my gosh there's even more packed in here.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,67,00:07:32.100,00:07:44.820,Kate Barr,So when they first moved in they they were like wow you know we we will never fill the space and everything you see photos from the time every single shelf had the vhs faced outward.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,68,00:07:45.210,00:07:47.700,Beau Newsome,"Yes, that's how our old store was to.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,69,00:07:48.510,00:07:54.030,Kate Barr,"And now, if you look at the if you can see the shelves in the photo behind me it's all spines.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,70,00:07:54.030,00:08:00.060,Beau Newsome,All spines yeah that's how we were to unfortunately we moved from a bigger store and they got sold.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,71,00:08:00.510,00:08:02.850,Beau Newsome,Because it almost went out of business once before.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,72,00:08:03.360,00:08:05.160,Beau Newsome,About 14 years ago and then.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,73,00:08:05.610,00:08:10.320,Beau Newsome,"We moved into a smaller location, because person who bought it on that building.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,74,00:08:10.710,00:08:13.290,Beau Newsome,"Okay, and so we went from.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,75,00:08:14.370,00:08:15.510,Beau Newsome,half the size.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,76,00:08:15.990,00:08:19.530,Beau Newsome,So it was just everything was everything was spines by that point and.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,77,00:08:19.530,00:08:23.880,Beau Newsome,yeah vhs we sold everything we had on DVD on vhs.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,78,00:08:24.270,00:08:25.470,Beau Newsome,and put the vhs.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,79,00:08:25.530,00:08:28.710,Beau Newsome,In the back that we couldn't find anywhere else you know.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,80,00:08:28.770,00:08:30.030,Kate Barr,yeah yeah.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,81,00:08:30.630,00:08:35.730,Beau Newsome,looks like you have you some being this size of you had to worry about running out of room.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,82,00:08:36.570,00:08:37.170,Kate Barr,Every day.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,83,00:08:37.890,00:08:38.910,Kate Barr,Every single day.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,84,00:08:40.650,00:08:41.760,Beau Newsome,million times yeah.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,85,00:08:42.540,00:08:52.170,Kate Barr,"We are we are collection is currently at about 140,000 titles and we bring in between three and 4000 titles every year.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,86,00:08:52.560,00:08:53.190,Kate Barr,So.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,87,00:08:53.430,00:09:02.580,Kate Barr,"we're already bursting at the seams and and yet we keep bringing in more and more, and you know we've got to make room for all of that.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,88,00:09:03.060,00:09:20.130,Kate Barr,"During during lockdown and coven one of our staff members wanted to keep busy, and so he started coming up with ways to sneak in other shelves, you know, like partial shelves so we've gotten a little bit more shelf space, but that actually.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,89,00:09:20.970,00:09:46.500,Kate Barr,"hasn't changed too much, because what was happening was we had started pulling out all of the vhs and putting it up on top of the the shelves, so the shelves, you see behind me, we would have we would have rows of vhs boxes up there just to make room for the DVD and BLU Ray.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,90,00:09:46.530,00:09:57.600,Kate Barr,"That were on your shelf below and that's not ideal, because I mean yes they're still there, and yes, people can still see them but they're harder to see, and you know if they're not part of.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,91,00:09:58.110,00:10:05.790,Kate Barr,If they're if they're segregated out people aren't going to necessarily know that they're there and pay attention to them and.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,92,00:10:06.840,00:10:19.830,Kate Barr,"You know there's some really interesting content on some of these so it's so we're trying to figure out ways in which to just add so so the project, he did over the summer last year.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,93,00:10:20.640,00:10:24.780,Kate Barr,Was it added enough shelf space that we could re integrate all of the vhs.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,94,00:10:24.780,00:10:26.550,Kate Barr,back down but.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,95,00:10:27.690,00:10:33.240,Kate Barr,"Then we're back to where we were yes, you know we're bringing in more stuff and how are we going to fit it on the show.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,96,00:10:33.960,00:10:43.470,Kate Barr,So it was only kind of a temporary pause and say you know free the inbreed that sigh of relief and then you know it starts all over again and we're going to have to figure it out.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,97,00:10:44.490,00:10:46.860,Kate Barr,We already in battle.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,98,00:10:47.250,00:10:47.880,Kate Barr,"Oh, always.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,99,00:10:48.630,00:10:49.620,Kate Barr,Constant constant.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,100,00:10:50.220,00:10:52.110,Kate Barr,um we already have.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,101,00:10:53.880,00:11:02.220,Kate Barr,One part of the upper hallway is probably like right behind where i'm in the image that i'm at right.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,102,00:11:02.220,00:11:02.880,Beau Newsome,behind.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,103,00:11:03.480,00:11:20.370,Kate Barr,The brown thing there on and that actually is like a display case where the the vhs and DVD covers are in plastic sleeves and you flip through them like you would vinyl you know.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,104,00:11:20.430,00:11:21.720,Beau Newsome,or elbow yeah.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,105,00:11:21.990,00:11:30.840,Kate Barr,And that's the way to save space live video when right before about a year before they went out of business when they were condensing down.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,106,00:11:31.260,00:11:45.150,Kate Barr,On that's what they did they put everything that they had into those kind of sleeves and so the entire video browsing experience was like flipping through sleeves up all of these you.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,107,00:11:45.180,00:11:49.530,Kate Barr,Know it's not terrible um and it is a huge space.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,108,00:11:50.700,00:11:52.230,Kate Barr,A huge space saver.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,109,00:11:52.590,00:11:57.120,Beau Newsome,"We thought about that to doing those like like a video game stores, so you would go.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,110,00:11:57.210,00:11:58.140,Beau Newsome,Through and have those like.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,111,00:11:58.710,00:12:01.320,Beau Newsome,yeah like thanks you could flip through and.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,112,00:12:01.320,00:12:02.400,Beau Newsome,yep stuff like that.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,113,00:12:02.610,00:12:03.510,Kate Barr,We never got so.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,114,00:12:03.750,00:12:13.650,Kate Barr,"So we have cases for that, and then we do also have you can actually see in the image down there at the counter there's somebody bending over the counter and right.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,115,00:12:13.650,00:12:15.390,Kate Barr,"Next to him, there are some white.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,116,00:12:16.320,00:12:25.830,Kate Barr,"you're actually spines have binders, and so we do have that's for the children section on and then also in the.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,117,00:12:27.360,00:12:36.810,Kate Barr,"In the documentary room, we have some binders where we've just pulled some stuff off the shelves and put them into binders so like, for example, over there.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,118,00:12:37.170,00:12:50.130,Kate Barr,"On one of the binders is the olsen twins so it's everything we have on the olsen twins and you know I think one of the binders is like the Arthur movies, I don't know if you're familiar with any of these children's.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,119,00:12:50.520,00:12:50.880,,picture.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,120,00:12:52.080,00:13:06.660,Kate Barr,"But you know it just to give you an idea and then like in the documentary room, we have like one binder that's called trains and it's so it's every documentary we have on trains in that binder and again it's just a way for us to kind of save on space.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,121,00:13:06.990,00:13:07.530,Kate Barr,A little bit.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,122,00:13:07.830,00:13:13.860,Beau Newsome,"Let me ask you this, do you are, you say the DVDs and BLU rays, are they in the case.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,123,00:13:14.730,00:13:18.000,Beau Newsome,"Now, or is there a separate case that goes home with the customer.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,124,00:13:18.090,00:13:18.720,Kate Barr,Correct.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,125,00:13:18.780,00:13:24.870,Kate Barr,yeah okay yeah we do not have live inventory at all if we did half of our collection would have walked out the door by now.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,126,00:13:24.900,00:13:27.540,Beau Newsome,Sure yeah yes us too we.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,127,00:13:28.560,00:13:37.950,Beau Newsome,I mean that's you know one thing with doing these interviews as we've talked to people on the board of the co op and stuff like that they were just like well we don't know what we could have done.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,128,00:13:39.360,00:13:47.100,Beau Newsome,"And if we could have moved it somewhere and i'm like well you really have to work there to know how much space, all this stuff really does take up.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,129,00:13:47.640,00:13:48.780,Kate Barr,"And it really, really does.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,130,00:13:48.810,00:13:54.300,Beau Newsome,it's not like a piece of fruit that you somebody buys one and you replace it it's just a growing growing growing.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,131,00:13:54.630,00:13:58.020,Kate Barr,yeah yeah exactly exactly.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,132,00:13:58.680,00:14:02.310,Beau Newsome,So it's good to hear this even a problem for you.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,133,00:14:02.940,00:14:21.120,Kate Barr,"Oh absolutely absolutely and so we we have what you were mentioning earlier about the vhs that you guys got rid of your your duplicate vhs so we currently have over 15,000 titles still on vhs planned on we.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,134,00:14:21.240,00:14:22.470,Kate Barr,When we bring.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,135,00:14:22.920,00:14:35.610,Kate Barr,"The movie in in a newer format, we retire vhs so that is all stuff that has never it either it's never migrated over to DVD or BLU Ray.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,136,00:14:36.180,00:14:48.930,Kate Barr,or there is unique content on it so sometimes when it came out on vhs sometimes they had a different cut on sometimes they kind of.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,137,00:14:49.410,00:15:01.710,Kate Barr,near the end of the heyday of vhs when DVD laser discs actually were coming out on the scene and they were they introduced extra features vhs also tried to replicate that not.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,138,00:15:01.770,00:15:02.370,Kate Barr,yeah well.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,139,00:15:02.460,00:15:03.210,Beau Newsome,At the very end.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,140,00:15:03.780,00:15:07.410,Kate Barr,"A lot I mean it's not like every vhs by any stretch, no, no.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,141,00:15:07.470,00:15:10.140,Kate Barr,They were they were starting to try and do that.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,142,00:15:10.140,00:15:12.480,Beau Newsome,"Remember, you had to watch through the end of the credits.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,143,00:15:12.540,00:15:12.840,Kate Barr,yep.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,144,00:15:13.050,00:15:14.040,Beau Newsome,And then just play.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,145,00:15:14.430,00:15:17.400,Kate Barr,With play yep exactly cheers or something like that.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,146,00:15:17.640,00:15:32.250,Kate Barr,"So some of those special features um when they created the DVD they just created new special features and so those aren't didn't migrate over, and so we consider that unique content.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,147,00:15:33.090,00:15:45.990,Kate Barr,"And that's and so, for that reason we would we even if we have it in on DVD we would still keep the vhs but if it's an apples to apples if it's like this is the exact same movie vhs DVD.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,148,00:15:47.160,00:15:55.380,Kate Barr,You know they're they're either no features on the vhs and they're on the DVD DVD or they transfer transfer did all over.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,149,00:15:55.680,00:16:12.210,Kate Barr,"Then we would retire vhs so I mean that really just gives you an example of how much stuff you know people seem to think like at one point, it was like oh everything's on DVD now and now it's like everything's on the Internet and the answer is no, that doesn't work like that.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,150,00:16:13.470,00:16:14.820,Beau Newsome,doesn't know there's.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,151,00:16:16.020,00:16:21.960,Beau Newsome,"yeah cuz it was hard for us in the beginning to be like Okay, if we have it on DVD let's sell the vhs.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,152,00:16:22.260,00:16:23.940,Beau Newsome,"Like That was a hard decision, but we just didn't.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,153,00:16:23.940,00:16:31.350,Beau Newsome,"Have we didn't have a choice and we kept about five to 700 vhs titles, that you can only get.",2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,154,00:16:31.800,00:16:32.160,Kate Barr,You know.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,155,00:16:32.280,00:16:33.300,Beau Newsome,There were only available on.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
mainstreet016,156,00:16:33.300,00:16:37.650,Beau Newsome,vhs and I think there's a whole bunch of them that are still that way you just.,2021-06-02_katebarr_scarecrow_videostore_transcript.vtt
