objectid,transcript_line,start,end,speaker,text,txt_filename
mainstreet018,11,00:02:28.710,00:02:41.910,Monique Lillard,"And I was a vhs person either a beta person and I probably have membership said, all three of the stores, but focus mostly on.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,12,00:02:42.450,00:03:03.390,Monique Lillard,The one on a mainstream of precursor to main mainstream video I can't remember what it was called and then I remember when Howard Hughes appliance was located on North main in what is now norm slack up in.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,13,00:03:04.740,00:03:11.400,Monique Lillard,"West side of North name and then, when they move downtown to the former works.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,14,00:03:12.990,00:03:15.360,Monique Lillard,"Fifth, street at Washington.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,15,00:03:16.830,00:03:29.910,Monique Lillard,moritz was a legendary beer bar and very popular with students in the 70s and 80s up until the point where.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,16,00:03:30.810,00:03:44.100,Monique Lillard,I have raised the drinking age from 19 to 21 So if you can find that date that's sort of a turning point in what happened to drinking establishment soon Moscow.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,17,00:03:44.670,00:04:04.710,Monique Lillard,"So the demise of works club after the drinking age was raised, created the vacant real estate, to which Howard Hughes moved downtown it was very exciting to have another sort of large anchor retail TIM it downtown and so Howard Hughes have the entire.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,18,00:04:05.850,00:04:19.560,Monique Lillard,Half block from the alley to Washington street for appliances and at some point they took the portion on East side of the building.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,19,00:04:20.730,00:04:34.620,Monique Lillard,"Facing Washington street, which I think is now the yarn underground and that portion which was up three or four steps was the video section and.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,20,00:04:35.790,00:04:36.180,Monique Lillard,Your.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,21,00:04:37.590,00:04:40.500,Monique Lillard,lighting any perhaps.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,22,00:04:43.290,00:04:44.370,Monique Lillard,80s or 90s.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,23,00:04:45.810,00:04:58.860,Monique Lillard,"yeah yeah and so that was probably the first time, and I think that was maybe the end of the vhs era and the arrival of the DVDs because the.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,24,00:04:59.610,00:05:12.750,Monique Lillard,"The vhs would take so much more shelf space and and I think at that point that the vedas were on their way out, but they probably still have vhs cassettes.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,25,00:05:14.160,00:05:40.260,Monique Lillard,"Through the MID 80s, maybe 1990s Okay, and then at some point they move the appliances out to the poem highway and what I knew as a student as a modern way grocery store, which was run by Jim and jeanie Casey.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,26,00:05:43.290,00:05:44.580,Monique Lillard,and modern way.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,27,00:05:45.900,00:05:52.290,Monique Lillard,And it was a neighborhood grocery store that survived by selling a lot of beer to college students.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,28,00:05:53.550,00:05:56.850,Monique Lillard,And someone Howard Hughes move their.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,29,00:05:58.050,00:06:16.200,Monique Lillard,"movie appliances there and I believe is still owned by Howard and don frye but they they expanded the videos into the the main floor where the appliance has been, or what I remember, was the the bar area of marks.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,30,00:06:18.480,00:06:24.390,Monique Lillard,"So, at some point there, I would have been a.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,31,00:06:25.410,00:06:40.890,Monique Lillard,"fairly regular page from so maybe I have this backwards, maybe the videos were downstairs first and then up on the industry side because the history side would have taken much less for space.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,32,00:06:42.390,00:06:48.990,Monique Lillard,And at that point pre Jerry I probably would have been a.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,33,00:06:50.220,00:06:55.200,Monique Lillard,Two or three videos per week person.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,34,00:06:57.210,00:07:01.080,Monique Lillard,And so i'll let you.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,35,00:07:02.370,00:07:03.390,Monique Lillard,"pick it up, then.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,36,00:07:10.230,00:07:18.600,Monique Lillard,"And I think I don't remember anything other than that video store as it Howard Hughes video, is what I remember.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,37,00:07:19.800,00:07:21.810,Monique Lillard,It may have been another.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,38,00:07:23.310,00:07:38.250,Monique Lillard,"configuration, but I always thought wow This is just fine to have this store with all these videos we can shop for whatever we want whatever movies, I grew up loving movies, and to have them.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,39,00:07:39.510,00:07:46.740,Monique Lillard,be able to plug into a machine at home and have your own movie I just thought that was how do we use to say the cat's meow.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,40,00:07:49.350,00:08:05.310,Monique Lillard,"You know, there was Okay, so this is la geeks voice is going to be off camera I think they can figure that out, but I better just stay for the record here, there were other video stores in town was tr there was video man that was Hastings towards the end there, there was red box.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,41,00:08:06.930,00:08:08.520,Monique Lillard,Not these aren't even ringing bells.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,42,00:08:12.330,00:08:14.790,Monique Lillard,Are video may have been the one on the.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,43,00:08:19.110,00:08:29.820,Monique Lillard,Video lamb might have been out of the East side marketplace or them called the musk from all I never rented from.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,44,00:08:31.320,00:08:43.140,Monique Lillard,"Hastings I didn't I thought being mostly to soul sort of the the second run videos but, but I think just because of proximity and location, I was working.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,45,00:08:43.560,00:08:57.540,Monique Lillard,"downtown at the Ionian i'm Jackson street, and so what i'm in a logical place to return the video in the morning on the way to work and pick up another one on the way home in the evening.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,46,00:08:58.500,00:09:11.220,Monique Lillard,I think the way it was nestled right downtown was the clincher for me it just made it feel like we were partaking of local merchants and building a history.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,47,00:09:12.420,00:09:14.640,Monique Lillard,With their video store I know.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,48,00:09:16.380,00:09:34.830,Monique Lillard,"We have a history together at the mailing on Main Street south of the new art, because that was laura's tea and treasure and lower actually from palau's who somebody you should interview.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,49,00:09:36.360,00:09:39.060,Monique Lillard,If you wanted to learn more about the building and I.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,50,00:09:40.170,00:09:50.790,Monique Lillard,because she had her tea shop there with all the fancy tea pots and like like lunches and paste for us and.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,51,00:09:52.590,00:09:57.330,Monique Lillard,And so we have a date there for for lunch.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,52,00:09:59.640,00:10:12.510,Monique Lillard,When I came back from Colorado in 1999 I was working in this man school communication and Jerry was working in the department of theater in both him shoot.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,53,00:10:13.530,00:10:23.580,Monique Lillard,"On campus, and so I think we have at least one lunch there and I just remember Laura you knew Laura already yeah yeah.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,54,00:10:25.170,00:10:37.620,Monique Lillard,"yeah and so she was sort of very attentive and and so that was the first time I had been in that building, since it was the sears catalog store.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,55,00:10:39.330,00:10:44.130,Monique Lillard,Where it was and that's why on the back side of the building there's that big.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,56,00:10:45.240,00:11:11.010,Monique Lillard,metal brace for because it was a hoist to bring appliances that would come off a delivery truck in the alley and I don't know if they actually took them up to the second floor but certainly to take them off the track so so that's a digression into the the space that became.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,57,00:11:12.030,00:11:19.050,Monique Lillard,The Howard Hughes on main and then eventually the video considered writing.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,58,00:11:28.020,00:11:34.080,Monique Lillard,Well i'm sure if you went to the historical societies photo archive and you look at.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,59,00:11:35.910,00:11:45.720,Monique Lillard,"sears and roebuck Main Street, they would have a picture of the star friend and maybe some interior shots when it was a retail store, so we.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,60,00:11:46.410,00:11:57.300,Monique Lillard,brought in the claim that these videos as being a history of construction of downtown Moscow Moscow in general and sort of a statement on entertainment in the world.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,61,00:12:02.250,00:12:04.650,Monique Lillard,there's a range of topics that are permissible.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,62,00:12:06.390,00:12:13.710,Monique Lillard,Know recorded so damn I have to say that in the mainstream location.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,63,00:12:14.970,00:12:37.200,Monique Lillard,"It lends itself more to the catalog of the videos that it was much better organized than it was in the space on Washington or fifth, and it was really easy to find videos by genre.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,64,00:12:39.030,00:12:51.180,Monique Lillard,"On the mainstream location and at that point, I think that the staff was incredibly knowledgeable and the three or four.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,65,00:12:51.750,00:13:04.560,Monique Lillard,Regular staff members who would do the staff picks on the chalkboard and they were movie buffs and they knew when things were being released and they and you could say.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,66,00:13:06.300,00:13:18.720,Monique Lillard,"Where are the double oh seven movies, and they were an action adventure, but maybe somewhere in cult classic or something else, so I found it was.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,67,00:13:20.160,00:13:26.700,Monique Lillard,The the synergy of location and organization of the collection and in the staff.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,68,00:13:31.980,00:13:51.150,Monique Lillard,"Air movies, in your store, they have the movies, and they were willing to chat remember, I remember first learning about Japanese the anime Oh, and there was one there that to spend all kinds of time explaining to me that I knew very little about I think we just finished one title.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,69,00:13:52.290,00:13:55.530,Monique Lillard,zooming in and they showed us.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,70,00:13:58.410,00:13:58.650,Monique Lillard,This.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,71,00:13:59.760,00:14:04.200,Monique Lillard,"thing out and maybe you should watch them in sequence, and so, what was the one.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,72,00:14:07.980,00:14:08.940,Monique Lillard,ventricle I.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,73,00:14:10.590,00:14:10.800,Monique Lillard,Was.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,74,00:14:12.300,00:14:15.390,Monique Lillard,"It was a whole series Oh, we both.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,75,00:14:17.220,00:14:17.730,Monique Lillard,can't.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,76,00:14:21.030,00:14:29.910,Monique Lillard,"describe the layout for restored one it fits in Washington you're you're saying you didn't care for it too much, but could you describe it just the record it.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,77,00:14:31.200,00:14:32.250,Monique Lillard,It was.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,78,00:14:33.270,00:14:45.120,Monique Lillard,"It seemed like, especially when it was in a smaller space, it was too much inventory for a small space and then didn't seem like there was enough work area.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,79,00:14:45.540,00:14:54.360,Monique Lillard,For the staff members to put the return dis back into the cases in a timely manner.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,80,00:14:55.230,00:15:21.300,Monique Lillard,"And so you would go in and they say, well, yes, that came back, but it's it's not on the shelf yeah so right, I remember narrow aisles and maybe not as logical of a layout you know, maybe there was comedy was here but romantic comedy was over there.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,81,00:15:22.350,00:15:23.130,Monique Lillard,and,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,82,00:15:24.570,00:15:39.720,Monique Lillard,"There weren't the the the interesting categories, like the criterion collection or the drama DS the Cross between dramas and comedies it seemed like the the new space allowed.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,83,00:15:41.460,00:15:41.850,Monique Lillard,john.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,84,00:15:44.490,00:15:54.240,Monique Lillard,"gosh I know there was there was a door on the fifth street side, and then there were steps down to the main appliance store.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,85,00:15:56.130,00:15:57.810,Monique Lillard,But beyond man I can't.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,86,00:15:58.830,00:16:01.440,Monique Lillard,Remember it and it didn't seem like it was.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,87,00:16:03.930,00:16:30.750,Monique Lillard,"There must have been space behind because I don't think they had the actual this on the shelf and just just the cases, and so I mean that that always seem to be a logistical step that when the shop was busy that the the weights would come, while the one or two staff members were taking.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,88,00:16:31.950,00:16:41.190,Monique Lillard,The number disk from the the archive or from the library section and putting them into cases for or check out.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,89,00:16:43.410,00:16:48.600,Monique Lillard,So um what else about the the main streets door.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,90,00:16:51.060,00:16:53.520,Monique Lillard,What was your favorite section oh.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,91,00:16:55.050,00:16:58.020,Monique Lillard,"For me, was German just straight up.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,92,00:17:00.150,00:17:00.750,Monique Lillard,The.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,93,00:17:02.700,00:17:20.220,Monique Lillard,"The musicals and, as I think we got for my dad wanted to see like white Christmas and singing in the ring, and I remember getting going my way.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,94,00:17:20.940,00:17:38.040,Monique Lillard,"Which bing crosby one the best factor, for which I have never seen bring it in bring it to the moon, and all of the classic musicals were nicely collected then some of the foreign films.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,95,00:17:39.330,00:17:51.600,Monique Lillard,"The award winners would have had all the best picture Oscars together, although you know some of those would be overlap with other categories.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,96,00:17:53.010,00:17:56.520,Monique Lillard,"That award winners that and then the criterion collection, where the real.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,97,00:17:57.810,00:18:04.410,Monique Lillard,"Art films, and that was through, but one of the.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,98,00:18:05.580,00:18:13.110,Monique Lillard,Hollywood studios right put those together as a collection and offered them to video stores.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,99,00:18:14.400,00:18:21.060,Monique Lillard,discount if if you would carry their the whole selection and now there's a criterium channel.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,100,00:18:22.380,00:18:26.850,Monique Lillard,For streaming video so it's whoever and.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,101,00:18:28.140,00:18:28.410,Monique Lillard,It.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,102,00:18:29.610,00:18:32.310,Monique Lillard,reminds me it was central gold.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,103,00:18:35.100,00:18:48.510,Monique Lillard,"star had with sharing popular culture with the town, we were all tracking a lot of the same films that were showing up on their shelves and it became a shared.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,104,00:18:49.290,00:19:00.690,Monique Lillard,"Counting down experience, I think, for a while they were still knew there was a rush to get to get the video to get the new release yeah but very excited was also.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,105,00:19:02.760,00:19:05.280,Monique Lillard,Community meeting place because you would see.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,106,00:19:06.300,00:19:18.450,Monique Lillard,"You run into people and you would ask them well what have you seen in your life or what are you bringing back that you think we would like, and so there was.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,107,00:19:19.950,00:19:20.880,Monique Lillard,Not only.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,108,00:19:21.960,00:19:30.900,Monique Lillard,"Between the the knowledgeable staff members and the customers, but also the customers themselves interacting with with each other.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,109,00:19:32.430,00:19:39.480,Monique Lillard,"What we're talking about this is a little off topic, but I can you give me an amazing micro.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,110,00:19:40.830,00:19:41.130,Monique Lillard,Macro.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,111,00:19:42.300,00:19:43.020,Monique Lillard,Micro movie.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,112,00:19:44.610,00:19:49.050,Monique Lillard,"Yes, yes, yes, I will just icon memories just.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,113,00:19:51.510,00:20:05.640,Monique Lillard,"i'm not even sure I can remember a show that I saw there, I was just taken by this sub terranea in place to watch cinema and the intimacy of it all, it was truly.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,114,00:20:06.060,00:20:19.920,Monique Lillard,"An experience but I don't I can't put it, together with a particular show it was mostly the sensory experience of being in this small space sharing a film on screen.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,115,00:20:20.760,00:20:28.050,Monique Lillard,"And even knew that there was nothing else like that anywhere else, it was a it was a one of a kind, so I don't know how you.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,116,00:20:30.330,00:20:39.210,Monique Lillard,"guys feel you'll know the exact streets that it was on, so the the micro movie house was third am home.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,117,00:20:40.500,00:20:46.590,Monique Lillard,"northeast corner and it is the former seventh day adventist Church, which has been.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,118,00:20:48.000,00:21:01.290,Monique Lillard,100 years ago and then have them split out on West street next to a manual Lutheran so it's just east of there and I know that only because i've been to a women once.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,119,00:21:02.310,00:21:18.390,Monique Lillard,"Again it's true so you entered on the street side, but then you went straight down, but then that was the box office and the concession stand were downstairs and there was a little tiny waiting room and great popcorn.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,120,00:21:20.220,00:21:36.480,Monique Lillard,"But then, you went up the stairs again and entered at the back, because the the viewing area, the auditorium was what was sort of smoke from from back to front and then the screen was on the street side.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,121,00:21:38.130,00:21:55.650,Monique Lillard,"yeah yeah so you entered you went down bought your ticket got your popcorn and then came back up, on the other side, but so it was a very efficient for because one staff member could run the box office concession stand and then go up and start the projector.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,122,00:21:58.290,00:22:00.120,Monique Lillard,Have you interviewed Dale graydon.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,123,00:22:01.680,00:22:15.540,Monique Lillard,"Dale and he's a huge movie fan, and let me know but Dale and I were having conversation with Scott brown on the street in in front of.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,124,00:22:16.620,00:22:30.780,Monique Lillard,One World two weeks ago and Dale remembers coming to Moscow when he was first hired at the University of Idaho in 1996 maybe earlier.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,125,00:22:32.310,00:22:40.650,Monique Lillard,"Maybe, and he remembers the movie that he saw at the micro on.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,126,00:22:41.820,00:22:46.680,Monique Lillard,The second night he was here and i'm blanking on the name of it.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,127,00:22:48.300,00:22:58.470,Monique Lillard,But he found the newspaper ad to confirm that it's about taxi drivers all over the world and it's like a night a night on earth.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,128,00:23:00.000,00:23:23.190,Monique Lillard,"And so that that the micro was ingrained on Dale from the first week he was in Moscow and he can probably remember dozens of movies, you know I like to the micro because it was the sort of the second run films.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,129,00:23:24.660,00:23:33.060,Monique Lillard,And some foreign films and some things that have never run on Main Street of the camera here at the new mark but.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,130,00:23:34.260,00:23:44.190,Monique Lillard,The micro couldn't survive the arrival of home video with vhs and beta.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,131,00:23:45.390,00:23:56.970,Monique Lillard,"That i'm sure you could track the video sales and Rentals going up, as you track the decline of attendance at the micro.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,132,00:23:59.640,00:24:03.720,Monique Lillard,It wasn't Bob Su Su T o,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,133,00:24:04.770,00:24:11.400,Monique Lillard,And then you know poehlman have a second brown theater in the old post office.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,134,00:24:14.100,00:24:34.050,Monique Lillard,"And that was run by jack Clark, and I can maybe check it started the micro and Bob bought it and then jack went to pomona sort of the old post office in what is now paradise creek brewery and problem which is.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,135,00:24:35.100,00:24:39.630,Monique Lillard,The chef is Joan swenson who have been the shelf of.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,136,00:24:40.890,00:24:45.090,Monique Lillard,"swiller us, but before that the main street Delhi and the Moscow hotel.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,137,00:24:49.950,00:25:05.250,Monique Lillard,"yeah yeah yeah so so so what you know, there was a time we had the four big theaters that can were the the new art in Moscow and then the Court Nova and the audience pullman and then the second runs.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,138,00:25:06.360,00:25:15.390,Monique Lillard,"Micro and old post office, but I think the micro started earlier and lasted longer than old post office and implement it.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,139,00:25:18.540,00:25:19.770,Monique Lillard,or not.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,140,00:25:21.630,00:25:26.940,Monique Lillard,"Yes, when it was a commercial first run movie theater and Ken where the.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,141,00:25:28.410,00:25:37.410,Monique Lillard,"Partnership or corporation owned the both mainstream theaters in Moscow and both in Palma, and so they.",2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
mainstreet018,142,00:25:38.430,00:25:50.490,Monique Lillard,So they would block book the films and I don't know favorite show two films one film in each town simultaneously or maybe just rotate.,2021-06-07_kentonbird_gerrisayler_videostore_transcript.vtt
