objectid,transcript_line,start,end,speaker,text,txt_filename
mainstreet033,83,00:11:37.410,00:11:47.520,Monique Lillard,I have a lot of the episodes memorized so it kind of just try to remember what episodes were in each one and watch those specific episodes so sometimes we give me.,2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,84,00:11:49.230,00:11:52.020,Monique Lillard,We watch those a lot.,2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,85,00:11:53.190,00:11:55.950,Monique Lillard,So yeah yeah wonderful.,2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,86,00:11:57.300,00:12:05.430,Monique Lillard,"Oh, and I was thinking about all the all the SCI fi staff and all the super hero movies and.",2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,87,00:12:08.880,00:12:09.360,Monique Lillard,What is it.,2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,88,00:12:12.870,00:12:13.890,Monique Lillard,The comic.,2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,89,00:12:15.870,00:12:28.290,Monique Lillard,"know just all the comics marvel movies, all of those we read tons of those are the comics no emptying the movie store like Superman and Batman.",2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,90,00:12:29.550,00:12:35.640,Monique Lillard,"yeah we did all of those repeatedly over the years, again, I never watched them in order to.",2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,91,00:12:37.260,00:12:39.210,Monique Lillard,start working wars are digital natives.,2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,92,00:12:40.740,00:12:44.160,Monique Lillard,No a much we rented Now I want to start a war.,2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,93,00:12:45.600,00:12:53.850,Monique Lillard,"i'm trying to think what else Harry Potter Harry Potter movie marathon that like once, though, because we had all the books.",2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,94,00:12:55.980,00:13:01.290,Monique Lillard,"about problems, an old comedy Section I, yes I.",2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,95,00:13:02.370,00:13:13.410,Monique Lillard,"Did yes, yes, that was always my vote with some dumb comedy yeah What was your favorite section, so that one that one hour sessions, right here yeah that's okay.",2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,96,00:13:14.550,00:13:28.380,Monique Lillard,"Did you ever watch old musicals sometimes that your suggestion I all like the only one, I can remember, close to the musical will be August rush most likely they're going to be recognized on a lot me and yes please love that one.",2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,97,00:13:30.510,00:13:35.910,Monique Lillard,um we might have rented Annie a few times we really like musicals actually.,2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,98,00:13:37.650,00:13:41.250,Monique Lillard,yeah so then we were wanting some of the newer ones definitely.,2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,99,00:13:43.230,00:13:53.070,Monique Lillard,"I guess new backlinks Bruce Lee I love mamma MIA i'll say yeah I know I think those ones are older, oh right right my newer as i'm thinking ever like.",2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,100,00:13:54.720,00:13:54.960,Monique Lillard,Like.,2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,101,00:13:56.250,00:14:07.140,Monique Lillard,hairspray high zero sprays really good okay know what so i'm thinking of it okay there's pitch perfect I don't know if that counts as a musical there was one of the Dome comedies but we bought.,2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,102,00:14:08.160,00:14:15.780,Monique Lillard,"We definitely bought those ones, so we own them no really we only have the first one never about the second and the third one, we just want to see this goodness.",2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,103,00:14:16.500,00:14:26.610,Monique Lillard,"So, what are you doing now, with the stores closed, how do you see all these things well there's the new TV Disney plus which has all of the Disney kids movies, and are you subscribe.",2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,104,00:14:29.400,00:14:34.080,Monique Lillard,"she's not has well actually that doesn't need it, we take it from tiana and then.",2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,105,00:14:38.850,00:14:49.620,Monique Lillard,"Other ones Well now, you have like redbox we don't we don't have one last komatsu to stream now yeah we just kind of stream them from video prime.",2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,106,00:14:50.100,00:15:00.690,Monique Lillard,or just video yeah if we can't find it on netflix or do Amazon prime and then we definitely want a lot fewer shows now it kind of just consist of bob's burgers psych.,2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,107,00:15:01.980,00:15:13.380,Monique Lillard,99 and and all the kid shows we want from netflix and then crunchy roll that she doesn't yes it's an anime site that all the children use.,2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,108,00:15:14.460,00:15:16.650,Monique Lillard,But that's just for us kind of.,2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,109,00:15:19.980,00:15:30.540,Monique Lillard,"So you think that that store was important to Moscow and just as a town in my opinion, is because we I don't know the rest of time used it really.",2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,110,00:15:31.350,00:15:48.780,Monique Lillard,"I know we use that a lot quite a lot, so I was very invested in that, so I like that place I can't I don't know about anybody else really i'm from yeah but for me personally, or I guess us personally, it was pretty important for us, since we go there to get all of our movies.",2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,111,00:15:50.490,00:15:51.480,Monique Lillard,And I think are.,2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,112,00:15:52.500,00:15:52.890,Monique Lillard,The.,2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,113,00:15:54.120,00:15:57.720,Monique Lillard,Word variety of movies only watch now and shows up definitely short.,2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,114,00:15:59.130,00:15:59.610,Monique Lillard,yeah.,2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,115,00:16:00.840,00:16:03.420,Monique Lillard,"yeah we, I think.",2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,116,00:16:04.800,00:16:12.090,Monique Lillard,Though those places and things that support good family time are important and.,2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,117,00:16:14.190,00:16:33.780,Monique Lillard,"That was one that's what it did for us spent a lot of time, you know will yeah, all in all, a lot of time planning shopping watching debating yeah talking about movies later so they're definitely going to finish, so if you compare it to.",2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,118,00:16:35.220,00:16:47.460,Monique Lillard,"So I have an account, I know you scroll through to pick the movie I don't even know what you do with prime, how do you do it, you put in the name of the movie or it's kind of the same as netflix you can search it, it has like no Hana wrote here kid.",2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,119,00:16:49.380,00:16:51.360,Monique Lillard,We basically has what you.,2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,120,00:16:52.800,00:16:55.770,Monique Lillard,Keep watching a watch again.,2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,121,00:16:57.360,00:17:05.790,Monique Lillard,recommended and then kind of like what everyone else is watching so kind of like worldwide is what everyone else likes to watch the like.,2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,122,00:17:06.870,00:17:07.590,Monique Lillard,I didn't even know.,2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,123,00:17:09.390,00:17:11.580,Monique Lillard,"I mean we only watch, I know I know.",2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,124,00:17:13.200,00:17:21.930,Monique Lillard,"I can have on the watch something conservative, we only watch the movies watch kind of Illinois new episodes coming out in like a lot of the shows that we watch.",2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,125,00:17:23.220,00:17:27.870,Monique Lillard,"So, usually we just keep watching the show So what do you want from now it's like.",2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,126,00:17:29.670,00:17:33.930,Monique Lillard,"sacred, so I been watching that movie and show.",2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,127,00:17:34.980,00:17:39.720,Monique Lillard,With sin sky and then my oldest 25 and 22.,2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,128,00:17:41.040,00:17:48.600,Monique Lillard,Since they they were the ones that kind of started and then so it trickled down to my younger kids and.,2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,129,00:17:50.400,00:17:58.770,Monique Lillard,"Pretty universally funny we want in the past, like since the beginning of the school year so like October September.",2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,130,00:18:00.360,00:18:07.170,Monique Lillard,"We have watched like finished it all the way through all eight seasons, I am not included in.",2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,131,00:18:10.770,00:18:25.560,Monique Lillard,"Washington seven or eight different time wow just because we playing games or doing homework, or something and we just have it playing in the background, so we have like kind of most of the words at all if it's like a cop show most.",2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,132,00:18:27.990,00:18:31.770,Monique Lillard,likely details memorize what we kind of just washing the backup anyway.,2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,133,00:18:33.870,00:18:38.370,Monique Lillard,and launch like an episode every night bob's burgers has been a lot of entertainment.,2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,134,00:18:40.260,00:18:43.470,Monique Lillard,Those ones are still coming out yeah that's cool yeah brooklyn.,2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,135,00:18:45.180,00:19:02.910,Monique Lillard,"brooklyn nine nine we are watching for a while, because they took or they took psycho yeah So if I try to find another detective show wonder brooklyn nine nine and then kind of transferred over to bob's burgers but, since both keep having new episodes we kind of just went between them.",2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
mainstreet033,136,00:19:03.960,00:19:14.070,Monique Lillard,"So, but how is the experience different on the netflix or the Amazon, as opposed to going into the movie store it's a lot different I think going into the new stores, a lot more.",2021-05-07_elijahting_jessicaryanwilcox_videostore_transcript.vtt
