objectid,transcript_line,start,end,speaker,text,txt_filename
mainstreet003,30,00:03:45.510,00:03:48.750,Beau Newsome,So yeah often on as a as a kid going there.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,31,00:03:52.200,00:03:57.960,Monique Lillard,"Was there anything unique about the Howard Hughes video, as opposed to the others in your earlier memories.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,32,00:03:59.700,00:04:07.560,Beau Newsome,"um other than working there is, you know, to go in there, behind the counter as a kid which is cool yeah um they.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,33,00:04:09.450,00:04:13.200,Beau Newsome,They had the actor wall and director wall of thing.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,34,00:04:14.610,00:04:17.190,Beau Newsome,"And that was a very incarnation, the little store.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,35,00:04:18.510,00:04:31.860,Beau Newsome,So I guess there was three incarnations there's a little store on Washington and fifth which grew and then the play store moved and then the video store expanded into basically all a fifth street building.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,36,00:04:33.000,00:04:33.750,Beau Newsome,And then.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,37,00:04:34.920,00:04:41.280,Beau Newsome,Then the last incarnation was the video store on Main Street our use and then became.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,38,00:04:42.630,00:04:45.630,Beau Newsome,The Moscow Moscow co op.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,39,00:04:45.720,00:04:47.640,Monique Lillard,Or that Main Street video co op.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,40,00:04:47.640,00:04:49.560,Beau Newsome,Music ministry video card yeah.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,41,00:04:52.050,00:04:52.740,Beau Newsome,So.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,42,00:04:54.600,00:04:55.890,Beau Newsome,What was the question again.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,43,00:04:56.910,00:04:59.400,Monique Lillard,I think what was was there anything unique about the Howard Hughes.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,44,00:04:59.400,00:05:00.600,Beau Newsome,Well yeah so the.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,45,00:05:00.660,00:05:07.920,Beau Newsome,"They incorporated the actor wall and direct the wall, so that was the one unique thing that carry through.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,46,00:05:09.210,00:05:12.840,Beau Newsome,For most of it and that's where it originated was the small store.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,47,00:05:14.040,00:05:14.190,Beau Newsome,yeah.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,48,00:05:14.340,00:05:19.290,Monique Lillard,What was your favorite section of the store because they were there were different sections What was your favorite one.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,49,00:05:21.960,00:05:23.310,Beau Newsome,As an employee or as a.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,50,00:05:23.310,00:05:24.390,Monique Lillard,Young dancer.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,51,00:05:25.440,00:05:27.120,Monique Lillard,And you get might have changed over the years.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,52,00:05:27.990,00:05:28.500,,yeah.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,53,00:05:30.120,00:05:44.100,Beau Newsome,"As a teenager it was the Sean penn sex, for some reason I was like wow there's a shelf that has all of his movies, and I can just pick through and watch this one watch this one, because I didn't really.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,54,00:05:45.330,00:05:50.310,Beau Newsome,As a young teenager I didn't really care about directors so much at that point so.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,55,00:05:52.350,00:06:01.530,Beau Newsome,"Then, when I started working at the I didn't work at the littles section of the store I worked after it expanded on Washington and fifth.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,56,00:06:02.670,00:06:13.650,Beau Newsome,"And the director wall then became my favorite section, because you would sit of getting in an actor's you would get into directors and be like Okay, this is cool I can see all of.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,57,00:06:15.360,00:06:19.050,Beau Newsome,"Its car movies, are all here on one shelf or I can watch all of.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,58,00:06:20.310,00:06:24.450,Beau Newsome,"You know, James Cameron movies, are going down keno or something like that so.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,59,00:06:27.180,00:06:33.480,Monique Lillard,"When you were working there which section, do you think saw the most traffic which section rented the most.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,60,00:06:33.810,00:06:43.710,Beau Newsome,"um new releases, I guess, I guess, new releases generated the most money because you know it was just a one two day rental and it was like.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,61,00:06:44.910,00:06:47.430,Beau Newsome,350 $4 or something like that.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,62,00:06:48.600,00:06:51.150,Beau Newsome,But other than like a new release the TV.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,63,00:06:52.380,00:06:54.960,Beau Newsome,Because when I first started at the video store.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,64,00:06:56.040,00:07:00.210,Beau Newsome,It was primarily vhs tapes almost exclusively.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,65,00:07:01.410,00:07:11.280,Beau Newsome,And then we started I kind of was helping with the the ordering and putting in my input and stuff like that were kind of slowly getting DVDs.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,66,00:07:12.750,00:07:16.290,Beau Newsome,duplicates basically of everything we had on vhs.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,67,00:07:17.730,00:07:18.570,Beau Newsome,And that was.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,68,00:07:19.830,00:07:28.890,Beau Newsome,"Like a kind of like should we do this, know are people going to his DVDs a real thing or you know something like that and.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,69,00:07:30.090,00:07:32.220,Beau Newsome,So yeah it was.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,70,00:07:33.990,00:07:41.940,Beau Newsome,it's hard to say but TV like TV land DVDs those started to just fly off the shelf very popular section.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,71,00:07:43.950,00:07:49.050,Beau Newsome,"drama comedy those ones kind of broad sections like that rented quite a bit, but.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,72,00:07:51.060,00:07:56.820,Beau Newsome,"We had like award winner section and critics choice, which I thought separated us maybe from the other.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,73,00:07:58.200,00:07:59.100,Beau Newsome,Not only the.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,74,00:08:00.690,00:08:06.450,Beau Newsome,Actual direct wall but cold classics critics choice award winners.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,75,00:08:07.980,00:08:13.650,Beau Newsome,"Longer I work there, the more excited I got about those sections like okay here's all the.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,76,00:08:14.910,00:08:20.040,Beau Newsome,"here's all the artsy stuff the award winners, the underground cool classic stuff the.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,77,00:08:21.540,00:08:23.700,Beau Newsome,Video clerks tell each other to walk.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,78,00:08:25.380,00:08:28.440,Monique Lillard,you're telling me you became a movie connoisseur right.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,79,00:08:28.770,00:08:30.990,Beau Newsome,You do it's it's it's weird it's a.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,80,00:08:32.070,00:08:33.180,Beau Newsome,kind of a weird little.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,81,00:08:34.530,00:08:36.000,Beau Newsome,Film school in a way.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,82,00:08:37.140,00:08:43.920,Beau Newsome,"You just learn about all these movies, and all these different actors and directors and stuff I know that's how.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,83,00:08:44.940,00:08:50.100,Beau Newsome,"Terry tino worked at a video store so that was always excited me about working for video store, you know.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,84,00:08:51.150,00:08:54.870,Beau Newsome,Well cool it's good enough for turn keynotes good enough for me.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,85,00:08:55.710,00:09:01.320,Monique Lillard,"No doubt you make me want to ask, do you direct movies, or do you make movies or videos or i've never done any of that.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,86,00:09:01.350,00:09:12.090,Beau Newsome,"Just just a fan of them I know a lot of lot of employees coming through the video sorry, did you know a lot of our customers so i'm still doing some do.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,87,00:09:13.380,00:09:25.170,Beau Newsome,"Video commercials and band videos for bands and commercials and stuff like that, but there's some there's some video store employee for movies out there that are pretty.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,88,00:09:26.790,00:09:28.140,Monique Lillard,Any filmed in the video store.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,89,00:09:31.080,00:09:42.480,Beau Newsome,yeah yeah actually there is a student film asked if we could do they could shoot something in our store so he said sure yeah.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,90,00:09:43.680,00:09:44.280,Monique Lillard,that's cool.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,91,00:09:45.420,00:09:51.120,Monique Lillard,As you were changing from vhs to DVD What did you do with the old tapes did you hold on to them or throw them away.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,92,00:09:52.110,00:09:56.700,Beau Newsome,So the old store I don't have square footage.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,93,00:09:57.870,00:10:20.610,Beau Newsome,"But basically went from the corner of Washington and fifth street which now runs between farmers and the co op that went all the way to the the alleyway so we have that whole building, so we had tons of room, so we were we were just kind of slowly condense vhs.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,94,00:10:21.960,00:10:34.740,Beau Newsome,"And by condense I mean you have a movie facing this way and sometimes you have to turn so you read the spine instead of seeing the actual box, so you kind of shift vhs and.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,95,00:10:35.340,00:10:48.810,Beau Newsome,"Start incorporating DVDs with vhs but the more DVDs we got we would just have our own DVD section so you'd have a vhs drama section, you have a vhs or DVD drama section.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,96,00:10:49.830,00:10:52.800,Beau Newsome,Award winners vhs award winners DVD.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,97,00:10:55.950,00:11:03.060,Monique Lillard,Which of those technologies held up better I mean did the tape start to wear out did the DVD start to wear out get scratched.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,98,00:11:03.420,00:11:05.400,Beau Newsome,Oh she's.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,99,00:11:06.780,00:11:09.720,Beau Newsome,Pretty durable like because you can splice them.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,100,00:11:11.280,00:11:16.200,Beau Newsome,"Or you can fix it, you can keep old vhs we have just a box of old vhs.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,101,00:11:16.350,00:11:25.740,Beau Newsome,Like car parts basically something breaks on a vhs tape you just dig through the box find it fix it and you can splice the.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,102,00:11:28.140,00:11:30.570,Beau Newsome,Actual film or tape or whatever in there and.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,103,00:11:31.920,00:11:39.300,Beau Newsome,You know you think you're cutting out a huge chunk of the movie but you're only cutting out like after like the second or something.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,104,00:11:40.860,00:11:45.360,Beau Newsome,"So, though they were durable that way and DVDs are so much you know sleeker.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,105,00:11:46.410,00:11:55.440,Beau Newsome,The skipping to see was a new thing you know you don't have to fast forward to go right to the end of the movie no.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,106,00:11:55.620,00:11:56.700,Beau Newsome,yeah menu.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,107,00:11:57.600,00:12:03.750,Beau Newsome,"But DVDs they were pretty fragile, you know they get they skip a lot we get a lot of complaints about.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,108,00:12:05.460,00:12:07.110,Beau Newsome,You know skipping and then we.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,109,00:12:08.250,00:12:17.580,Beau Newsome,"And there's just nothing you can do once it's scratch deep enough, we can one thing we did by just a side note is a DVD research officer.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,110,00:12:18.840,00:12:23.730,Beau Newsome,"And that helped with the life of a DVD for a little while, but once it's done it's done.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,111,00:12:25.500,00:12:30.030,Beau Newsome,"A tape it would just melt it was in somebody's car with melton will be done, but.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,112,00:12:31.470,00:12:32.400,Beau Newsome,we're pretty durable.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,113,00:12:33.990,00:12:37.320,Monique Lillard,"that's good Oh, and did people rewind to them.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,114,00:12:37.920,00:12:41.580,Monique Lillard,I suddenly flashed on that movie be kind rewind.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,115,00:12:41.970,00:12:42.840,Beau Newsome,"ya know, we had.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,116,00:12:43.920,00:12:44.700,Beau Newsome,We had to.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,117,00:12:46.170,00:12:53.970,Beau Newsome,"right there at the return counter we had to just reminders and we'd have a whole stack of movies, that we just throw into rewinder.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,118,00:12:57.990,00:13:08.220,Monique Lillard,"So, as you think well really from any point of view customer or worker, but I probably more as worker whichever who do you think was the most important person at the store.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,119,00:13:09.690,00:13:11.430,Beau Newsome,um good question.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,120,00:13:14.520,00:13:15.180,Beau Newsome,As.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,121,00:13:17.280,00:13:21.330,Beau Newsome,"You know, went through like rhonda drone she.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,122,00:13:22.380,00:13:28.920,Beau Newsome,or global women's rhonda global and then run a drone her and her first husband named Brett I don't know brett's last name.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,123,00:13:29.970,00:13:39.660,Beau Newsome,"They kind of rhonda was the manager, but they were maybe married I think they're the ones that's kind of started the whole director wall after wall.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,124,00:13:39.870,00:13:43.470,Beau Newsome,In the beginning in the first smaller portion of the store.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,125,00:13:44.940,00:13:47.580,Beau Newsome,And that carried over to the big.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,126,00:13:49.800,00:14:00.270,Beau Newsome,"Business big store on on fifth and then so that was she was a pretty integral part, and she did all hiring sort of her husband Brett.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,127,00:14:01.530,00:14:04.920,Beau Newsome,"But then he left and she kind of managed it, but she always.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,128,00:14:05.940,00:14:14.100,Beau Newsome,She was kind of good people that was one thing about the video stores you never ever had to advertise that you're hiring never.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,129,00:14:14.850,00:14:25.950,Beau Newsome,There was always just a slew of people coming in asking for jobs or just resumes and applications and stuff but so i'd say in the beginning rhonda was a pretty integral part.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,130,00:14:26.880,00:14:35.130,Beau Newsome,"Howard Hughes in the beginning, you know I don't know if I probably have told us to view is that he how he started the video store me.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,131,00:14:36.330,00:14:37.800,Beau Newsome,Because of oh is your mind.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,132,00:14:38.850,00:14:40.560,Monique Lillard,"Oh yeah okay yeah tell me, I think I spoke.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,133,00:14:40.560,00:14:45.660,Beau Newsome,"Side he started the video store, because it was the appliance store all of it.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,134,00:14:46.680,00:14:51.570,Beau Newsome,And he started a little video vhs section in order to sell vcr.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,135,00:14:53.070,00:14:57.480,Beau Newsome,"And then, it just grew from there, and they will turn it off, and it became Howard Hughes video.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,136,00:14:58.680,00:15:00.360,Beau Newsome,And the rest was the appliance store.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,137,00:15:01.410,00:15:04.740,Beau Newsome,And then the appliance store moved and then it just grew from there.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,138,00:15:06.300,00:15:08.970,Beau Newsome,was pretty integral part yeah.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,139,00:15:10.470,00:15:14.490,Monique Lillard,Did you use to rent DVDs or video player sometimes.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,140,00:15:14.610,00:15:15.090,Beau Newsome,Oh yeah.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,141,00:15:15.390,00:15:16.890,Monique Lillard,yeah that's oh yeah.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,142,00:15:18.990,00:15:25.740,Beau Newsome,"there's the Moscow mall here in town they had a video store called ventral and video, and I could walk their.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,143,00:15:26.760,00:15:28.410,Monique Lillard,"adventure land, so what you said.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,144,00:15:28.530,00:15:29.280,Monique Lillard,adventure land.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,145,00:15:29.520,00:15:30.810,Beau Newsome,eventually end video.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,146,00:15:30.840,00:15:32.040,Monique Lillard,yeah cool.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,147,00:15:34.350,00:15:47.250,Beau Newsome,"But you know they're just a little it's kind of if you go into the Moscow now it's like there's a there was a gnc store there's just a little just a little hole in the wall, but yeah you'd read.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,148,00:15:48.900,00:15:54.090,Beau Newsome,"you'd rent players for sure, and we, we did when I first started the video store, we would.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,149,00:15:55.200,00:16:04.080,Beau Newsome,We I think we had about between six and 10 vcr so we run out a little TV with a vcr in it than we would rent out.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,150,00:16:05.430,00:16:09.750,Beau Newsome,And I think a video camera that we could rent out to people oh.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,151,00:16:10.680,00:16:15.060,Monique Lillard,that's good so okay more questions about working there because.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,152,00:16:15.780,00:16:16.830,Monique Lillard,We were all curious.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,153,00:16:18.060,00:16:23.040,Monique Lillard,"How did you decide what movies, to play on the monitors so we'd walk in and there'd be something playing who.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,154,00:16:23.070,00:16:26.190,Monique Lillard,have to decide and what were there any rules and.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,155,00:16:26.250,00:16:30.240,Beau Newsome,Add that you can you know you had to stay away from our.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,156,00:16:30.600,00:16:43.350,Beau Newsome,"Language Gore nudity stuff like that you know you couldn't just throw in any R rated movie or something like that, and it usually it was an employee's choice so.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,157,00:16:44.700,00:16:45.270,Beau Newsome,i'm.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,158,00:16:46.290,00:16:56.340,Beau Newsome,"just say, it would be my choice I decide to throw something in big play for an hour and then it'd be the next employer to be like Okay, what do you want to watch what do you want to watch.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,159,00:16:58.050,00:16:58.350,Beau Newsome,and,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,160,00:16:59.610,00:17:10.230,Beau Newsome,"See yeah there'd be a lot of stuff that just got played over and over again, or certain employees would have their favorites you know, but you just walk in you see something playing songs those working.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,161,00:17:11.790,00:17:13.020,Monique Lillard,didn't there used to be.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,162,00:17:14.130,00:17:17.250,Monique Lillard,"Employed choice movies, or was that maybe that was after your time.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,163,00:17:19.080,00:17:21.120,Beau Newsome,"working there, there was an employee fix yeah.",2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,164,00:17:22.350,00:17:23.730,Beau Newsome,That was awesome we did about.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,165,00:17:24.540,00:17:25.710,,Once.,2021-03-18_beaunewsome_videostore_transcript.vtt
mainstreet003,166,00:17:27.300,00:17:28.350,Beau Newsome,Once every.,2021-03-18_beaunewsome_videostore_transcript.vtt
