objectid,transcript_line,start,end,speaker,text,txt_filename
mainstreet006,49,00:04:10.890,00:04:11.430,Ben and Katy Beard,Other.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,50,00:04:11.760,00:04:16.440,Beau Newsome,"departments, do you mind use the video store did you use as much for the law school.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,51,00:04:16.920,00:04:27.810,Ben and Katy Beard,I did not use it for the law school no I just simply indicated about oh it's probably the early 2000s when I realized the students weren't getting my jokes anymore.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,52,00:04:28.680,00:04:38.940,Ben and Katy Beard,"So I just told the person for orientation, I said you got to put this on the reading list with a little caption that says, if you want to understand, Professor periods jokes watch this movie over.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,53,00:04:39.840,00:04:43.830,Beau Newsome,Here yeah yeah that's a bummer when nobody gets your movie references that's.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,54,00:04:43.830,00:04:45.000,Ben and Katy Beard,"Right, it really is.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,55,00:04:48.810,00:04:55.170,Beau Newsome,"Oh, and I just thought you know I turned on the transcripts they want us to do that it's easier for them to do any kind of edits or anything like.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,56,00:04:55.200,00:04:55.470,,Okay.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,57,00:04:57.210,00:04:58.860,Beau Newsome,So sounds like.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,58,00:05:01.170,00:05:08.370,Beau Newsome,"Once you got into video store, can you talk about some of the things that were unique about it versus some of the other ones in.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,59,00:05:11.760,00:05:13.080,Beau Newsome,bridging the actor wall.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,60,00:05:14.370,00:05:15.480,Ben and Katy Beard,After wall I like the.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,61,00:05:16.800,00:05:19.320,Ben and Katy Beard,Critics choice I like the different.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,62,00:05:20.760,00:05:36.240,Ben and Katy Beard,"categories that you know it depends, it depends on what mood you're in and also the new releases that was that was great we don't follow yeah you know we would we would mostly walk in and wander.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,63,00:05:36.690,00:05:38.280,Ben and Katy Beard,and choose from there.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,64,00:05:39.810,00:05:48.450,Ben and Katy Beard,would be from the in the later years when really the only place where you could see this month of the movie was the new release wall.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,65,00:05:49.410,00:06:00.690,Ben and Katy Beard,"That that's where we would gravitate, but when you had them out and and at least some of the movies were shown, those are the ones we tended to go to unless we went in with something in mind.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,66,00:06:00.960,00:06:04.230,Ben and Katy Beard,"Sure, we did not always do that very often.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,67,00:06:04.470,00:06:10.860,Ben and Katy Beard,"most often just went in and said Okay, we need a movie we want an action movie okay let's go into the action shot.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,68,00:06:11.430,00:06:13.620,Ben and Katy Beard,And it was really helpful to have.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,69,00:06:13.770,00:06:14.730,Ben and Katy Beard,The employees.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,70,00:06:15.270,00:06:18.930,Ben and Katy Beard,yeah because they really did know what you have.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,71,00:06:20.280,00:06:30.780,Beau Newsome,"So yeah from from the start, I believe they just had a knack for people being hired to just loved to be there.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,72,00:06:30.900,00:06:33.720,Beau Newsome,For the reason of the movie just being around movies.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,73,00:06:34.260,00:06:34.560,,yeah.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,74,00:06:35.640,00:06:37.020,Ben and Katy Beard,And they always had movies playing.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,75,00:06:38.040,00:06:38.520,Ben and Katy Beard,That.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,76,00:06:39.210,00:06:39.480,,yeah.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,77,00:06:41.130,00:06:41.700,Beau Newsome,yeah.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,78,00:06:44.790,00:06:45.780,Beau Newsome,So you mentioned.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,79,00:06:46.980,00:06:49.800,Beau Newsome,"Critics choice, there are a couple other.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,80,00:06:51.660,00:06:53.700,Ben and Katy Beard,"The employee PICs of the month, I, like those.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,81,00:06:54.030,00:06:54.450,,yeah.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,82,00:06:56.580,00:06:58.020,Ben and Katy Beard,Depending on the employee.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,83,00:06:58.500,00:06:59.010,,sure.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,84,00:07:01.560,00:07:03.570,Beau Newsome,Some of us have darker sensibilities.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,85,00:07:04.350,00:07:04.950,Ben and Katy Beard,that's right.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,86,00:07:07.170,00:07:08.430,Ben and Katy Beard,come through pretty clearly you.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,87,00:07:09.690,00:07:11.190,Ben and Katy Beard,know we always got good advice.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,88,00:07:12.000,00:07:16.050,Beau Newsome,Good do you feel that the video store was important to Moscow.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,89,00:07:16.620,00:07:31.020,Ben and Katy Beard,"yeah absolutely when we would have company come in visitors, it was one of our the three main draws book club, the food co op and the video store, not necessarily in that order.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,90,00:07:31.080,00:07:31.800,Ben and Katy Beard,You meet people.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,91,00:07:32.850,00:07:38.910,Ben and Katy Beard,"Where they say book club book people yeah but people, and you know the video store and the co op.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,92,00:07:39.180,00:07:41.190,Beau Newsome,yeah great little triangle.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,93,00:07:41.430,00:07:48.960,Ben and Katy Beard,yeah yeah yeah yeah it was some people would walk in desert walking from town and say.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,94,00:07:50.070,00:08:11.070,Ben and Katy Beard,"wow I mean I haven't seen you know they just pick up a movie I haven't seen this movie available in years and that was the thing about my scope about about the Co op and Howard Hughes is they have all the old movies, and they didn't circulate them out, they had a library.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,95,00:08:13.050,00:08:14.370,Ben and Katy Beard,And you know you could.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,96,00:08:15.390,00:08:29.280,Ben and Katy Beard,"ask for an old movie and pay more for a new one, if you want to do, and that was cool do you think they their pricing could have been better, I mean they could charge more and maybe that would have helped keep them in the business a lot longer.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,97,00:08:31.680,00:08:36.120,Beau Newsome,This one thing that we've talked about I talked about with monique a couple of times and.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,98,00:08:37.470,00:08:47.760,Beau Newsome,The pricing was just fluctuated so much we tried to hone in the right price the right amount of rental days and it just wasn't always a continuous yeah.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,99,00:08:49.470,00:08:51.570,Ben and Katy Beard,I would think that redbox will.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,100,00:08:51.750,00:08:55.950,Ben and Katy Beard,"be hard to beat yeah for the except for the old movies, and then.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,101,00:08:56.100,00:08:59.880,Ben and Katy Beard,You want to just screwed something up that you want to watch.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,102,00:09:01.980,00:09:10.410,Ben and Katy Beard,"Especially you can you could follow you know, an actor's you can start start with the beginning and go through the career, you know and and you can't just do that.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,103,00:09:11.550,00:09:12.630,Ben and Katy Beard,Oh yeah.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,104,00:09:13.380,00:09:16.650,Ben and Katy Beard,yeah we really we really miss it if you hadn't noticed.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,105,00:09:18.270,00:09:29.430,Beau Newsome,"I know I do too it's good to hear, but it is not good, because it's gone, but it's good right, you know people like you first came to mind when this whole thing came up.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,106,00:09:30.240,00:09:33.720,Ben and Katy Beard,Is that there is a sense of you don't know what you got till it's gone.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,107,00:09:34.050,00:09:40.950,Ben and Katy Beard,"Again, we always we always did appreciate it, but I think we thought that there was a problem, and this is.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,108,00:09:41.580,00:09:47.670,Ben and Katy Beard,This kind of goes back to what I was saying earlier about it would have been nice to us add some notice that they needed help.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,109,00:09:48.420,00:10:06.180,Ben and Katy Beard,"Because I think there would have been a lot of people in town, who, for all I know what or just stop doing netflix you know if and would have made the effort to go down there and grab a movie just to support it because I think it was that widely appreciated.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,110,00:10:07.260,00:10:10.950,Beau Newsome,"yeah how did well, I mean I guess we'll get to that kind of.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,111,00:10:13.260,00:10:16.110,Beau Newsome,Like ask some questions about how you've heard.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,112,00:10:17.490,00:10:21.420,Beau Newsome,This fact maybe didn't hear it closing down and stuff like that so.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,113,00:10:22.020,00:10:22.260,,didn't.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,114,00:10:23.310,00:10:24.120,Ben and Katy Beard,didn't hear about it.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,115,00:10:24.300,00:10:25.530,Beau Newsome,In here at all.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,116,00:10:27.030,00:10:29.160,Ben and Katy Beard,It was gone and then the next thing I knew.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,117,00:10:31.020,00:10:33.330,Ben and Katy Beard,They were offering these for sale in where they.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,118,00:10:33.930,00:10:46.530,Ben and Katy Beard,"yeah generally we learned about that late and I I went online looking for something, but I thought that was an odd way that they set it up and I I didn't buy any.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,119,00:10:48.030,00:10:50.340,Beau Newsome,"yeah it was it was it was quick, it was.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,120,00:10:51.600,00:10:51.930,Beau Newsome,yeah.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,121,00:10:53.880,00:10:54.600,Beau Newsome,Over deal.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,122,00:10:55.650,00:11:06.720,Beau Newsome,"So the next question is how did the video store affect your life and i'm going to go ahead and say right now, two of my employees at the video store where your son Peter and your daughter megan.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,123,00:11:07.260,00:11:11.520,Ben and Katy Beard,"And they loved working there, I really did love working there yeah.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,124,00:11:11.760,00:11:13.590,Beau Newsome,yeah I like working with.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,125,00:11:16.710,00:11:20.880,Beau Newsome,megan was the first person I remember I got the job and I.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,126,00:11:22.110,00:11:29.190,Beau Newsome,went in and I knew I was getting free Rentals so I went in and grab the movie took it up to the counter and megan's like what are you doing.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,127,00:11:30.390,00:11:33.540,Beau Newsome,said renting this movie she goes get behind the counter and rent it yourself.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,128,00:11:37.980,00:11:39.120,Ben and Katy Beard,You know how to do this.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,129,00:11:41.490,00:11:42.810,Beau Newsome,Do you remember when.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,130,00:11:43.830,00:11:45.150,Beau Newsome,megan started working there.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,131,00:11:46.800,00:11:47.160,Ben and Katy Beard,well.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,132,00:11:47.700,00:11:48.000,Beau Newsome,Okay.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,133,00:11:48.060,00:11:53.940,Beau Newsome,"It wasn't the second iteration of the store, so it was the the bigger version of the store on fifth street.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,134,00:11:54.300,00:12:02.670,Ben and Katy Beard,"Right right and Peter worked, I think, Peter only worked on me when I was on me, but I don't know he may have worked earlier to.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,135,00:12:03.060,00:12:06.450,Beau Newsome,"I want to say, Peter just worked at fifth street across from the car.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,136,00:12:06.540,00:12:07.800,Ben and Katy Beard,Across oh really yeah.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,137,00:12:09.510,00:12:12.600,Ben and Katy Beard,Because i'm pretty didn't he worked in college.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,138,00:12:13.530,00:12:14.070,Beau Newsome,Because I was.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,139,00:12:14.520,00:12:15.030,Ben and Katy Beard,He was working.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,140,00:12:17.340,00:12:17.910,Ben and Katy Beard,barbers.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,141,00:12:19.230,00:12:19.680,Ben and Katy Beard,Both.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,142,00:12:19.890,00:12:20.910,Beau Newsome,Chris and Tom.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,143,00:12:21.060,00:12:24.780,Ben and Katy Beard,"work there, I think we came in a lot when they were in there to.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,144,00:12:25.620,00:12:26.940,Beau Newsome,Do they were two main.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,145,00:12:27.540,00:12:28.620,Beau Newsome,street store.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,146,00:12:28.950,00:12:29.340,Ben and Katy Beard,They were.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,147,00:12:31.200,00:12:31.530,Ben and Katy Beard,They were.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,148,00:12:31.560,00:12:33.900,Ben and Katy Beard,Back on physical domain.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,149,00:12:34.590,00:12:35.190,Beau Newsome,what's that.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,150,00:12:35.520,00:12:36.660,Ben and Katy Beard,What year did it move to.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,151,00:12:36.660,00:12:36.930,,me.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,152,00:12:38.040,00:12:38.130,Beau Newsome,I.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,153,00:12:39.630,00:12:41.190,Beau Newsome,want to say it was.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,154,00:12:42.660,00:12:50.670,Beau Newsome,2001 was it was probably 2006 2007 at.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,155,00:12:50.910,00:12:52.320,Ben and Katy Beard,That would have been My guess.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,156,00:12:53.550,00:13:10.260,Ben and Katy Beard,"It was there for a while, but it was it was long and coming to mainstream, so I remember thinking I didn't like it on Main Street it wasn't as accessible, but actually it was fine I seldom have problems getting a place to park and stuff.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,157,00:13:11.070,00:13:12.180,Ben and Katy Beard,yeah yeah.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,158,00:13:12.420,00:13:12.900,,Change.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,159,00:13:14.100,00:13:25.830,Beau Newsome,yeah tell me just expand on that a little bit because that's when I took over managing was just a little bit on fifth street and then most of the time of me managing was at mainstream so.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,160,00:13:26.430,00:13:30.600,Ben and Katy Beard,My recollection is that that would have been that megan Peter would have been on fifth street.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,161,00:13:30.990,00:13:34.770,Beau Newsome,yeah because I never was manager when they were working there we were just coworkers.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,162,00:13:35.340,00:13:43.380,Ben and Katy Beard,"Okay cuz I thought I thought theatre work there when he was in college and that would have been five to nine but I can't remember, he was really busy in college so.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,163,00:13:43.590,00:13:43.950,,yeah.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,164,00:13:45.090,00:13:53.040,Ben and Katy Beard,He worked at work at mikey's he worked at the breakfast club worked all over town um but.,2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,165,00:13:54.180,00:14:00.540,Ben and Katy Beard,"um I just thought the when it went to Main Street, it was a little more difficult to find parking.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,166,00:14:00.930,00:14:07.350,Ben and Katy Beard,"yeah um, but it was a lot easier to drop off your videos because you could go down the alley.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
mainstreet006,167,00:14:07.470,00:14:08.760,Beau Newsome,"Anyway, yeah that was again.",2021-04-09_benbeard_katybeard_videostore_transcript.vtt
