objectid,transcript_line,start,end,speaker,text,txt_filename
mainstreet008,39,00:05:09.630,00:05:26.610,Monique Lillard,"And I know thinking about the transition and I don't recall, they must have continued to carry vhs is for a while, after DVDs became popular because I was being on what I and didn't want to buy something new, when we had all these vhs tapes and and so.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,40,00:05:27.690,00:05:28.440,Monique Lillard,"We must, been able to.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,41,00:05:29.790,00:05:41.970,Monique Lillard,Continue getting movies and series yeah I think part of the deal was that the appliance storage so DVD players and video players and DVD players and you remember all that other.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,42,00:05:43.050,00:05:43.830,Monique Lillard,There were.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,43,00:05:44.850,00:05:49.470,Monique Lillard,More BLU Ray came after DVDs but there were things that look like records.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,44,00:05:51.630,00:06:03.480,Monique Lillard,"was just so I don't think this is, of course, there was a while before there was vhs, and so I think that was the link between the appliance store and.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,45,00:06:04.470,00:06:15.720,Monique Lillard,selling us the movies yeah so how often and and then eventually your beautiful family came in and how often would you go to the video store.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,46,00:06:17.910,00:06:19.260,Monique Lillard,We went quite often.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,47,00:06:20.400,00:06:32.790,Monique Lillard,"right we we would we would buy some some vhs but some things I get Disney was still releasing movies, you know every seven years, so if you wanted your.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,48,00:06:33.390,00:06:42.180,Monique Lillard,Child to see a classic rock I have a very distant memory of that like maybe once every couple weeks you'd let me and I read one thing each.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,49,00:06:43.680,00:06:46.020,Monique Lillard,So that is regular right.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,50,00:06:47.370,00:06:57.960,Monique Lillard,"And, and that reminds me, we also would get videos from the library, because we wanted to encourage children going to the library and we we get books and.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,51,00:06:59.250,00:07:00.240,Monique Lillard,Then we're building it.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,52,00:07:04.260,00:07:09.510,Monique Lillard,Last time i'm interested to get a book about a library they wouldn't give her a library cards.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,53,00:07:12.450,00:07:13.650,Monique Lillard,The public library yeah.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,54,00:07:17.250,00:07:21.000,Monique Lillard,Did you know that many books on tape I have.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,55,00:07:22.800,00:07:34.380,Monique Lillard,"gotten a couple of books yeah on CD from the ui library i'm afraid many yeah I started getting movies from i've got a few movies from there, towards the end of the time, as I.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,56,00:07:35.520,00:07:50.970,Monique Lillard,"Remember, we remember we we get teletubbies for our all the time at the libraries I don't know, maybe Howard Hughes didn't have the teletubbies or maybe because if you're renting the teletubbies every week, you can run a.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,57,00:07:52.530,00:07:54.570,Monique Lillard,"library worked well, but.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,58,00:07:56.910,00:08:07.980,Monique Lillard,"When can we often would you often go in as a family of four of you, or just the grown ups or just one or one come farmers market day right we went.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,59,00:08:08.940,00:08:20.640,Monique Lillard,"When when I was a kid and we would go to mass, we would, as a family go get down that's translated into family we begin a farmers market and then go to Howard Hughes or.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,60,00:08:23.250,00:08:24.450,Monique Lillard,Maybe pick up a movie.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,61,00:08:25.560,00:08:32.040,Monique Lillard,"What did you think of the collection, so you kind of talked about it, I liked it, it was pretty broad day.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,62,00:08:34.440,00:08:38.310,Monique Lillard,"It most often read about a movie I could find it there, so.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,63,00:08:39.780,00:08:43.350,Monique Lillard,And I think Howard Hughes started.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,64,00:08:45.720,00:08:57.330,Monique Lillard,"doing the the employees PICs and I always enjoyed looking at those and see what they liked and maybe there was someone who's tastes intersected with mine, and I think there's um.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,65,00:08:58.890,00:09:00.420,,yeah that's like.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,66,00:09:02.250,00:09:09.870,Monique Lillard,"Okay, so i'll ask each of you, and then move over what was your favorite section of the store, you might have different answers so.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,67,00:09:11.730,00:09:26.100,Monique Lillard,"I think drama and then copy that over and I liked the the war section of the lesson trial I love watching movies, like the battle of Britain or midway, and so they had a pretty good collection.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,68,00:09:29.760,00:09:47.010,Monique Lillard,"I would probably be filming or and then, as the kids are getting older, I transition to the TV section, because I mean that was that was the thing that was so great about Howard Hughes and and Main Street video was a collection of TV shows and.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,69,00:09:48.780,00:09:55.140,Monique Lillard,Remembering that hungry when we started star trek the next generation seven six or seven yeah.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,70,00:09:56.730,00:10:00.960,Monique Lillard,So yeah that was required viewing all.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,71,00:10:04.290,00:10:05.820,Monique Lillard,star trek the next generation.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,72,00:10:09.150,00:10:10.080,Monique Lillard,"hello, no.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,73,00:10:12.150,00:10:16.530,Monique Lillard,"No it's just I slept so i'm gonna remind myself, not to do.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,74,00:10:18.480,00:10:26.730,Monique Lillard,"So then tell us your earliest memories now and resist the store on Chris and Washington, or the other store and my earliest memories was when it was.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,75,00:10:27.300,00:10:45.480,Monique Lillard,"crossing the Co op, but I can barely remember that, and I think at that time, you would have been giving me like animated Batman and Superman cartoons and that's the earliest I can I can actually specifically remember that So those are my group members of the store.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,76,00:10:46.860,00:10:51.600,Monique Lillard,"Okay, what do you remember from a child's perspective, how itself walking in.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,77,00:10:52.650,00:10:56.340,Monique Lillard,i'm I mean i'm sure they were just like all right go rope.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,78,00:10:57.720,00:11:06.960,Monique Lillard,"Be walking and does, I think I was just thinking really to the kids corner and then I think, as I got older as exploring more to comedy TV sections.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,79,00:11:09.270,00:11:13.500,Monique Lillard,store was organized I mean I feel like when you went in.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,80,00:11:14.580,00:11:17.640,Monique Lillard,The extra section was to the right.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,81,00:11:19.830,00:11:21.750,Monique Lillard,Behind the curtain behind the curtain.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,82,00:11:23.640,00:11:29.100,Monique Lillard,"But I am not i'm not for sure on that, but I remember, because this is a good sign.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,83,00:11:30.930,00:11:36.090,Monique Lillard,"kids hey you can roam wherever you want, but you're probably not interested in this area.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,84,00:11:41.250,00:11:57.420,Monique Lillard,"So transition to the location on Main Street good memories of the transition, well, I maintain that I moved at least one box, because I ran into real Franklin downtown and they were they were carrying boxes so i'll claim that I can move one box, but.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,85,00:11:58.650,00:12:08.970,Monique Lillard,"that's about it, I mean I liked the new location was a little farther away, but was I thought great that it was on Main Street and that's where the storefront was and.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,86,00:12:10.020,00:12:19.200,Monique Lillard,"I feel like it was bigger and maybe i'm wrong, but maybe that's just a recency bias, but I felt like it was a larger space and they can have been tori.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,87,00:12:20.250,00:12:21.090,Monique Lillard,I feel like it was.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,88,00:12:22.380,00:12:33.090,Monique Lillard,"Better lead and I don't also don't know if that say that my boss may remember the old location, it seemed really small, but that is a big deal yeah.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,89,00:12:34.200,00:12:34.590,Monique Lillard,yeah.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,90,00:12:35.820,00:12:46.920,Monique Lillard,"I think in terms of square feet, the old location and, and I mean the old location was first something small and then it expanded to really quite a big floor so it was a senior however they had more.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,91,00:12:50.250,00:13:00.390,Monique Lillard,video cassettes what's the word when we call it just vhs tapes and those are bigger right and so that's that's an interesting that that's that those are your presence.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,92,00:13:01.950,00:13:02.490,Monique Lillard,To talk about.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,93,00:13:05.580,00:13:16.260,Monique Lillard,So that's interesting tell it felt better than it was did you have concerns about the parking and how to return the videos or i'm going to call videos and TV.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,94,00:13:17.730,00:13:23.220,Monique Lillard,"We were, I remember, and we have always been.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,95,00:13:25.680,00:13:38.340,Monique Lillard,Good users of the co op parking lot and if we were running if we were shopping and returning a movie we would park in the parking lot and one of us would go in.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,96,00:13:38.760,00:13:52.950,Monique Lillard,"To the Co op and the other would run the movie So you can see, we didn't want to be seen as using the Co op parking, but it was a it was an issue if you were just running down in your car to return something.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,97,00:13:54.720,00:13:59.940,Monique Lillard,You are always walking so yeah no oh yeah and we use children to.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,98,00:14:01.110,00:14:02.940,Monique Lillard,decide when to walk this down.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,99,00:14:04.020,00:14:04.650,Monique Lillard,All make sense.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,100,00:14:07.980,00:14:20.910,Monique Lillard,"see your reference Neill Franklin we had a long interview with Pat, and of course meals wife, of course, but since this is for this video, I just wanted to say so Neill Franklin was a professor at the law school where.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,101,00:14:21.360,00:14:28.830,Monique Lillard,Now the honorable sending hill attendance and and reform for attended and currently works so.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,102,00:14:31.020,00:14:40.590,Monique Lillard,"When is your title assistant Dean for career development there we go, yes, yes, so that's the whole connection there just to make that clear all right so.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,103,00:14:43.320,00:14:54.990,Monique Lillard,"Oh, going to the new store, what are your memories of them after what we covered the main street store, I mean, I think the prime time that I was going there was like ages eight to 12.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,104,00:14:56.220,00:15:01.860,Monique Lillard,Mainly summers I walked down with them a lot me your sister yes fourth number.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,105,00:15:02.940,00:15:07.560,Monique Lillard,i'm out I blink a lot of that just too.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,106,00:15:09.120,00:15:19.410,Monique Lillard,"Late elementary school, like, I think that that aid my favorite category would have been going to like the comic book section something that's what I think about first what their age.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,107,00:15:21.330,00:15:28.830,Monique Lillard,"And then you continue to go there through, I think, even in the last few years we've been renting.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,108,00:15:30.060,00:15:35.610,Monique Lillard,"Right, they were thinking game of thrones continuing with the TV and not paying for HBO yes.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,109,00:15:37.080,00:15:37.650,Monique Lillard,My virtual.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,110,00:15:38.820,00:15:39.120,Monique Lillard,well.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,111,00:15:41.550,00:15:42.270,Monique Lillard,At last.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,112,00:15:45.570,00:16:08.580,Monique Lillard,"Last oh man yeah next time there's winter and somebody's got a cold or something serious yes it's clearly the series to watch, yes, when we you you when you wanted to run game of thrones you were 16 yes, this would have been early junior year so yeah.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,113,00:16:10.170,00:16:15.810,Monique Lillard,20 2013 we reveal our scandalous parenting.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,114,00:16:19.590,00:16:21.600,Monique Lillard,them on the watch game of thrones and.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,115,00:16:23.520,00:16:25.140,Monique Lillard,"So, like okay.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,116,00:16:26.220,00:16:33.720,Monique Lillard,And he went down to Howard Hughes to rent it and then I got a phone call and they're like.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,117,00:16:36.360,00:16:37.320,Monique Lillard,i've been detained.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,118,00:16:39.090,00:16:39.780,Monique Lillard,You still have the.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,119,00:16:41.250,00:16:43.200,Monique Lillard,Main Street and.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,120,00:16:44.820,00:16:55.500,Monique Lillard,"We you know, we have been here who says that he has permission to read game of thrones but he's not on your characters having permission to.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,121,00:16:55.920,00:17:07.320,Monique Lillard,"They have there was a rating system for some of the TV shows Do you remember that I had to get my permission, so that you could yeah right game of thrones I think i'm going to do that, like once.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,122,00:17:10.380,00:17:11.040,Monique Lillard,You were on the.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,123,00:17:12.300,00:17:13.050,Monique Lillard,nose.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,124,00:17:17.490,00:17:17.940,Monique Lillard,is gone.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,125,00:17:24.600,00:17:25.200,Monique Lillard,So.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,126,00:17:27.000,00:17:31.140,Monique Lillard,Do you think the store was important to Moscow and so how so.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,127,00:17:33.390,00:17:47.100,Monique Lillard,"Well, first there was basic level, I think it was important that to me that we have video store because we hadn't started using streaming services, I I I like I like what I know and so.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,128,00:17:48.810,00:17:50.400,Monique Lillard,Right and.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,129,00:17:51.510,00:17:59.430,Monique Lillard,"And so, just to have the store was important, and then I think it was really important that it was a Community store and we have.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,130,00:18:00.060,00:18:15.570,Monique Lillard,"You to think about others, but at the forest, I recall, making sure that it happened, and so I thought it was wonderful that the Community has rallied around and show me interesting and and keeping the store right yeah right we leave where.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,131,00:18:18.300,00:18:26.070,Monique Lillard,You Member owners co op yeah and it was it was a place to run into.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,132,00:18:28.290,00:18:34.710,Monique Lillard,Here round Robin to a friend that apart from saying hi they might give you a recommendation and.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,133,00:18:35.850,00:18:36.270,,yeah.,2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
mainstreet008,134,00:18:37.500,00:18:38.520,Monique Lillard,"And I remember, we used to.",2021-06-25_benramalingam_annmariefulfer_sunilramalingam_videostore_transcript.vtt
