objectid,transcript_line,timestamp,end,speaker,words,txt_filename
mainstreet014,31,00:03:36.390,00:03:44.430,Howard Hughes,The first month we were actually open as Howard Hughes video in conjunction with our biggest clients.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,32,00:03:45.540,00:03:51.930,Howard Hughes,"We brought in $16,000 and we had only done 1600 last month at the mall.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,33,00:03:53.250,00:04:06.330,Howard Hughes,So we were on the way the people from the hospital loved it because you know a lot of nurses and people get off at 11 o'clock at night or 10 o'clock and our hours in the video or 10 till 11.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,34,00:04:07.770,00:04:08.640,Howard Hughes,seven days a week.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,35,00:04:09.000,00:04:09.960,Howard Hughes,For a long time.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,36,00:04:10.950,00:04:11.460,Howard Hughes,And that.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,37,00:04:12.870,00:04:25.740,Howard Hughes,"helped the appliance store as well, so we would sell so Finally I said Okay, if you buy a vcr from our store i'm going to give you 25 free movie Rentals well.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,38,00:04:26.700,00:04:39.570,Howard Hughes,"I can tell you, we saw more vcr and we started that gave us a rental customer and we also rented out be car machines, because at that time they were pretty expensive.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,39,00:04:40.020,00:04:56.430,Howard Hughes,"So we had 25 machines that we were running out, we were running up video cameras for like weddings and things like that, so we soon had an HR manager assistant manager and eight employees just in that division alone.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,40,00:04:56.790,00:04:58.440,Beau Newsome,"Yes, in the video department.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,41,00:04:59.640,00:05:03.420,Howard Hughes,The total store we had over 24 employees.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,42,00:05:03.780,00:05:08.910,Howard Hughes,"Okay, and we were at that location until they moved out to.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,43,00:05:10.050,00:05:23.280,Howard Hughes,"pullman road where they are now, but they left the video store downtown and still owned it for about a year and then they decided that they weren't paying a whole lot of attention to it and then they decided to go ahead and sell it.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,44,00:05:23.610,00:05:24.510,Howard Hughes,And at that time.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,45,00:05:24.810,00:05:33.900,Howard Hughes,"that's when mainstream video bought it and they kept the name until they became the Co op and, of course, the rest is recent history.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,46,00:05:34.050,00:05:39.270,Beau Newsome,Right right yeah yeah that's when I took over managing was when I moved to.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,47,00:05:39.270,00:05:41.580,Howard Hughes,"Now, your your sister worked for me.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,48,00:05:41.970,00:05:43.980,Howard Hughes,In the video store when you were a little boy.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,49,00:05:44.580,00:05:47.550,Howard Hughes,And you used to come in there and try to help her it is.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,50,00:05:47.760,00:05:52.260,Howard Hughes,yeah and you ended up as the manager it's a Main Street store.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,51,00:05:52.860,00:05:56.250,Howard Hughes,"yeah and I don't know when you left there because I lost track, that is.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,52,00:05:57.960,00:06:03.900,Beau Newsome,About 1415 I think week 2014 2015 is when I left.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,53,00:06:05.730,00:06:06.030,Beau Newsome,But.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,54,00:06:07.350,00:06:10.920,Beau Newsome,yeah my sister Jill she worked for you right.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,55,00:06:11.400,00:06:13.800,Beau Newsome,yep yeah and then.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,56,00:06:16.860,00:06:22.650,Beau Newsome,Do you uh do you have that picture of the more the one on fifth street the morts club.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,57,00:06:23.220,00:06:23.730,,Yes.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,58,00:06:26.250,00:06:29.580,Beau Newsome,go up all higher little higher there yeah.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,59,00:06:30.810,00:06:34.620,Beau Newsome,So that's when I first got hired that's where the location was yeah.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,60,00:06:35.040,00:06:36.330,Beau Newsome,Right yeah.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,61,00:06:38.040,00:06:38.250,Beau Newsome,But.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,62,00:06:38.280,00:06:39.000,Beau Newsome,Tell me a little.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,63,00:06:39.870,00:06:44.280,Howard Hughes,here's an interior shot of rhonda our manager.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,64,00:06:45.390,00:06:47.100,Beau Newsome,yeah rhonda is the one that hired me.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,65,00:06:47.550,00:06:47.940,,Right.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,66,00:06:49.500,00:06:50.910,Howard Hughes,He was there for a number of years.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,67,00:06:52.800,00:06:54.780,Beau Newsome,And this was after the expansion right.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,68,00:06:55.740,00:06:57.210,Beau Newsome,Right right.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,69,00:06:58.320,00:07:06.840,Howard Hughes,"She was about our our third manager and she was there, the longest, in fact, she was there until Main Street, but what about store up.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,70,00:07:07.200,00:07:12.900,Beau Newsome,Right right yeah we we might be talking to rhonda here soon I gotta get older but.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,71,00:07:14.550,00:07:15.540,Beau Newsome,I don't know we'll see.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,72,00:07:15.660,00:07:16.770,Howard Hughes,Maybe right maybe.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,73,00:07:17.310,00:07:17.970,Beau Newsome,Maybe she mo.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,74,00:07:18.900,00:07:32.550,Howard Hughes,"I talked to don frye this morning, and he doesn't think he's going to be able to, but I was the one that we were a partnership, he was my full time partner, but I was in charge of the video store.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,75,00:07:33.810,00:07:51.270,Howard Hughes,"He didn't really his his was from the service end of it mainly so his interest was more in that end in mind, has the video store I I love the video store and i'm i've been in movie nuts, since I was saw gone with the wind when when I was eight years old, for the first time.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,76,00:07:52.140,00:07:53.670,Beau Newsome,Oh wow where did you see it.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,77,00:07:54.390,00:07:55.380,Howard Hughes,In Jerome Idaho.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,78,00:07:56.220,00:07:57.090,Beau Newsome,At a theater.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,79,00:07:57.240,00:08:05.850,Howard Hughes,it's a Boris theater and I was little I was eight years old and I went with my parents and I remember if the intermission we were all these people in the lobby.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,80,00:08:06.360,00:08:15.750,Howard Hughes,And here i'm this little kid looking around these big tall people and wondering if this movie was ever going to end and it turns out it's one of my most favorite movies.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,81,00:08:16.890,00:08:17.430,Beau Newsome,Oh wow.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,82,00:08:17.520,00:08:22.920,Howard Hughes,"But rhonda said she had never watched gone with the wind and, to this day I don't think she ever asked.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,83,00:08:25.290,00:08:25.860,Beau Newsome,that's.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,84,00:08:26.490,00:08:27.600,Howard Hughes,An interesting point there.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,85,00:08:27.630,00:08:30.990,Beau Newsome,that's a check that's one on the checklist the everybody's got to see.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,86,00:08:31.290,00:08:32.940,Howard Hughes,Oh absolutely yeah.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,87,00:08:33.720,00:08:43.980,Beau Newsome,"that's cool, so the video store, so I guess kind of tell me about how it started to grow, and is it just get a little exponentially bigger and bigger and.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,88,00:08:44.370,00:08:44.850,,well.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,89,00:08:47.670,00:08:48.360,Howard Hughes,As soon as.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,90,00:08:49.830,00:08:52.320,Howard Hughes,A related to how we started on that one day.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,91,00:08:54.240,00:09:08.100,Howard Hughes,"I had signs painted on the windows and I said okay we're we're going to have to build and build fast, so we had signed painted on the window movies 99 cents Tuesdays and Thursdays.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,92,00:09:09.180,00:09:09.570,Howard Hughes,and,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,93,00:09:09.600,00:09:21.480,Howard Hughes,"Yes, I remember, then that is the main Washington, the street is the main highway through Moscow from southern Idaho to northern Idaho so we had plenty of traffic that saw those signs.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,94,00:09:22.110,00:09:22.500,Beau Newsome,yeah.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,95,00:09:22.770,00:09:25.020,Howard Hughes,The minute that 99 cents went up.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,96,00:09:27.000,00:09:32.880,Howard Hughes,That wasn't for new releases but new releases get old really fast so.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,97,00:09:33.990,00:09:41.100,Howard Hughes,"That tripled our business within a month, and so we continue to do that, and I think that they even did it that.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,98,00:09:42.120,00:09:47.550,Howard Hughes,"Possibly on Main Street I don't know what what their policy was at that time, but.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,99,00:09:48.630,00:09:51.060,Beau Newsome,yeah the price has changed over and over.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,100,00:09:51.150,00:09:52.050,Howard Hughes,Oh yeah right.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,101,00:09:52.320,00:09:56.400,Beau Newsome,We were kind of we're always tinkering with it basically.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,102,00:09:57.300,00:10:05.760,Howard Hughes,"Well, there were times when we would we would rent a movie five days for $3 for five days and that's that's a long time to leave a movie on.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,103,00:10:06.300,00:10:16.350,Beau Newsome,"yeah yeah we we adopted the when I was there working there with rhonda and then, when I managed, we still have the five movies $5 five days is that we did the.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,104,00:10:17.280,00:10:19.500,Beau Newsome,"99 cent titles, you know so.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,105,00:10:19.590,00:10:21.150,Beau Newsome,"The older titles, but.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,106,00:10:22.410,00:10:26.040,Beau Newsome,I think the new title stayed around $3 and 50 cents.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,107,00:10:26.970,00:10:33.630,Beau Newsome,"right for one day or two days, and then I think we extended it to three day Rentals so.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,108,00:10:35.160,00:10:35.400,,What.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,109,00:10:36.750,00:10:43.590,Beau Newsome,Did you were you in charge of like purchasing the movies and stuff for the store.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,110,00:10:43.740,00:10:53.940,Howard Hughes,"Well, you better believe it, I had to watch rhonda was getting to the point where she was buying $19,000 a month of new releases and we had to tone that down a little bit.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,111,00:10:55.950,00:10:56.310,Howard Hughes,But.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,112,00:10:57.450,00:11:05.730,Howard Hughes,"It paid off, because when we first started buying movies, they were costing us like $64 but they didn't have advertising on them.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,113,00:11:06.060,00:11:09.420,Howard Hughes,"I remember, they had a coke ad on there or any kind of advertising.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,114,00:11:10.050,00:11:17.820,Howard Hughes,"We were buying them for around 15 bucks at the time, so we would buy in a new release we'd buy 30 or 40 copies.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,115,00:11:18.660,00:11:34.920,Howard Hughes,"So you got to the point where professors from wsu and the University of Idaho we're sending students to us for classes, that they were teaching because we were the only place that had a lot of foreign titles, then, as you know.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,116,00:11:36.330,00:11:53.670,Howard Hughes,"We had old movies that most other places have discarded, and on the new release places online and then these grocery stores you didn't get you didn't get the older movies, and I still have a library of my own a bowl movies going back 25 years so.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,117,00:11:54.690,00:11:56.460,Beau Newsome,vhs and DVD here.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,118,00:11:56.700,00:11:57.900,Howard Hughes,No just vhs.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,119,00:11:57.990,00:12:03.930,Howard Hughes,vhs yeah I I kind of left it when it went to DVD.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,120,00:12:04.680,00:12:07.260,Howard Hughes,yeah I was sad to see that go but but it had to happen so.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,121,00:12:07.740,00:12:21.720,Beau Newsome,"It did yeah we we were kind of struggled with that actually when I was working for rhonda me and the employees and was like well, we got to start trying to get some DVDs and replace all these vhs titles, you know so.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,122,00:12:22.260,00:12:24.330,Howard Hughes,"Well, the trouble is you didn't have room to have both.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,123,00:12:25.950,00:12:26.460,Howard Hughes,and,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,124,00:12:27.480,00:12:28.080,Howard Hughes,I helped.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,125,00:12:29.130,00:12:30.930,Howard Hughes,I helped with move because I owned.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,126,00:12:32.070,00:12:47.760,Howard Hughes,"When Donna and Kevin moved over by the liquor store the the appliance division, I was no longer part owner of that and and they still own the video store so then when they were renting that space from me.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,127,00:12:48.870,00:13:04.980,Howard Hughes,The new owners decided that they wanted to move it on Main Street so at that time I I I helped with that move and because I had to rent my building and I had an empty building that was a sad day to see all the videos got the front door and move down the street.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,128,00:13:05.370,00:13:06.150,Beau Newsome,I know right.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,129,00:13:06.210,00:13:07.140,Howard Hughes,"You know, but.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,130,00:13:08.370,00:13:13.110,Beau Newsome,"yeah and I when I told us, and I think in my interview that I did I.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,131,00:13:14.340,00:13:17.370,Beau Newsome,I almost started crying when I saw the building that we're leaving.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,132,00:13:18.660,00:13:23.130,Beau Newsome,"The size of it to the building, we were going into was about half the size, so I was like.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,133,00:13:23.130,00:13:24.930,Beau Newsome,"Actually, how we going to do this.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,134,00:13:25.050,00:13:29.880,Howard Hughes,i've had a lot of customers say that they they didn't like the new location as well.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,135,00:13:30.450,00:13:31.110,Howard Hughes,yeah and.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,136,00:13:33.000,00:13:34.260,Howard Hughes,"parking was the problem, though.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,137,00:13:34.290,00:13:36.360,Beau Newsome,"In both locations both locations, but.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,138,00:13:36.660,00:13:42.780,Howard Hughes,We thought that they were always parked in the cross street and her in the sporting goods parking lot.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,139,00:13:42.990,00:13:55.470,Howard Hughes,"Permanent yeah yeah that they were there when we first moved in there and they if you parked over there, you get a ticket there eventually they they call the police give somebody a ticket so.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,140,00:13:55.530,00:13:55.920,,yeah.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,141,00:13:56.970,00:13:58.800,Howard Hughes,And then we'll drop box in the corner.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,142,00:13:59.310,00:14:01.260,Howard Hughes,yeah but people could drop their movies.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,143,00:14:01.410,00:14:03.390,Beau Newsome,corner of Washington and 53.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,144,00:14:03.600,00:14:04.740,Howard Hughes,Exactly yes.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,145,00:14:07.020,00:14:09.720,Beau Newsome,So did you always own the building when you move there.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,146,00:14:10.140,00:14:12.480,Beau Newsome,"Yes, it's the fifth street address.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,147,00:14:12.600,00:14:24.180,Howard Hughes,We bought the whole march building and then the mental part was a glass glass glass place did auto glass and.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,148,00:14:24.300,00:14:35.070,Howard Hughes,"Oh, we bought we bought that out, and then we bought he had another piece left with the parking lot on fourth so we bought the whole block so when we got through.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,149,00:14:37.650,00:14:42.510,Howard Hughes,We own from fourth to fifth from the alley to Washington street.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,150,00:14:42.570,00:14:44.730,Beau Newsome,Oh right yeah okay very.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,151,00:14:45.210,00:14:58.320,Howard Hughes,"And our gross business out of that entire area at that time as as we left the location was it in excess of $2 million a year that's not profit in mind you, but.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,152,00:14:58.500,00:14:58.860,Beau Newsome,Right.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,153,00:14:59.550,00:15:00.540,Beau Newsome,But yeah that's a.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,154,00:15:01.860,00:15:03.000,Howard Hughes,Very good business for.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,155,00:15:03.030,00:15:04.500,Beau Newsome,ya roscoe.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,156,00:15:04.740,00:15:07.620,Howard Hughes,Exactly moscow's bromine it's growing.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,157,00:15:08.520,00:15:10.770,Beau Newsome,"It is still is, to this day yeah.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,158,00:15:10.830,00:15:11.220,,yeah.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,159,00:15:14.160,00:15:15.870,Beau Newsome,that's so when you.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,160,00:15:17.040,00:15:20.700,Beau Newsome,So when you started selling renting vhs tapes.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,161,00:15:22.500,00:15:25.440,Beau Newsome,Was it just in within the bit on the appliance store.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,162,00:15:25.470,00:15:26.460,Howard Hughes,Or did you always get.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,163,00:15:26.670,00:15:27.990,Beau Newsome,The action off the videos.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,164,00:15:28.050,00:15:29.310,Howard Hughes,"Well, actually.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,165,00:15:30.510,00:15:38.220,Howard Hughes,When we were up on North main across the Moscow builders for the bill store was used to be called murphy's when I bought it.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,166,00:15:38.310,00:15:39.900,Beau Newsome,yeah Moscow building supply.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,167,00:15:40.020,00:15:58.080,Howard Hughes,yeah yeah that was that was a hole in the cross the street at that time was nothing there but anyway RCA came out with the video disk there were 12 inch discs and they came out with the machine and 1982 so we were a dealer in those and we were renting those.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,168,00:15:59.850,00:16:14.250,Howard Hughes,"We had him on the wall, but the disadvantage of those video discs we were getting ready for $5 a rental if anybody left them in the car or got warm day warped.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,169,00:16:15.120,00:16:33.900,Howard Hughes,"yeah so we would warn them don't leave them in your car you're gonna have to buy them and they were costing us I think 70 bucks apiece and RCA abruptly exited that business about three years later, because it wasn't well planned we did well with it, but that's kind of where.",2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,170,00:16:35.730,00:16:41.730,Howard Hughes,Where we got started was with the video this now matte box came out with a.,2021-05-13_howardhughes_videostore_transcript.vtt
mainstreet014,171,00:16:42.360,00:16:43.620,Beau Newsome,laser discs to was.,2021-05-13_howardhughes_videostore_transcript.vtt
