objectid,transcript_line,timestamp,end,speaker,words,txt_filename
mainstreet028,24,00:02:29.160,00:02:36.540,Christen Atwood,"So you know, sometimes i'll go back and watch him, but I have a six year old that's like the last thing in the world, keep want to watch.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,25,00:02:38.460,00:02:38.850,Monique Lillard,got it.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,26,00:02:39.330,00:02:39.810,Monique Lillard,got it.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,27,00:02:41.100,00:02:47.070,Monique Lillard,"Okay, so when you were in college in the 2000s Do you remember how often you visited the store.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,28,00:02:48.090,00:02:50.070,Christen Atwood,um probably once a month.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,29,00:02:50.880,00:02:53.130,Monique Lillard,The month and what was your favorite section.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,30,00:02:58.020,00:03:03.000,Christen Atwood,I feel like there was a time when they featured certain actors.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,31,00:03:04.590,00:03:20.610,Christen Atwood,"And would have and it wasn't all the time and I don't know if I got carried on because I don't remember that, in the most recent store what was that did they do that, where they had with certain like they would feature an actor put all of their movies there and rotate it.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,32,00:03:21.090,00:03:22.170,Christen Atwood,didn't do that yeah.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,33,00:03:22.200,00:03:39.450,Monique Lillard,"I think they did so just further for the record for the future, when we're speaking to I I also was on the video cooperative board and that's how I got to know Kristen so I we we know each other from before and we've been around the store together, I think at the new location, they.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,34,00:03:40.680,00:03:47.640,Monique Lillard,"Occasionally, would do sort of a carousel for an actor, who had just died or who was just in the news.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,35,00:03:48.210,00:04:03.150,Monique Lillard,"And I think they'd sometimes do carousels for holidays, but my recollection is that the old store the bigger store they had certain actors that they just knew people were going to want to see, and they would categorize it that way that's my recollection and directors, I think, too.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,36,00:04:03.480,00:04:04.140,Christen Atwood,yeah yeah.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,37,00:04:06.300,00:04:13.050,Monique Lillard,Did you visit at that time was called Howard Hughes video did you visit that more than other video stores in town.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,38,00:04:13.440,00:04:14.760,Monique Lillard,And I did remember why.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,39,00:04:15.510,00:04:32.010,Christen Atwood,"yeah, I just wanted to you know, support the small I was going to school for theater so you know, respecting that world was part of what I did and and that's why I liked it because I had better things to rent.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,40,00:04:33.840,00:04:37.470,Christen Atwood,"And so yeah I definitely went there, I think.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,41,00:04:38.490,00:04:41.190,Christen Atwood,I guess there was what blockbuster in Hastings and.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,42,00:04:43.170,00:04:49.890,Christen Atwood,"I probably went there a handful of times, but not as much as as Howard Hughes at that time.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,43,00:04:51.030,00:04:53.490,Monique Lillard,Do you remember the transition from video to DVD.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,44,00:04:54.720,00:04:54.990,Christen Atwood,No.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,45,00:04:55.860,00:04:57.780,Monique Lillard,"Okay, did you rent DVDs then.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,46,00:04:58.170,00:05:10.020,Christen Atwood,"I believe so, because that was when I come to college in 2000 and at that point wasn't watching vhs anymore so but no, I mentioned that was fun.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,47,00:05:10.470,00:05:12.660,Monique Lillard,yeah well actually though I was going to ask you about the.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,48,00:05:12.660,00:05:14.610,Monique Lillard,DVDs I wondered if you as.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,49,00:05:15.030,00:05:16.680,Monique Lillard,An acting student you.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,50,00:05:17.280,00:05:20.520,Monique Lillard,Would watch all those special features that they would.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,51,00:05:20.790,00:05:22.470,Monique Lillard,have on the BAT you know at the DVD.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,52,00:05:22.470,00:05:25.650,Monique Lillard,yeah making of and the interviews with the actors and all that.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,53,00:05:26.130,00:05:28.380,Christen Atwood,and not in every movie but definitely.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,54,00:05:29.520,00:05:31.560,Christen Atwood,yeah i've watched those before.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,55,00:05:32.250,00:05:37.650,Monique Lillard,Do you think it affected you as a theater major as a as an actor as.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,56,00:05:39.390,00:05:42.750,Christen Atwood,"I mean it just gave me more information, you know about it.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,57,00:05:42.780,00:05:43.380,Christen Atwood,made it.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,58,00:05:44.640,00:05:50.130,Christen Atwood,"more interesting to watch the film if you know you know what the actors are going through, or some funny little story.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,59,00:05:51.660,00:05:52.410,Christen Atwood,You know yeah.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,60,00:05:52.590,00:05:53.190,Monique Lillard,I can see that.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,61,00:05:53.280,00:05:53.910,Christen Atwood,I can see that.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,62,00:05:54.330,00:06:01.800,Monique Lillard,"So then, how did you get involved with the board, I think you mentioned Andrea Beckett whom we've already interviewed she was our treasurer for a long time she was an.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,63,00:06:01.800,00:06:02.640,Monique Lillard,accountant in town.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,64,00:06:02.880,00:06:06.630,Monique Lillard,"How did you know her and what made her think, to ask you and you.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,65,00:06:06.630,00:06:07.650,Monique Lillard,Remember that process.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,66,00:06:08.010,00:06:14.400,Christen Atwood,um yeah she would come in and get pedicures from me and brought it up one time and.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,67,00:06:16.200,00:06:22.920,Christen Atwood,i'm sorry i've got to just put some lotion on my hands really quick brought it up one time and.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,68,00:06:25.050,00:06:33.240,Christen Atwood,talked about what you guys were doing to fundraise and get the word out there.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,69,00:06:34.440,00:06:50.160,Christen Atwood,"To save the store and I really wanted the store to be saved and I felt like I could do that I could add to it and with you know just my connections around town, be able to do a little bit more.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,70,00:06:51.000,00:06:52.590,Christen Atwood,Just is what you guys were doing.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,71,00:06:53.160,00:07:04.470,Monique Lillard,"And so you actually came in thinking about fundraising because that's right what I was going to ask you about is I remember several things you did why don't you just described, some of your fundraising activities and we can talk about them.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,72,00:07:05.340,00:07:11.220,Christen Atwood,yeah I mean that was definitely what I intended when I.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,73,00:07:12.780,00:07:15.510,Christen Atwood,"You know, wanted to be on the main street video call on board.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,74,00:07:17.130,00:07:22.620,Christen Atwood,"And so you know, for me it was event planning that to me seems.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,75,00:07:24.000,00:07:30.750,Christen Atwood,That was the most effective with what talents and you know hookups or whatever connections that I have I.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,76,00:07:32.610,00:07:33.900,Christen Atwood,So basically.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,77,00:07:35.460,00:07:44.040,Christen Atwood,"You know I got I first went to Kevin from the breakfast club, because we needed to have a place to have it obviously and you want to not pay for anything.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,78,00:07:44.610,00:07:55.740,Christen Atwood,"that's the whole point is to not dole out any money, so I went to him, first because I managed the breakfast club and works there for a very long time, and he has let me have.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,79,00:07:56.760,00:07:59.910,Christen Atwood,When I was in college he let me have a very small private event there.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,80,00:08:01.110,00:08:11.400,Christen Atwood,"With my friends and family, and so I thought I just asked, and he was totally fine with it, he wanted to have an employee of his there which I.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,81,00:08:12.870,00:08:16.470,Christen Atwood,"ended up, I think, giving him a free pedicure or something.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,82,00:08:19.380,00:08:26.490,Christen Atwood,yeah cuz I think I asked like do you want money or do you want a pedicure the pedicure really turned out to be more more money than an hour of the great.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,83,00:08:27.990,00:08:32.670,Christen Atwood,And so after we solidified the space that I just.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,84,00:08:34.020,00:08:39.840,Christen Atwood,went around to all the restaurants people that I knew and ask them to donate food.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,85,00:08:42.060,00:08:52.380,Christen Atwood,"Mitch Lopez told me this great story about how he basically lived at that video store as a child, while his parents were you know running their restaurant.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,86,00:08:53.040,00:09:07.140,Christen Atwood,"So he would go over there and kind of waste time and really wanted to save it as well, so he was very generous and you know super easy because he's right next door, so you know the lopez's donated a lot of food.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,87,00:09:08.220,00:09:16.410,Christen Atwood,"Larry swatter is a close friend and client of mine, and he owns gambino and he donated loads of pizza.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,88,00:09:17.730,00:09:21.480,Christen Atwood,I wanted to have a variety of food because of everybody's.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,89,00:09:22.500,00:09:23.040,Christen Atwood,You know.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,90,00:09:24.660,00:09:31.590,Christen Atwood,dietary restrictions and needs and then Georgian carly of my Alina donated.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,91,00:09:35.250,00:09:39.360,Christen Atwood,Oh yeah Kim from the police caboose she donated all the alcohol.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,92,00:09:40.500,00:09:48.030,Christen Atwood,"And all of the you know she got a keg, and the tap for it and all the stuff that goes along with that she also donated a whole bunch of desserts.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,93,00:09:50.340,00:09:53.340,Christen Atwood,"So, after the food got taken care of.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,94,00:09:54.360,00:10:15.870,Christen Atwood,"You know I, being a theater person appreciate, entertainment and you know, like a good time I didn't want it to just be you know people they're just eating and milling around, so I had Gordon Milan from the Moscow Community theater do a scene from one of his upcoming plays and.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,95,00:10:18.600,00:10:25.500,Christen Atwood,I think it was a Shakespeare play for life was a comedy of errors I can't be I can't I can't.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,96,00:10:26.670,00:10:29.760,Christen Atwood,"exactly remember there, there was so much that went on that night.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,97,00:10:32.220,00:10:44.250,Christen Atwood,"And then yeah another way to get people in there is to give away free things so, then you know just went to a lot of the stores downtown and.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,98,00:10:45.600,00:10:48.930,Christen Atwood,asked for you know the restaurants that didn't give food they gave.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,99,00:10:51.210,00:10:54.600,Christen Atwood,gift cards for the prices and whatnot so.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,100,00:10:56.370,00:11:03.300,Christen Atwood,"yeah that's kind of the the steps that I went through, and then it just all kind of came together.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,101,00:11:03.630,00:11:14.310,Christen Atwood,"And the whole point was come enjoy all this free stuff because I think, from what I remember, we didn't charge to get in we asked for donations and.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,102,00:11:15.090,00:11:25.020,Christen Atwood,"We got some sizable donations that night, as well as you know you buy raffle tickets, which was totally worth it, because I think they were like $10 or.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,103,00:11:25.770,00:11:39.810,Christen Atwood,Two for and the amount of prizes were ridiculous the generosity from the Community was quite amazing throughout that whole process for that specific event and yeah it went really well.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,104,00:11:40.860,00:11:42.360,Monique Lillard,Do you remember how many people came.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,105,00:11:44.100,00:11:45.720,Christen Atwood,I remember wash room.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,106,00:11:45.750,00:11:48.660,Monique Lillard,And a lot of laughter and a fun time but I wonder.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,107,00:11:50.610,00:11:59.370,Christen Atwood,i'm going to base this off of my serving experience at the breakfast club and knowing how many people can fit in there and I would say.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,108,00:12:04.530,00:12:08.370,Christen Atwood,"I mean the restaurant was full at one point, like all the seats were full.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,109,00:12:09.630,00:12:15.840,Christen Atwood,and obviously there's a rotation of people so i'd say like i'm not good at this but.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,110,00:12:19.140,00:12:21.300,Christen Atwood,Between 60 and 80.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,111,00:12:22.740,00:12:29.250,Monique Lillard,"yeah I might have had over 100 but i'm not good at counting that either, because the there was the backroom that had a lot of food in it to.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,112,00:12:29.490,00:12:29.910,Monique Lillard,You know.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,113,00:12:29.970,00:12:33.510,Monique Lillard,Right so yeah but it felt very full so yeah.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,114,00:12:33.540,00:12:37.320,Christen Atwood,"60 did yeah there was definitely a point, but it was no.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,115,00:12:37.350,00:12:40.920,Christen Atwood,"Capacity there wasn't anywhere to sit, which was fantastic.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,116,00:12:42.090,00:12:44.400,Christen Atwood,You know that to me that's definitely not a problem.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,117,00:12:47.340,00:12:48.270,Christen Atwood,And then.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,118,00:12:50.100,00:12:58.080,Christen Atwood,"yeah you know you just had people roll through so I, I can say, maybe 102 or as well you know yeah.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,119,00:12:58.170,00:13:08.340,Monique Lillard,"I don't know you know i'm going to talk to Mitch Lopez, maybe as soon as tomorrow at your suggestion and thank you, but what would you say was the motivation of these merchants.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,120,00:13:09.600,00:13:26.820,Monique Lillard,"I mean you yourself donated a pedicure which is not in substantial donation, but you know alcohol cakes that's a lot, even for people who live up in blues you know, or at least have a business up and blues could you just generalize what was the attitude, why why the generosity.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,121,00:13:27.630,00:13:30.780,Christen Atwood,"um I think there was a couple of reasons, you know.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,122,00:13:34.710,00:13:41.100,Christen Atwood,"People liked the store they wanted to support local they didn't want to see it go away, they.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,123,00:13:41.970,00:13:55.620,Christen Atwood,"A lot of them were really honest and they're like you know I don't rent movies, I stream and I said I completely understand we're definitely targeting the people that we know are going to rent We just need to keep it running and so that was.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,124,00:13:57.420,00:14:05.190,Christen Atwood,"A big motivation for them and honestly, a lot of them were my friends and I know that part of.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,125,00:14:06.210,00:14:09.300,Christen Atwood,They were being a good friend to me as well.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,126,00:14:10.410,00:14:13.920,Christen Atwood,With those very generous donations so yeah.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,127,00:14:14.010,00:14:18.630,Monique Lillard,"And then, what did the money go, for we did make money and do Member what we put it toward.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,128,00:14:19.890,00:14:21.630,Christen Atwood,i'm buying the store.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,129,00:14:21.840,00:14:23.160,Monique Lillard,that's what I thought yeah.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,130,00:14:23.190,00:14:23.400,Monique Lillard,yeah.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,131,00:14:23.430,00:14:26.340,Christen Atwood,"Okay, put it in the bank account, and towards.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,132,00:14:27.750,00:14:31.530,Christen Atwood,The co op buying out the owners okay.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,133,00:14:31.980,00:14:32.460,Christen Atwood,Because the.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,134,00:14:32.760,00:14:36.330,Christen Atwood,store at that point was self sufficient paying its own bills.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,135,00:14:37.680,00:14:39.120,Christen Atwood,"You know, Pat and.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,136,00:14:42.480,00:14:43.830,Christen Atwood,Kelly Kelly.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,137,00:14:44.940,00:14:45.600,Christen Atwood,just wanted to.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,138,00:14:46.200,00:14:47.520,Christen Atwood,get it down right right right.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,139,00:14:47.850,00:14:48.060,Christen Atwood,yeah.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,140,00:14:48.120,00:14:52.230,Christen Atwood,And then just wanted to sell the store so that's where the money went.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,141,00:14:53.310,00:14:54.030,Monique Lillard,Okay that's.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,142,00:14:54.090,00:14:55.800,Monique Lillard,"that's my recollection too, but I just.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,143,00:14:55.800,00:14:57.480,Christen Atwood,wonder yeah.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,144,00:14:57.780,00:14:58.680,Monique Lillard,You did another.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,145,00:14:58.770,00:14:59.850,Monique Lillard,didn't you do other.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,146,00:14:59.880,00:15:01.980,Monique Lillard,baskets and raffle things that we.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,147,00:15:02.010,00:15:03.840,Monique Lillard,Had in the store also.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,148,00:15:04.680,00:15:11.910,Christen Atwood,yep yeah so that was there was some leftover from that initial fundraiser.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,149,00:15:13.050,00:15:13.590,Christen Atwood,and,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,150,00:15:15.270,00:15:19.110,Christen Atwood,I just kept it in my closet until the next one.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,151,00:15:20.400,00:15:25.530,Christen Atwood,So yeah they had those I I don't even remember how those went because.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,152,00:15:26.670,00:15:38.280,Christen Atwood,There was a big personal event in my life that kind of pulled my attention away from it so yeah I we did have those big baskets that we raffled off.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,153,00:15:41.160,00:15:47.940,Christen Atwood,"That, I think, made like a some money for it, it was you know better than nothing so.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,154,00:15:48.480,00:15:52.500,Monique Lillard,yeah you know I remember you and a lot of those co op board meetings.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,155,00:15:53.010,00:15:55.080,Monique Lillard,Even when there was a lot going on in your life.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,156,00:15:55.890,00:16:00.000,Monique Lillard,And I remember talking a lot about actual sort of management of the store.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,157,00:16:01.140,00:16:11.730,Monique Lillard,Do you feel as if your experience in retail and it service affected sort of the advice that you gave to the management or not.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,158,00:16:11.790,00:16:13.080,Christen Atwood,Definitely yeah.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,159,00:16:13.140,00:16:14.400,Christen Atwood,I mean i've worked a lot of.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,160,00:16:16.050,00:16:17.430,Christen Atwood,um yeah I.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,161,00:16:19.200,00:16:21.120,Christen Atwood,I don't remember a lot of.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,162,00:16:22.890,00:16:33.300,Christen Atwood,"The details, but clearly my my experience of working with people managing people working with customers.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,163,00:16:34.350,00:16:36.180,Christen Atwood,"You know, was a lot of where.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,164,00:16:37.320,00:16:47.910,Christen Atwood,"My my knowledge came from, and also, you know theatre you just study people, you know how to read people, you know how to talk to people.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,165,00:16:49.890,00:16:54.720,Christen Atwood,"And so that's helpful to I don't know if anything I said, made a difference, but.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,166,00:16:55.440,00:16:55.980,Christen Atwood,You know.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,167,00:16:56.160,00:17:00.270,Christen Atwood,I guess that's not really the point but yeah yeah.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,168,00:17:00.540,00:17:09.390,Monique Lillard,"Okay, good good so in your estimation, who was the most important person at the store it doesn't have to be a name it could just be a position.",2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,169,00:17:10.050,00:17:11.370,Christen Atwood,Oh definitely yeah.,2021-04-25_christenatwood_videostore_transcript.vtt
mainstreet028,170,00:17:11.460,00:17:13.140,Christen Atwood,"The manager, you know.",2021-04-25_christenatwood_videostore_transcript.vtt
