objectid,transcript_line,timestamp,end,speaker,words,txt_filename
mainstreet030,25,00:03:07.140,00:03:12.030,Monique Lillard,"know somebody listened to this might say I should do the same thing, but fattened sensitized to this really.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,26,00:03:12.240,00:03:13.080,Melinda Schad,Good does it make.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,27,00:03:13.830,00:03:15.300,Monique Lillard,It easier and consonants.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,28,00:03:15.570,00:03:17.340,Monique Lillard,More and more explosive.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,29,00:03:17.370,00:03:22.890,Monique Lillard,"consonants when it's real close that's that's what i've been told i'm learning i'm learning, who says we're not flexible.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,30,00:03:25.800,00:03:36.300,Monique Lillard,"So you started off as a college student visiting about once a week and then, then what happened between you and the video store but, before all the excitement just us a customer.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,31,00:03:36.510,00:03:48.240,Melinda Schad,"Sure, so I don't actually recall when the video store located from being a part of Howard Hughes to being independently owned, even though the name of it was still Howard Hughes.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,32,00:03:48.750,00:04:08.910,Melinda Schad,"I don't know what the timeline for that was and I left Moscow and then came back after I got married in 2002 and so honestly I can't recall, where it was at the time I just know that my husband and I were both delighted that it still existed, so we.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,33,00:04:09.930,00:04:19.620,Melinda Schad,Prior to moving back here so that he could attend graduate school we lived in Seattle and Seattle had a lot of really amazing independent video stores and we just felt so fortunate.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,34,00:04:20.130,00:04:33.930,Melinda Schad,"That this small community in Northern Idaho still had this impressive resource for people, and so, just like in college my husband, and I would go rent stacks of movies, and take them home for almost a week.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,35,00:04:35.460,00:04:44.310,Melinda Schad,"And then from there, you know, we had kids so I, we have a family and when they were really small, we would either.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,36,00:04:44.730,00:04:52.830,Melinda Schad,"pop in one of us on our way home from downtown with an assortment of movies for adults and an assortment of movies, for the little people.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,37,00:04:53.580,00:05:06.990,Melinda Schad,"And then, as the kids got older, I was able to give them permission to rent on my account, and so they could go rent movies on their way home and I don't know it's just kind of a family institution, I have very fond memories of it.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,38,00:05:08.640,00:05:09.060,Monique Lillard,yeah.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,39,00:05:09.870,00:05:19.620,Monique Lillard,Was there anything unique about moscow's video store compared to those in Seattle or compared frankly to other video stores here in Moscow.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,40,00:05:20.400,00:05:23.520,Melinda Schad,Wait I don't I don't remember.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,41,00:05:23.880,00:05:32.580,Melinda Schad,"I yeah and I know I remember as a college student that there were more video stores than just Howard Hughes, but then.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,42,00:05:33.420,00:05:45.840,Melinda Schad,"I seem to remember accurately or not, that when my husband and I came back in the early 2000s that those other video stores either didn't exist or existed outside of our like normal kind of.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,43,00:05:46.770,00:05:58.290,Melinda Schad,"Experience we we really enjoy the downtown core door, and you know, try to spend as many of our dollars down here locally as possible, so I don't I don't know.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,44,00:05:58.950,00:05:59.790,Monique Lillard,Ah that's fine.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,45,00:06:00.270,00:06:00.810,Monique Lillard,that's fine.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,46,00:06:02.010,00:06:05.040,Monique Lillard,Do you think the video store was important to Moscow as a city.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,47,00:06:06.510,00:06:07.200,Melinda Schad,"Well, I think it's.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,48,00:06:07.470,00:06:23.250,Melinda Schad,"area, I think it was an important cultural resource right, it was definitely this asset that we had, I think a lot of people probably didn't know about it, and it was this quaint little shop and word of mouth advertising was really how you heard about it and.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,49,00:06:24.360,00:06:33.120,Melinda Schad,"In the old days, at least, it was freakin frequented by college students it just it just yes, it was an asset yeah.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,50,00:06:33.390,00:06:34.980,Melinda Schad,yeah yeah we miss it.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,51,00:06:35.040,00:06:36.210,Melinda Schad,We miss it every day.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,52,00:06:37.260,00:06:38.160,Monique Lillard,We all do.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,53,00:06:38.190,00:06:38.580,Melinda Schad,That has.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,54,00:06:38.790,00:06:39.480,Monique Lillard,A theme.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,55,00:06:39.510,00:06:41.280,Monique Lillard,"Through this yes, what do you miss about it.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,56,00:06:42.300,00:06:44.910,Melinda Schad,"Well, I mean I missed a couple of things right.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,57,00:06:46.170,00:06:57.300,Melinda Schad,"I understand that you can turn your TV on and stream almost anything that you want to watch, but there is some things satisfying in the tactile experience of.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,58,00:06:57.750,00:07:10.800,Melinda Schad,"walking through the store and looking at the physical boxes, that the movies go in and just being able to touch them and have that sensory experience and you don't get that from the streaming experience.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,59,00:07:12.300,00:07:21.000,Melinda Schad,"And then, like I don't know how this is possible, but the video store always employed people who knew a lot of stuff a lot of crazy.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,60,00:07:22.230,00:07:27.270,Melinda Schad,"things about movies, and about production and about actors and the and the history of the industry that.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,61,00:07:27.630,00:07:39.150,Melinda Schad,"A you would not know that we had that many people who were that knowledgeable about films in the small town, but you could ask them all anything and someone would know the answer and.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,62,00:07:39.750,00:07:52.080,Melinda Schad,"I don't know I just miss interacting with the staff and the the knowledge that they were able to share with all of us, and then walking through the store and picking up something that wasn't even on your radar to search for.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,63,00:07:55.110,00:07:56.670,Monique Lillard,I i'm right here with you.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,64,00:07:57.390,00:07:59.580,Monique Lillard,I visit do yeah yeah.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,65,00:07:59.670,00:08:03.540,Monique Lillard,So let's talk about the ownership transition.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,66,00:08:04.950,00:08:09.300,Monique Lillard,And the process of going cooperative and i'll just let you.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,67,00:08:10.440,00:08:15.150,Monique Lillard,"Tell me your memories in your words, but how did you even find out about the whole thing just.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,68,00:08:16.380,00:08:30.510,Melinda Schad,"Okay, so what I remember is that I was approached by our finance manager here at the Co op because she was a part owner of the video store so a group of people at some point.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,69,00:08:31.080,00:08:42.300,Melinda Schad,"bought the video store from the Howard Hughes enterprise, and it was owned by this group of people, and I I no longer recall if there were three or six of them actually.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,70,00:08:43.020,00:08:54.120,Melinda Schad,And so my work colleague was one of those people and they were looking to sell and I think the original conversation we had about it was.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,71,00:08:54.870,00:09:02.550,Melinda Schad,That there were a group of people trying to buy the video store from those folks who owned it at that time.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,72,00:09:03.120,00:09:14.190,Melinda Schad,"And Would I be interested in owning a share of it or investing you know $10,000 or whatever, whatever it was at the time to own a share of it and.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,73,00:09:15.030,00:09:21.180,Melinda Schad,Because I have a mouth that gets me in trouble often I think I made an offhand comment about how.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,74,00:09:21.660,00:09:30.750,Melinda Schad,Maybe we should form a Co op and the video store could be cooperatively owned the US preserving the institution for this community in perpetuity.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,75,00:09:31.620,00:09:40.470,Melinda Schad,And so I believe she took that idea and communicated to the other owners of the business and then I was invited to a meeting.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,76,00:09:41.100,00:10:02.670,Melinda Schad,"And we had a conversation about that and and it just kind of went from there, like this crazy idea that I had sparked some interest and a group of us got together to try to make that a reality and, of course, in the end it, you know it was just kind of an epic failure.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,77,00:10:03.990,00:10:05.070,Melinda Schad,Which is really hard.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,78,00:10:06.510,00:10:17.010,Melinda Schad,"And I think I think there were things that I could have done differently that maybe would have led to a different outcome, but I also think that the situation was complicated by.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,79,00:10:17.460,00:10:24.090,Melinda Schad,covert arriving on the scene and and all of the changes we've had during Dewar for the last 18 months or so.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,80,00:10:28.590,00:10:37.710,Monique Lillard,Several several follow ups here just sort of for the record the finance managing manager you're referring to is debbie Reynolds right yeah and she is.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,81,00:10:38.220,00:10:45.360,Monique Lillard,"I know we're approaching her about being interviewed I, I think that she and her husband Kelly, are going to do an interview, at the same time, but I think.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,82,00:10:45.390,00:10:46.410,Melinda Schad,Wonderful future.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,83,00:10:46.440,00:10:51.540,Monique Lillard,"Yes, yes, and the other person besides me who's doing the interviewing is.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,84,00:10:51.960,00:10:57.450,Monique Lillard,bone new so yeah and I think he's the one who's going to be doing those interviews so and then i'm going to follow up with.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,85,00:10:57.810,00:11:07.530,Monique Lillard,"pat angle, who was the owner of the building and also another major shareholder in the store so just so you know that that'll all be filled in.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,86,00:11:07.560,00:11:09.330,Monique Lillard,So it'll be good information yeah.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,87,00:11:09.390,00:11:09.750,,yeah.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,88,00:11:13.110,00:11:14.520,Monique Lillard,You just said.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,89,00:11:15.900,00:11:18.960,Monique Lillard,That there was some things you could have done differently.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,90,00:11:20.070,00:11:22.620,Monique Lillard,You also just said that it was an epic failure.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,91,00:11:22.740,00:11:26.130,Monique Lillard,And I think i'm going to start on the first one was it a failure.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,92,00:11:26.730,00:11:28.080,Melinda Schad,really worrying.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,93,00:11:28.380,00:11:38.070,Melinda Schad,"I don't know we managed to help the business hang on for a couple more years right, so in that regard it wasn't a failure but.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,94,00:11:38.730,00:11:45.270,Melinda Schad,"I didn't start down that road, thinking that we were just going to save it for a couple of years, you know, I was really hopeful that.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,95,00:11:46.020,00:11:59.190,Melinda Schad,That the video store was as influential and meaningful to more people than Maybe it was I don't know it has just been a meaningful part of my adult life in this Community and.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,96,00:12:00.450,00:12:02.550,Melinda Schad,And I guess that's why I miss it so much.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,97,00:12:03.840,00:12:17.040,Melinda Schad,"So maybe not an epic failure, but at the same time, it feels like we put a lot of time and energy into this thing and we could never get enough momentum, or I don't know.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,98,00:12:18.450,00:12:20.520,Melinda Schad,You want to hear about the things I think I should have done.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,99,00:12:20.520,00:12:21.960,Monique Lillard,To go ahead yeah sure.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,100,00:12:23.010,00:12:23.520,Melinda Schad,um.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,101,00:12:25.230,00:12:34.500,Melinda Schad,owning a owning a business cooperatively is different from owning a business as an independent person right or even as a partnership.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,102,00:12:35.160,00:12:44.730,Melinda Schad,"And really even as a corporation, and I because i'm so steeped in the language of cooperatives and the ideals of cooperatives.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,103,00:12:45.210,00:12:58.140,Melinda Schad,I think I underestimated the bridge that we have to cross when talking to people about really what it means to be a cooperative and how it's so very different because it's not just about.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,104,00:12:58.890,00:13:07.080,Melinda Schad,about the differences in the business model like it's not s corp vs T hort versus you know these other things.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,105,00:13:08.760,00:13:17.190,Melinda Schad,it's really that co OPS focus on the needs of their members and are really communicate communicative to Members and they.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,106,00:13:18.300,00:13:23.760,Melinda Schad,"prioritize that two way communication, which is something I don't think we were very good at and.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,107,00:13:26.910,00:13:32.130,Melinda Schad,I think I couldn't have invested more time in maybe slowing down the process.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,108,00:13:32.610,00:13:47.490,Melinda Schad,"and bringing people along one step at a time, instead of what I feel like now, in retrospect, was like going in guns blazing because we were on a mission to save this video store I don't know does that make sense.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,109,00:13:48.450,00:14:04.200,Monique Lillard,"Yes, yes, now so for the record, there was a management board for the co operative and i'm about to ask you what your various titles were, if you remember, but since we're talking to history here.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,110,00:14:04.680,00:14:10.830,Monique Lillard,I also was on this board so so you and I are going to be saying we and those types of things and that's why.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,111,00:14:12.030,00:14:12.450,Monique Lillard,But.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,112,00:14:14.880,00:14:22.020,Monique Lillard,"there's so many questions, I want to ask them to get a few out let's just get the basics down, so there was no i'm going to go back.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,113,00:14:24.390,00:14:33.480,Monique Lillard,"There were there were options between being a for profit, cooperatives and a nonprofit cooperatives Do you remember, which we picked and do you remember why.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,114,00:14:34.500,00:14:48.120,Melinda Schad,"Well, I don't even remember initially having a conversation about being a nonprofit or a for profit, I only remember us being a for profit cooperative, which is the same way, the food co op is organized.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,115,00:14:49.530,00:14:50.040,Melinda Schad,So no.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,116,00:14:50.430,00:14:51.240,Monique Lillard,Okay okay.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,117,00:14:53.550,00:14:55.410,Monique Lillard,And then you were you are first.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,118,00:14:55.620,00:15:01.050,Melinda Schad,President or nah I was so like after we got the interested group of people together.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,119,00:15:02.430,00:15:14.370,Melinda Schad,"You all decided, for better or worse that I should be the board President and yes and and I was flattered and also took that job very seriously and.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,120,00:15:16.080,00:15:28.440,Melinda Schad,"And I guess that's where my thinking that maybe I could have done some things differently comes from just that that was, but it was so fun right, it was it was fun, even though, even though it didn't work out.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,121,00:15:30.420,00:15:47.190,Melinda Schad,"We didn't know each other, this well before this experience and there are lots of other people who might have never met in our Community and and we did this thing together and I don't know I just feel like I feel like in that regard, it was really valuable mm hmm.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,122,00:15:48.030,00:16:03.360,Monique Lillard,"Now my recollection is that I didn't know anything about cooperatives and you spent a lot of time educating us on the board yeah cooperatives and there were certain number, maybe seven some number like that principles of cooperatives.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,123,00:16:03.420,00:16:05.010,Monique Lillard,Correct and what.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,124,00:16:06.030,00:16:10.350,Monique Lillard,One of them was that cooperatives help out other cooperatives.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,125,00:16:10.410,00:16:11.610,Melinda Schad,yep principle six.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,126,00:16:11.820,00:16:13.230,Monique Lillard,principles that can you state it.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,127,00:16:13.650,00:16:16.920,Melinda Schad,cooperative cooperation among cooperatives.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,128,00:16:16.980,00:16:24.000,Monique Lillard,"There we go there, we go and my recollection is that the food co op helped us enormously it with.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,129,00:16:25.410,00:16:28.800,Monique Lillard,"Things big and small, can can you remember that, and can you detail, it.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,130,00:16:28.950,00:16:33.390,Melinda Schad,"For him, so I remember helping with some little things like that we.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,131,00:16:34.650,00:16:39.990,Melinda Schad,"did a bunch of graphic design work, initially with the original logo and so.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,132,00:16:41.070,00:16:49.470,Melinda Schad,"Co op staff, I asked them to do that work, you know as a gift, not of their time because we were still paying them at the food co op.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,133,00:16:49.980,00:16:54.300,Melinda Schad,But we was not work for the food co op it was work for the video store.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,134,00:16:54.870,00:17:10.170,Melinda Schad,And I remember that we ordered initial stickers like logo stickers to try to sell in that the Co op actually the food co op actually paid for those stickers as a donation to the video co op so they could just be profit and.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,135,00:17:11.610,00:17:23.610,Melinda Schad,"I remember, we were getting rid of a drink cooler and the video store had a drink cooler that was on its way out, or maybe it had already died, and so we just gave.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,136,00:17:24.270,00:17:33.180,Melinda Schad,"We just gave a piece of equipment to the video store that we weren't using anymore, and I remember, we tried initially to set up.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,137,00:17:35.190,00:17:50.370,Melinda Schad,The video store being able to order wholesale through the Co op the drinks that were in the cooler so that the just to make it easier to operate the video store it was just one of those things are there other things that you remember that i'm not thinking of.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,138,00:17:50.550,00:17:53.850,Monique Lillard,I think there was something about actual computers hardware.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,139,00:17:54.060,00:17:56.610,Melinda Schad,"Oh, I do think we donated some hardware you're right.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,140,00:17:56.700,00:17:57.720,Melinda Schad,yeah forgot about that.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,141,00:17:57.780,00:18:02.100,Monique Lillard,I think so Lauretta reminded me of that when we had our conversations right.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,142,00:18:04.020,00:18:14.040,Monique Lillard,and possibly your computer did your computer expert help with this long discussion about what computer system should be used at the video.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,143,00:18:14.250,00:18:14.910,Melinda Schad,I believe so.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,144,00:18:15.180,00:18:16.470,Melinda Schad,Our former it manager.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,145,00:18:16.770,00:18:18.150,Melinda Schad,"I think, maybe yeah maybe.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,146,00:18:18.180,00:18:23.730,Monique Lillard,"yeah and we met, of course, the board met a variety of places at one world.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,147,00:18:25.140,00:18:29.790,Monique Lillard,But much of the time was meeting upstairs at the food co op.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,148,00:18:29.850,00:18:40.740,Monique Lillard,"Right until one board member had mobility issues, I think, and so, sometimes we'd meet right in the store and they'd have to bring us chairs and we were sitting on the floor and Oh, my goodness yeah.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,149,00:18:41.160,00:18:42.960,Melinda Schad,"All right, I remember I forgot about that.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,150,00:18:43.140,00:18:44.160,Monique Lillard,yeah yeah.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,151,00:18:44.580,00:18:52.770,Melinda Schad,When I guess the food co op we printed a lot of things we printed all the ownership forms and and all that stuff to save on printing costs.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,152,00:18:53.100,00:18:54.090,Monique Lillard,yeah right.,2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,153,00:18:55.590,00:18:58.650,Monique Lillard,"And so, this process of going co operative meant that.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,154,00:18:59.940,00:19:16.260,Monique Lillard,"owners and I do remember a lot of confusion about when we said the owners, it sometimes it meant the small group of people who currently owned it, and then we were well trained by you not to call the cooperative owners members, but to call them owners and.",2021-04-09_melinda_schab_videostore_transcript.vtt
mainstreet030,155,00:19:16.410,00:19:20.430,Monique Lillard,"Then we'd get a little confused, but the cooperative owners would buy in.",2021-04-09_melinda_schab_videostore_transcript.vtt
