objectid,transcript_line,timestamp,end,speaker,words,txt_filename
mainstreet004,30,00:02:29.520,00:02:32.010,Bekah Miller MacPhee,"No, no, it wasn't around yet.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,31,00:02:32.070,00:02:32.700,,and,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,32,00:02:34.020,00:02:39.120,Bekah Miller MacPhee,yeah and I was really blown away with the selection.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,33,00:02:40.770,00:02:56.610,Bekah Miller MacPhee,"Specifically, the foreign film selection and when I was in college my attention span was better than it is now I just remember watching hours, the foreign films and reading the subtitles right like didn't have someone on yet.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,34,00:02:59.490,00:03:00.120,Beau Newsome,yeah.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,35,00:03:00.240,00:03:01.740,Bekah Miller MacPhee,i'm having a lot of fun doing that.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,36,00:03:02.970,00:03:18.810,Beau Newsome,"yeah it seems like you can that's how I was to like now, I look at like the running time of a movie and i'm like I don't got time for that you know back in the day I could watch three hour long foreign films that were slow paced and whatever so.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,37,00:03:18.840,00:03:30.000,Bekah Miller MacPhee,"yeah I just feel like I was more immersed in the experience to like now, even if I liked the movie and i'm watching it i'll look up things about it, while i'm watching it but yeah I was just really.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,38,00:03:31.350,00:03:36.000,Bekah Miller MacPhee,"Really tuned in back then, and I was specifically yeah.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,39,00:03:38.040,00:03:43.620,Bekah Miller MacPhee,"impressed by the Foreign film section, so I ended up renting all kinds of foreign films I didn't know anything about because.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,40,00:03:44.460,00:04:00.390,Bekah Miller MacPhee,"You know I wasn't looking things up on my phone before I would just go in and read the back, so I think I spent I think I spent a good amount of time in the actual store reading the you know the backs of DVD cases and that's how I was figuring out what I wanted to watch.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,41,00:04:00.630,00:04:03.720,Beau Newsome,The video story introduced you to foreign films or did you.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,42,00:04:04.080,00:04:11.010,Bekah Miller MacPhee,know I like the pre i'd watched them previously and yeah actually when I was in nashville there was a.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,43,00:04:11.670,00:04:18.390,Bekah Miller MacPhee,"There was a theater there that showed a lot of foreign films, and of course there wasn't and there's not in North Idaho but.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,44,00:04:19.200,00:04:36.990,Bekah Miller MacPhee,"yeah it was fun to find that that selection I don't really consider myself a connoisseur a foreign films at all just really just really enjoy seeing how different cultures, like what's it was taboo in different cultures and what's not you got really good films.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,45,00:04:37.140,00:04:37.920,Beau Newsome,yeah it's really.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,46,00:04:39.210,00:04:43.770,Beau Newsome,"Great way, at least for me anyways to see how other countries and their cultures are and.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,47,00:04:44.220,00:04:46.050,Beau Newsome,Without being able to travel there.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,48,00:04:46.140,00:04:46.800,Bekah Miller MacPhee,it's like yo.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,49,00:04:46.980,00:04:51.630,Beau Newsome,watch a movie by their their actors and filmmakers and stuff like that.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,50,00:04:52.020,00:04:56.670,Beau Newsome,yeah would you say the foreign section was your favorite section of the video Sir.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,51,00:04:59.010,00:05:01.620,Bekah Miller MacPhee,Certainly at the beginning yeah yeah.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,52,00:05:02.280,00:05:03.870,Beau Newsome,Any foreign movies stand out that.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,53,00:05:06.870,00:05:14.220,Bekah Miller MacPhee,yeah the name of this one's really cheesy but I really liked it but it's it was a Spanish film called lovers of the Arctic Circle.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,54,00:05:14.610,00:05:15.960,Beau Newsome,Oh wow I never heard of that one.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,55,00:05:16.350,00:05:25.860,Bekah Miller MacPhee,"yeah and I, I have tried to find it sense and i've only found it for purchase from like $50 which maybe i'll buy it someday.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,56,00:05:26.340,00:05:36.150,Bekah Miller MacPhee,"yeah, but it was yeah that was it was really good, and it was just took place in it was a Spanish film and the characters were Spanish but it mostly took place in the Arctic Circle and.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,57,00:05:38.460,00:05:40.770,Bekah Miller MacPhee,yeah it was just really fun and beautiful to watch.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,58,00:05:41.730,00:05:43.650,Beau Newsome,"Yes, cool yeah I try to.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,59,00:05:44.430,00:05:47.640,Beau Newsome,I remember my first foreign film was run little around it was a German.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,60,00:05:47.640,00:05:52.170,Bekah Miller MacPhee,"felt I know it yet, but I didn't grow up watching foreign films at all really so.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,61,00:05:52.500,00:05:55.320,Beau Newsome,It wasn't until I started working there that I got into.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,62,00:05:56.430,00:05:58.590,Beau Newsome,"watching movies, with subtitles you know yeah.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,63,00:06:00.840,00:06:03.390,Beau Newsome,"Oh, I forgot to ask you did you sign the waiver.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,64,00:06:03.840,00:06:04.470,Bekah Miller MacPhee,"Yes, I did.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,65,00:06:04.920,00:06:06.630,Beau Newsome,And do you remember your account number.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,66,00:06:06.960,00:06:08.760,Bekah Miller MacPhee,I do 1771.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,67,00:06:08.940,00:06:13.710,Beau Newsome,"I knew it was easy one, and I knew it was a four digit one, but I couldn't remember it till I saw you, the other day.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,68,00:06:14.340,00:06:25.170,Bekah Miller MacPhee,I remember um I remember I don't know if the counts became five digits I had some friends who got memberships later in their account numbers were five digits and I was always so proud that Brian was.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,69,00:06:26.730,00:06:28.320,Bekah Miller MacPhee,"was a good one, especially if you.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,70,00:06:28.800,00:06:38.730,Beau Newsome,started reading there and oh six because they did go up to five digits But then when we moved to Main Street they kind of reset and so people were getting like three digit numbers and stuff.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,71,00:06:38.730,00:06:39.300,Bekah Miller MacPhee,Like okay.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,72,00:06:40.770,00:06:42.990,Beau Newsome,The 1771 That was a good one there's.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,73,00:06:43.920,00:06:47.400,Beau Newsome,there's a handful of good ones that you could just kind of remember off the top your head.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,74,00:06:47.730,00:06:48.000,,yeah.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,75,00:06:49.260,00:06:54.480,Beau Newsome,We used to take pride and typing in people's numbers before they came up to the counter you know.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,76,00:06:54.630,00:06:56.280,Bekah Miller MacPhee,yeah you always remembered it.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,77,00:06:57.750,00:07:02.220,Beau Newsome,"Do you remember some of the employees that work there, besides myself.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,78,00:07:02.910,00:07:05.160,Bekah Miller MacPhee,"I remember, I also remember Taylor.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,79,00:07:05.850,00:07:07.140,Beau Newsome,Oh yeah okay yeah.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,80,00:07:07.860,00:07:11.940,Bekah Miller MacPhee,"And he's part of he's he's part of that story, I was recalling.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,81,00:07:12.360,00:07:15.210,Beau Newsome,"Okay, you ready to tell it go ahead yeah.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,82,00:07:15.570,00:07:16.110,Bekah Miller MacPhee,I am.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,83,00:07:17.520,00:07:18.510,Beau Newsome,I want to hear yeah.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,84,00:07:18.810,00:07:21.570,Bekah Miller MacPhee,jailer was always somebody who I.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,85,00:07:23.820,00:07:27.330,Bekah Miller MacPhee,Like if I was going to go rent something like kind of embarrassing.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,86,00:07:28.440,00:07:30.360,Bekah Miller MacPhee,You wouldn't want to go to him.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,87,00:07:32.070,00:07:33.270,Beau Newsome,Does he call yeah right.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,88,00:07:33.510,00:07:42.930,Bekah Miller MacPhee,"Oh yeah yeah so I still will maintain and i'm not embarrassed about it anymore, I still will maintain the grease cheers better than Greece.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,89,00:07:43.560,00:07:45.990,Bekah Miller MacPhee,"Really Oh yes, and i've got good.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,90,00:07:46.290,00:07:48.810,Beau Newsome,"This might be going on the record here, you might be the only one.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,91,00:07:48.990,00:07:57.360,Bekah Miller MacPhee,"Well, it does yeah recently took place in an instagram Pole and I was like part of 2% who thought this way but.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,92,00:08:00.180,00:08:10.050,Bekah Miller MacPhee,But um I was getting I was at my friend renee really liked grease the original and I was telling her the sequel so much better.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,93,00:08:12.180,00:08:17.370,Bekah Miller MacPhee,And she just grew up with releasing was really attached to Stanford D and.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,94,00:08:19.320,00:08:30.720,Bekah Miller MacPhee,"I was like oh my gosh I bet Howard Hughes has it, we have to go right into it, so we were looking for it, we couldn't find it and I was like It just seems like a movie they'd have but Taylor was working.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,95,00:08:33.060,00:08:37.200,Bekah Miller MacPhee,We got to go up and ask him and he was like why.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,96,00:08:39.480,00:08:45.000,Beau Newsome,"That sounds exactly like a and i'm hoping to can't get Ahold of them quite yet, but i'm hoping to interview Taylor because.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,97,00:08:45.120,00:08:48.060,Beau Newsome,yeah that's exactly what he would say.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,98,00:08:48.390,00:08:48.780,,Why.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,99,00:08:50.670,00:08:55.020,Bekah Miller MacPhee,"But um how are you did have it, we did rent it.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,100,00:08:56.160,00:08:57.600,Bekah Miller MacPhee,Rooney did love it.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,101,00:08:58.950,00:09:00.090,Beau Newsome,More than the first.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,102,00:09:00.990,00:09:08.940,Bekah Miller MacPhee,"I don't know if I can see that, but if she didn't at least love it and that wasn't the last time I rented Greece to from Howard Hughes.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,103,00:09:10.380,00:09:14.550,Beau Newsome,"was their movies, that you remember renting multiple times of increase.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,104,00:09:16.020,00:09:21.660,Beau Newsome,"because some people like treated as kind of their own personal like Oh, I can just go and get that movie again.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,105,00:09:22.890,00:09:23.370,Bekah Miller MacPhee,yeah.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,106,00:09:26.310,00:09:27.030,Bekah Miller MacPhee,um.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,107,00:09:28.710,00:09:34.890,Bekah Miller MacPhee,Another one that I rented multiple times is is my is going to be my movie recommendation.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,108,00:09:37.980,00:09:39.660,Bekah Miller MacPhee,And that is death becomes her.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,109,00:09:41.280,00:09:41.940,Beau Newsome,Oh yeah.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,110,00:09:43.620,00:09:43.980,Bekah Miller MacPhee,Oh yeah.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,111,00:09:44.070,00:09:45.210,Beau Newsome,Bruce willis.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,112,00:09:46.440,00:09:47.250,Beau Newsome,Meryl Streep.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,113,00:09:47.670,00:09:50.610,Bekah Miller MacPhee,goldie hawn and op ED yeah.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,114,00:09:51.180,00:09:52.020,Beau Newsome,that's a great movie.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,115,00:09:52.500,00:09:52.920,,mm hmm.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,116,00:09:54.000,00:10:00.360,Bekah Miller MacPhee,yeah I I grew up watching a movie probably was like quoting that at a disturbingly young age.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,117,00:10:01.800,00:10:02.310,Bekah Miller MacPhee,like it.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,118,00:10:04.050,00:10:15.720,Beau Newsome,um so I guess maybe just talk about a little bit of the like I guess importance you think the video store had on Moscow and kind of you mentioned it a little bit like what made it unique but.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,119,00:10:17.610,00:10:20.460,Bekah Miller MacPhee,"yeah I mean, for me it was just.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,120,00:10:21.540,00:10:29.940,Bekah Miller MacPhee,"It was one of the first places that I went to when I was you know, a transfer student looking for from faraway not knowing anybody.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,121,00:10:31.170,00:10:34.860,Bekah Miller MacPhee,kind of looking for some places to call home base.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,122,00:10:35.970,00:10:38.010,Bekah Miller MacPhee,And I just felt like.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,123,00:10:39.180,00:10:46.200,Bekah Miller MacPhee,"I mean I shouldn't when I found the video store I just was like you know, this is a cool town, this is a nice town to have a place like this.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,124,00:10:46.320,00:11:03.990,Bekah Miller MacPhee,yeah um and it just made me feel really optimistic about the Community that there was this variety of choices they're like that's that just felt really unusual and to me if I like a reflection on the Community like obviously people want you know they want this year.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,125,00:11:05.040,00:11:19.110,Bekah Miller MacPhee,"And then you know once I started making friends, I just remember going in there with friends and having fun renting films together and that's something that I really miss you know, in the time that we're in now, we don't have that I do remember looking at.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,126,00:11:20.250,00:11:22.920,Bekah Miller MacPhee,Employee recommendations and.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,127,00:11:23.580,00:11:24.270,Beau Newsome,Never fun.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,128,00:11:24.660,00:11:29.400,Bekah Miller MacPhee,"yeah sometimes taking them and what I remember more, though, is like.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,129,00:11:30.750,00:11:33.360,Bekah Miller MacPhee,i'm sometimes judging.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,130,00:11:33.900,00:11:36.510,Beau Newsome,Sure that's what that's what they're there for.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,131,00:11:37.170,00:11:48.570,Bekah Miller MacPhee,"yeah I remember somebody had one of my favorite movies, is their recommendation and I can't remember who it was but they had before sunset is there one of their racks.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,132,00:11:48.840,00:11:52.680,Beau Newsome,And I would have been me good it was it was mine at one point but.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,133,00:11:53.130,00:11:56.940,Bekah Miller MacPhee,I was just like oh my gosh I have a kinship with this person.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,134,00:11:57.210,00:12:02.160,Beau Newsome,yeah such a good movie so well such a good trilogy actually.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,135,00:12:03.690,00:12:03.930,Bekah Miller MacPhee,yeah.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,136,00:12:03.990,00:12:11.730,Beau Newsome,"yeah I don't know I mean it could have been me could have been somebody else take us, I think it was picked a few times by different employees, you know.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,137,00:12:12.930,00:12:13.290,Bekah Miller MacPhee,yeah.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,138,00:12:14.130,00:12:15.750,Beau Newsome,Such a good such a good movie.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,139,00:12:17.220,00:12:26.190,Beau Newsome,"um so Do you remember, so were you still renting when the moves the video sword moved to Main Street video.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,140,00:12:26.400,00:12:30.060,Bekah Miller MacPhee,Oh yeah oh yeah absolutely we.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,141,00:12:32.070,00:12:35.490,Bekah Miller MacPhee,did not want it to go away and I was really sad to me when it went away.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,142,00:12:36.600,00:12:52.590,Bekah Miller MacPhee,"We got him we got to a membership, when it became a Co op and yeah we kept renting movies, and we weren't I mean I wasn't renting movies, like, I was in 2006 just because my life doesn't, allow me to watch not many movies anymore.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,143,00:12:52.650,00:12:53.280,,Unfortunately.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,144,00:12:56.250,00:13:11.340,Beau Newsome,Well we've we've gotten that mean past interviews is as a question I would ask is what did we renting towards the end of the video store and a lot of people were like oh no not not as much as I used to you know and it's this is kind of the way it was going.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,145,00:13:12.540,00:13:19.350,Bekah Miller MacPhee,"We would, we would, though, if we wanted to see something we would call the video co op and see if they had it before we were.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,146,00:13:19.920,00:13:21.390,Bekah Miller MacPhee,On a streaming device.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,147,00:13:23.850,00:13:34.290,Bekah Miller MacPhee,It did feel like I mean it did feel different than you know Howard Hughes in the beginning days it felt like this election was a little bit last and i'm.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,148,00:13:36.780,00:13:41.310,Bekah Miller MacPhee,"In in I just again leave my lifestyle just didn't, allow me to watch like hours and hours.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,149,00:13:43.260,00:13:46.230,Beau Newsome,During that could you read the five for five a lot.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,150,00:13:46.530,00:13:48.000,Bekah Miller MacPhee,Well yeah yeah.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,151,00:13:48.300,00:13:50.280,Beau Newsome,yeah how about new releases were you a new release.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,152,00:13:50.280,00:13:50.910,Beau Newsome,person or.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,153,00:13:51.510,00:13:55.110,Bekah Miller MacPhee,New releases yeah I did yeah and then I also.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,154,00:13:57.060,00:14:00.540,Bekah Miller MacPhee,started renting from the criterion collection quite a bit.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,155,00:14:00.690,00:14:03.420,Bekah Miller MacPhee,cool yeah um.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,156,00:14:04.770,00:14:06.660,Bekah Miller MacPhee,"And you know, like we would.",2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,157,00:14:08.310,00:14:14.610,Bekah Miller MacPhee,We would like turn our DVDs in a day or so late and be like that's our donation to the Co op.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
mainstreet004,158,00:14:15.150,00:14:15.540,,yeah.,2021-06-15_bekahmillermacphee_videostore_transcript.vtt
