objectid,transcript_line,timestamp,end,speaker,words,txt_filename
mainstreet019,72,00:10:09.630,00:10:27.720,Lauretta Campbell,"Then I and then my sister bought hers I bought mine and I feel like we may be thought one other one and we it that was just of like well yeah Of course you want the video sorta continue and everything so that's how I became a part of it, and then I was asked.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,73,00:10:28.830,00:10:40.470,Lauretta Campbell,"I think a year, maybe a year and a half after if I would be interested in joining the board, but it was it wasn't longer I think than a year and a half after.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,74,00:10:40.950,00:10:42.390,Monique Lillard,Do you remember who asked you.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,75,00:10:44.250,00:10:49.680,Lauretta Campbell,Jamie from the kenworthy i'm blanking on her last name right now.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,76,00:10:50.130,00:10:51.480,Monique Lillard,Female I would guess.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,77,00:10:51.510,00:10:54.420,Lauretta Campbell,yeah yeah Jamie hill yeah Jamie hill.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,78,00:10:55.890,00:11:08.850,Lauretta Campbell,knew me from downtown because I owned hyper spot sports and she was just thinking that having someone who was actively running a business might be helpful in running helping to run the the cooperative.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,79,00:11:09.900,00:11:19.140,Lauretta Campbell,"And then I don't remember, and then I think Melinda traub was also on the board, I think, since the beginning but i'm not positive, but I think the goal was to have someone who.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,80,00:11:19.620,00:11:29.520,Lauretta Campbell,"was also coming at the board from a just a different perspective of the there's the cooperative model with businesses, but then there's also just there's other forms of businesses.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,81,00:11:30.630,00:11:39.600,Lauretta Campbell,And the main thing that I was told of why I was kind of thought of was because I had helped hyper spread transition.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,82,00:11:40.020,00:11:54.570,Lauretta Campbell,"From a from one owner to another owner, and I might be able to give some insight into best practices, or maybe even like what not to do type things so which i'm i'm fairly good at doing.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,83,00:11:55.590,00:11:56.070,Lauretta Campbell,So.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,84,00:11:57.000,00:12:06.810,Monique Lillard,"Okay, good and did you come right in, as was it chairman of the board of President of the Board I can't remember what we called you and I was trying to see it in my notes and I couldn't find it.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,85,00:12:07.470,00:12:10.110,Lauretta Campbell,"I think I was, I think I was just a board member.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,86,00:12:10.380,00:12:21.690,Lauretta Campbell,or Member at first yeah yeah I think I was just a board member and then I was a secretary or treasurer I wouldn't I wouldn't have been the treasurer because Andrea was the treasurer.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,87,00:12:23.130,00:12:31.740,Lauretta Campbell,"So I think actually maybe then I jumped to Vice President, I think, because I think you were the Secretary and Andrea was the treasurer.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,88,00:12:33.300,00:12:37.710,Lauretta Campbell,"And then I think when you step down, I became the secretary.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,89,00:12:39.270,00:12:45.870,Lauretta Campbell,"Because I also wanted to step back from Vice President, I think, is what I remember.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,90,00:12:46.830,00:12:48.420,Lauretta Campbell,And then the Vice President and the.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,91,00:12:48.720,00:12:53.640,Lauretta Campbell,The President position kind of near the end kind of got combined into into one.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,92,00:12:54.120,00:12:54.810,Monique Lillard,"Well, that was you.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,93,00:12:56.010,00:12:58.530,Lauretta Campbell,yeah yeah so at the at the end.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,94,00:12:59.670,00:13:01.410,Lauretta Campbell,Of the.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,95,00:13:02.610,00:13:14.580,Lauretta Campbell,"day before Kobe basically is kind of covert is a good marker for a lot of things, but yeah so that would be i'm trying, let me get my bearings here really quick it's 2021 now.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,96,00:13:15.900,00:13:18.270,Lauretta Campbell,Is when the video store closed.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,97,00:13:21.330,00:13:23.040,Lauretta Campbell,"was a year, where.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,98,00:13:26.760,00:13:36.750,Lauretta Campbell,"I think I think for part of the year, I wasn't officially President, but then, as the year went on, I accepted that position.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,99,00:13:38.700,00:13:53.400,Lauretta Campbell,"Just to give gifts stability for lack of a better term which isn't to imply that the Board was imploding or anything like that, but there were definitely things that needed more experience to deal with.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,100,00:13:54.180,00:13:59.790,Lauretta Campbell,"Then I think it was emp and Cook, who was the, who was the President at the beginning of.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,101,00:14:00.840,00:14:11.940,Lauretta Campbell,"And he's just never had run a business before and that's really where some disconnect was happening because of that, so I I came back on and and said that I would be president.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,102,00:14:13.560,00:14:17.730,Monique Lillard,"Interesting This is all after the time I was on the board, so I know nothing about this history.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,103,00:14:17.730,00:14:18.600,Lauretta Campbell,yeah yeah.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,104,00:14:18.630,00:14:20.040,Lauretta Campbell,yeah yeah interesting.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,105,00:14:21.030,00:14:21.540,Lauretta Campbell,So.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,106,00:14:22.380,00:14:24.720,Monique Lillard,Talking first early on.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,107,00:14:26.010,00:14:26.460,Monique Lillard,Once.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,108,00:14:26.790,00:14:29.040,Monique Lillard,You were on the Co operative board.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,109,00:14:30.120,00:14:31.980,Monique Lillard,But before the end right so.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,110,00:14:32.640,00:14:35.730,Monique Lillard,What do you think the biggest challenges were early on.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,111,00:14:37.320,00:14:47.520,Lauretta Campbell,"um the biggest challenges were definitely so getting people initially when it started the corporate of model, I still think is a wonderful model but it's not a very common model.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,112,00:14:48.240,00:15:04.440,Lauretta Campbell,"For a lot of businesses and consumers have a hard time understanding that when you sign up to be an owner, you are an owner of the business and with that comes responsibilities as an owner and so.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,113,00:15:05.460,00:15:17.700,Lauretta Campbell,"The breakdown of the video store was that you could pay your fees in portions either by quarter or by year, or kind of as you wanted to as well, but um.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,114,00:15:18.990,00:15:35.340,Lauretta Campbell,"And a lot of people said yes and all sign up and they would pay, maybe a year or pay a month or a quarter and then they never paid the full value of their ownership, which was $200 and that's something that on paper.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,115,00:15:37.440,00:15:37.920,Lauretta Campbell,structure.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,116,00:15:40.500,00:15:41.100,Lauretta Campbell,hey Maggie.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,117,00:15:42.900,00:15:43.740,Lauretta Campbell,Maggie.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,118,00:15:54.420,00:15:56.550,Monique Lillard,i'm going to pause the recording for just a second.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,119,00:15:59.220,00:16:03.570,Lauretta Campbell,"Sorry, my dog is a little lady and she's very opinionated sometimes.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,120,00:16:04.200,00:16:04.950,Monique Lillard,that's fine.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,121,00:16:06.690,00:16:09.900,Lauretta Campbell,See here hang on a moment I think I may have lost you I gotta reconnect.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,122,00:16:10.470,00:16:15.210,Monique Lillard,"Oh no i'm right here i'm here, I can hear you I think you're there, or it can you see me.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,123,00:16:17.700,00:16:18.540,Monique Lillard,And you see me hang on.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,124,00:16:19.410,00:16:19.950,,So okay.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,125,00:16:20.970,00:16:24.750,Lauretta Campbell,"I can see you Sorry, I can see you I just can't hear you and that's on my end.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,126,00:16:24.840,00:16:25.170,,Oh.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,127,00:16:26.400,00:16:26.790,,Okay.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,128,00:16:30.300,00:16:34.260,Monique Lillard,"Now, can you hear me it takes a little bit okay.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,129,00:16:36.270,00:16:38.820,Monique Lillard,I turned off the recording and then I turned it back on which might have.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,130,00:16:38.820,00:16:40.350,Monique Lillard,upset your machine somehow.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,131,00:16:45.630,00:16:45.960,Lauretta Campbell,I don't know.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,132,00:16:45.990,00:16:47.430,Monique Lillard,"Why that would happen, but you never.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,133,00:16:47.430,00:16:49.440,Lauretta Campbell,"can tell, here we go okay.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,134,00:16:49.620,00:16:50.010,,Okay.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,135,00:16:53.340,00:16:55.680,Monique Lillard,"oops now I can't hear you, for some reason say something again.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,136,00:16:56.970,00:16:57.840,Monique Lillard,Okay here yeah.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,137,00:16:59.700,00:17:00.000,,hmm.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,138,00:17:01.650,00:17:02.970,Monique Lillard,check your mute button.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,139,00:17:06.300,00:17:09.120,Monique Lillard,and check your are you there you did you just freeze.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,140,00:17:11.910,00:17:12.420,Monique Lillard,Oh.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,141,00:17:13.590,00:17:14.070,Monique Lillard,There we go.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,142,00:17:14.400,00:17:16.320,Monique Lillard,Is your wi fi signal gotten week or something.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,143,00:17:21.480,00:17:23.190,Monique Lillard,Okay try say something I think I can hear you.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,144,00:17:26.340,00:17:26.790,Monique Lillard,There we go.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,145,00:17:28.560,00:17:30.330,Monique Lillard,"I heard you i'm hearing it, though that's good.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,146,00:17:37.800,00:17:38.490,Monique Lillard,That was loud.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,147,00:17:40.380,00:17:41.370,Monique Lillard,"Okay, can you hear me.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,148,00:17:42.870,00:17:43.530,Monique Lillard,i'm talking.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,149,00:17:45.690,00:17:49.380,Monique Lillard,"i'm actually recording all this funny stuff because I don't want to mess with anything, can you hear me.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,150,00:17:50.640,00:17:52.410,Lauretta Campbell,"There you go there, we go there, we go.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,151,00:17:52.890,00:17:55.740,Monique Lillard,"Now sorry I don't run in there, that is okay.",2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,152,00:17:56.010,00:17:58.830,Monique Lillard,So that you were saying yeah people paid in portions.,2021-04-02_laurettacampbell_videostore_transcript.vtt
mainstreet019,153,00:17:58.980,00:18:07.050,Lauretta Campbell,"that's where you were yeah yeah so people would pay in portions and that's a pretty that's that's basically the way the cooperative model works, because it allows people to.",2021-04-02_laurettacampbell_videostore_transcript.vtt
