objectid,transcript_line,timestamp,end,speaker,words,txt_filename
mainstreet034,12,00:01:09.060,00:01:10.230,Kelly Moore,"Yes, yeah okay.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,13,00:01:11.670,00:01:19.080,Kelly Moore,"Very cool, though, was Gary myers debbie Rentals myself and.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,14,00:01:21.480,00:01:22.080,Kelly Moore,pad.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,15,00:01:23.250,00:01:25.560,Kelly Moore,I can remember pat because I always.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,16,00:01:26.550,00:01:27.210,Beau Newsome,Had Neil.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,17,00:01:27.750,00:01:29.670,Kelly Moore,Neil so.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,18,00:01:30.420,00:01:30.780,,yeah.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,19,00:01:31.800,00:01:35.760,Beau Newsome,They were they part owners of the video store with you guys so.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,20,00:01:35.790,00:01:37.020,Kelly Moore,"Yes, yeah.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,21,00:01:37.260,00:01:41.250,Beau Newsome,So it was five of you at the time that own the video store.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,22,00:01:41.580,00:01:49.080,Kelly Moore,yeah I mean it was really pat That was the you know I mean it was basically do couples and Gary.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,23,00:01:49.650,00:01:54.330,Kelly Moore,Okay okay and pat kneeling Gary owned the building.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,24,00:01:56.760,00:02:04.890,Beau Newsome,Right okay that's That was the kind of the whole reason the store moved from fifth street to 520.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,25,00:02:04.980,00:02:06.960,Kelly Moore,South mainstream right.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,26,00:02:07.590,00:02:08.460,Beau Newsome,Because Gary owned.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,27,00:02:08.970,00:02:09.660,,yeah.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,28,00:02:10.980,00:02:11.880,Kelly Moore,And pat Neil.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,29,00:02:12.180,00:02:13.260,Beau Newsome,"Okay, all right.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,30,00:02:13.320,00:02:15.270,Kelly Moore,So it was it was the three of them.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,31,00:02:15.720,00:02:16.740,Kelly Moore,That had the building.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,32,00:02:17.400,00:02:17.700,,Okay.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,33,00:02:18.750,00:02:21.720,Beau Newsome,So I guess My first question is.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,34,00:02:23.070,00:02:26.280,Beau Newsome,How long have you and deb lived in Moscow.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,35,00:02:28.470,00:02:30.930,Kelly Moore,Well deb's been here.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,36,00:02:32.670,00:02:34.800,Kelly Moore,I want to say 40 years.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,37,00:02:35.160,00:02:36.330,Beau Newsome,That being your wife and.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,38,00:02:36.420,00:02:37.740,Beau Newsome,"Yes, and corner with.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,39,00:02:38.160,00:02:38.670,Kelly Moore,To come on.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,40,00:02:38.700,00:02:39.360,Beau Newsome,One of the company.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,41,00:02:40.140,00:02:44.550,Kelly Moore,"yeah and I was moved to Moscow, when I was three months old.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,42,00:02:45.570,00:02:46.020,Beau Newsome,Okay.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,43,00:02:46.590,00:02:46.890,Beau Newsome,So.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,44,00:02:47.100,00:02:48.420,Beau Newsome,For your your local area.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,45,00:02:50.340,00:02:51.510,Beau Newsome,That is locals against.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,46,00:02:52.200,00:02:55.740,Kelly Moore,Almost yes my brother was born in grip.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,47,00:02:56.640,00:03:00.120,Kelly Moore,"Okay, so he's he was really local.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,48,00:03:00.900,00:03:02.100,Kelly Moore,"Not anymore, but.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,49,00:03:03.000,00:03:03.390,,Right.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,50,00:03:05.940,00:03:10.320,Beau Newsome,And then DAB moved here what how old is that when she was here.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,51,00:03:12.150,00:03:16.410,Kelly Moore,Oh gosh don't know she came out here to go to college.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,52,00:03:16.740,00:03:18.570,Beau Newsome,"Okay, so okay.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,53,00:03:19.710,00:03:20.580,Beau Newsome,You went to you via.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,54,00:03:20.850,00:03:22.290,Beau Newsome,"Yes, okay.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,55,00:03:23.520,00:03:32.250,Beau Newsome,"um so I guess before you guys own the video store did you rent did you were you guys renting movies, like.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,56,00:03:32.700,00:03:35.880,Kelly Moore,"Not not too much, but what.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,57,00:03:37.200,00:03:42.360,Kelly Moore,It was it was Gary Gary buyers that convinced us to do this.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,58,00:03:42.450,00:03:42.810,Beau Newsome,Okay.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,59,00:03:43.020,00:04:03.510,Kelly Moore,"I mean we were both the both deb and I and Gary were we were all business people in town, we really wanted to see the downtown keep going, and when we heard that the video star was gone away, we we just said, we can't let that happen.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,60,00:04:03.690,00:04:18.750,Kelly Moore,"Right, so I mean we didn't have any money, so our our input was to be be Labor and and do the books for well, it was long died before our share of the business was paid for.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,61,00:04:18.990,00:04:24.690,Beau Newsome,Right right so would you say that Gary was kind of spearheaded the whole thing.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,62,00:04:24.720,00:04:27.720,Kelly Moore,"Oh yes, he definitely made made it happen.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,63,00:04:28.050,00:04:31.860,Beau Newsome,yeah and maybe give it just a little background i've kind of Gary and.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,64,00:04:33.300,00:04:37.590,Beau Newsome,Like he I know he was he was a local guy to correct or.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,65,00:04:38.130,00:04:41.250,Kelly Moore,he'd been here for quite a while he owned the Royal motor.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,66,00:04:42.090,00:04:49.650,Kelly Moore,"Okay, so he he was a longtime businessman here in Moscow, he actually.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,67,00:04:51.060,00:04:52.680,Kelly Moore,started the fish folks.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,68,00:04:53.760,00:04:55.620,Beau Newsome,The one that outside the Co op that are.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,69,00:04:56.040,00:04:56.880,Beau Newsome,Caught today okay.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,70,00:04:56.910,00:05:10.980,Kelly Moore,"Yes, he started that in it had it changed hands multiple times to the to the people that are here now but he's the one that actually started the fish folks.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,71,00:05:12.210,00:05:18.660,Kelly Moore,And that that was part of what got him in Moscow and then he then he bought the hotel.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,72,00:05:19.110,00:05:19.530,Beau Newsome,Okay.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,73,00:05:19.920,00:05:21.000,Beau Newsome,And he was a big Dale.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,74,00:05:21.360,00:05:24.990,Beau Newsome,motel and he was a big proponent of the ice rink.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,75,00:05:25.050,00:05:26.370,Kelly Moore,tonight as well.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,76,00:05:26.430,00:05:31.650,Beau Newsome,"Yes, yeah which guy kind of got that whole thing started.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,77,00:05:32.370,00:05:39.870,Kelly Moore,"Well, it was a yeah I mean he was one of the people that definitely put in a lot of energy to to make it happen in the beginning.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,78,00:05:41.130,00:05:41.520,Beau Newsome,Okay.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,79,00:05:42.960,00:05:43.470,Beau Newsome,um.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,80,00:05:45.150,00:05:45.690,Beau Newsome,So.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,81,00:05:47.370,00:05:51.300,Beau Newsome,So pat and Gary and Neil owned the building.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,82,00:05:51.660,00:05:54.690,Beau Newsome,"Yes, together the 520 South Main Street.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,83,00:05:55.050,00:06:00.030,Beau Newsome,"yep and then came to you guys about hey, we need to try and.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,84,00:06:01.320,00:06:02.610,Kelly Moore,Save the video store.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,85,00:06:02.640,00:06:06.810,Beau Newsome,save this video star do you I can remember.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,86,00:06:11.010,00:06:11.760,Beau Newsome,Can you still hear me.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,87,00:06:12.090,00:06:12.870,Kelly Moore,Oh yeah okay.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,88,00:06:13.170,00:06:17.670,Beau Newsome,"I can remember, I don't know if don and Kevin were kind of.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,89,00:06:18.720,00:06:21.210,Beau Newsome,Wanting to sell it at that point or.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,90,00:06:21.540,00:06:24.930,Kelly Moore,"Well, they they did not so there was.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,91,00:06:26.940,00:06:27.630,Kelly Moore,Oh.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,92,00:06:29.460,00:06:31.590,Kelly Moore,I can't remember her name.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,93,00:06:34.350,00:06:35.040,Kelly Moore,But.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,94,00:06:36.690,00:06:47.040,Kelly Moore,The the manager of the videos store the time that they move because they'd already moved the appliance store and the video store had gotten.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,95,00:06:47.220,00:06:48.240,Beau Newsome,Bigger because you have.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,96,00:06:48.240,00:06:50.400,Kelly Moore,To follow the appliance space.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,97,00:06:51.420,00:07:00.840,Beau Newsome,yeah we've talked kind of talked about that the three four iterations there was a small store on the corner of Washington and fifth.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,98,00:07:02.010,00:07:08.160,Beau Newsome,"And then, it was the appliance store and then a little store point store mood and it became the big store.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,99,00:07:08.430,00:07:12.330,Beau Newsome,yeah and then move to 520 South main and then became the main street COP.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,100,00:07:12.690,00:07:20.640,Kelly Moore,"yeah yeah yeah as far as the durations of it, because when Howard was still selling them appliance when it was Howard Hughes appliance.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,101,00:07:20.850,00:07:33.840,Kelly Moore,"Right and I actually when I guy we moved to Moscow moved to Boise when I was in second grade, and then I came back to you have i'd 75 and.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,102,00:07:35.490,00:07:40.080,Kelly Moore,started school after I graduated high school down in Boise but.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,103,00:07:42.870,00:07:45.660,Kelly Moore,I actually worked for Howard fixed and TVs.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,104,00:07:46.530,00:07:48.600,Beau Newsome,Oh at the fifth stratification.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,105,00:07:48.870,00:07:56.250,Kelly Moore,"Well, he was originally up on on North main where.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,106,00:07:58.740,00:08:00.660,Kelly Moore,Moscow building supply used to be.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,107,00:08:02.190,00:08:03.690,Beau Newsome,Oh right okay on the.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,108,00:08:05.130,00:08:05.880,Beau Newsome,West side of.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,109,00:08:05.970,00:08:06.300,Kelly Moore,highway.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,110,00:08:07.170,00:08:10.320,Beau Newsome,One side of where it is now it's on the opposite side of the street.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,111,00:08:10.620,00:08:15.840,Kelly Moore,yeah and so that was where he had his first storefront was in there.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,112,00:08:16.740,00:08:17.520,Beau Newsome,Oh OK.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,113,00:08:18.000,00:08:32.520,Kelly Moore,"OK, and you know sold appliances in TVs and finally got big enough to move downtown and I was I wasn't working for him after that I worked for him for a couple years.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,114,00:08:33.090,00:08:34.290,Kelly Moore,uh huh but.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,115,00:08:38.040,00:08:44.310,Kelly Moore,"Anyway, he's he started it was back when the laser discs came out.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,116,00:08:45.750,00:08:46.350,Beau Newsome,Oh.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,117,00:08:46.800,00:08:56.520,Kelly Moore,And he was selling the laser discs machines and the only way you get people to even buy a machine was to have some laser discs.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,118,00:08:57.450,00:09:04.830,Kelly Moore,So that's that's how the means or the video stores started.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,119,00:09:05.100,00:09:07.020,Kelly Moore,With first with laser discs.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,120,00:09:07.380,00:09:13.590,Kelly Moore,"And, of course, those went by the wayside, and it morphed into.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,121,00:09:14.760,00:09:21.090,Kelly Moore,"You know, there was the the war between the Betamax and the vcr.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,122,00:09:21.780,00:09:25.200,Kelly Moore,vhs vhs rather and and.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,123,00:09:26.100,00:09:27.270,Kelly Moore,He had both.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,124,00:09:28.530,00:09:31.560,Kelly Moore,data and and vhs.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,125,00:09:32.370,00:09:37.350,Beau Newsome,But it wasn't until he moved to the fifth street address that he started the video portion of it.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,126,00:09:37.410,00:09:38.580,Kelly Moore,or what's he doing no.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,127,00:09:38.880,00:09:43.680,Kelly Moore,"No Well, no, I think it started down to when he was on the on the fifth street.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,128,00:09:44.190,00:09:48.960,Kelly Moore,"Okay, is when the timeline because when I was working for nobody to do a battle laisser.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,129,00:09:51.180,00:09:55.950,Kelly Moore,"You know, so this was many, many moons later that he after he moved to.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,130,00:09:56.610,00:09:57.990,Beau Newsome,home video wasn't a thing.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,131,00:09:58.260,00:10:08.520,Kelly Moore,"No, not at all and in but there for a while he had both the beta and and the vc ours or vhs.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,132,00:10:08.970,00:10:11.400,Beau Newsome,That was that of course beta went away and.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,133,00:10:11.430,00:10:12.750,Beau Newsome,Then it was a fake fake.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,134,00:10:12.930,00:10:14.010,Kelly Moore,Back though yeah it was a.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,135,00:10:14.010,00:10:14.460,,debate.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,136,00:10:15.720,00:10:16.380,Kelly Moore,and,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,137,00:10:19.680,00:10:21.120,Kelly Moore,Then there was the.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,138,00:10:24.030,00:10:26.520,Kelly Moore,"You know, then it morphed into DVDs.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,139,00:10:26.610,00:10:31.890,Beau Newsome,"right that was yeah then, when I was still working there but not managing yeah it was the.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,140,00:10:33.180,00:10:34.920,Beau Newsome,BLU Ray versus hd.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,141,00:10:35.070,00:10:36.120,Beau Newsome,it's like which ones.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,142,00:10:36.570,00:10:38.190,Beau Newsome,"Like which ones, do we order.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,143,00:10:38.610,00:10:40.320,Kelly Moore,"Yes, yeah yeah.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,144,00:10:40.830,00:10:43.380,Beau Newsome,We chose BLU Ray and luckily it went that direction so.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,145,00:10:43.500,00:10:45.480,Kelly Moore,"Yes, yes.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,146,00:10:46.020,00:10:50.580,Kelly Moore,"So you know it's it's the ball, but that's that's how it got started.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,147,00:10:50.970,00:10:58.890,Beau Newsome,yeah I think I mentioned it in my interview yeah that's what I had heard that that's why they started the video store.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,148,00:10:59.880,00:11:01.260,Kelly Moore,But when.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,149,00:11:02.880,00:11:09.270,Kelly Moore,When it when it moved out when when Kevin and was.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,150,00:11:10.920,00:11:11.640,Kelly Moore,Have the.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,151,00:11:14.880,00:11:16.500,Kelly Moore,wish I could remember her name.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,152,00:11:17.580,00:11:18.420,,was on.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,153,00:11:20.370,00:11:23.460,Kelly Moore,What did you say DAB dawn.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,154,00:11:23.850,00:11:24.660,Kelly Moore,With on evening.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,155,00:11:26.040,00:11:28.950,Kelly Moore,That was the manager of the video store.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,156,00:11:29.370,00:11:31.290,Kelly Moore,"Oh, not rhonda pardon.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,157,00:11:31.380,00:11:32.370,Kelly Moore,Not rhonda rhonda.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,158,00:11:32.910,00:11:33.840,Kelly Moore,yeah was run.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,159,00:11:34.200,00:11:36.750,Beau Newsome,yeah because rhonda was my manager when I started working.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,160,00:11:37.560,00:11:42.000,Kelly Moore,"Yes, yeah because you were in you were working there and fifth street right.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,161,00:11:42.180,00:11:45.240,Beau Newsome,yeah cuz when it was became the expanded store.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,162,00:11:46.050,00:11:46.830,Beau Newsome,On fifth street.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,163,00:11:47.730,00:11:50.670,Beau Newsome,And I worked there off and on for about seven years.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,164,00:11:50.850,00:11:54.330,Beau Newsome,"Okay, before I got the Managing position and stuff.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,165,00:11:54.720,00:11:58.170,Kelly Moore,"yeah well, they were having problems with around.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,166,00:11:58.530,00:11:59.460,Beau Newsome,"Yes, yeah.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,167,00:12:00.300,00:12:08.370,Kelly Moore,And that's that have That was the reason why they decided to sell store is they didn't want to have to deal with trying to fire.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,168,00:12:09.900,00:12:11.850,Beau Newsome,Just easier to just sell and liquidate.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,169,00:12:12.270,00:12:24.060,Kelly Moore,"Yes, yeah That was because they're nice guys there with the hassle, and so we inherited rhonda right and we were the ones that had to fire her which was not.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,170,00:12:25.350,00:12:27.030,Kelly Moore,Not a pleasant experience.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,171,00:12:27.210,00:12:31.890,Beau Newsome,yeah did you kind of was it right away or did you try out for a little.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,172,00:12:32.310,00:12:33.390,Kelly Moore,dried I mean.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,173,00:12:33.420,00:12:36.090,Kelly Moore,But it was obvious that things were not.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,174,00:12:37.980,00:12:40.470,Kelly Moore,we're not not not working.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,175,00:12:42.150,00:12:51.180,Kelly Moore,"at all, and I mean she she was having some definite personal issues problems to of our of our own so.",2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,176,00:12:53.100,00:12:56.820,Beau Newsome,yeah so basically that's kind of where I.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,177,00:12:56.850,00:13:01.080,Kelly Moore,came up with that let's wait just a SEC here the pauses.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,178,00:13:01.230,00:13:01.620,,sure.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,179,00:13:05.970,00:13:06.300,Beau Newsome,Okay.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,180,00:13:06.480,00:13:09.630,Beau Newsome,So we're back back recording.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,181,00:13:10.710,00:13:11.310,Beau Newsome,So.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,182,00:13:12.810,00:13:18.300,Beau Newsome,So you and so Gary got you guys you and deb and patent Neil.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,183,00:13:19.890,00:13:21.900,Beau Newsome,You and debbie and patent Neil involved.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,184,00:13:23.340,00:13:31.170,Beau Newsome,And you'll notice there's some transcripts down below to that's that's something that they wanted us to have on there are you getting that on your side.,2021-04-15_kelly_moore_videostore_transcript.vtt
mainstreet034,185,00:13:31.860,00:13:33.060,Kelly Moore,"No, I don't.",2021-04-15_kelly_moore_videostore_transcript.vtt
