objectid,transcript_line,start,end,speaker,text,txt_filename
mainstreet027,,00:04:48.000,00:05:05.000,,"I guess I would say movies not really for grownups movies for kids and for teenagers, you know, loud, violent, or, or, animation, or both. Right. and not all, not only and I, I soon as they open the movie theaters again I'll be going back to the movie",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:05:05.000,00:05:14.000,,"theaters, but it was only relatively recently that we would rent a lot of new releases.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:05:14.000,00:05:33.000,,"I remember again at both of those Howard Hughes stores, there was 99 cent night. And that was one of those things where my husband and I would read the newspaper with a movie review or we go to the theater and see previews, and sometimes we'd look at",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:05:33.000,00:05:45.000,,"each other and shake our heads and say that's only for 99 cent Night In other words, that's a pretty mediocre movies and then of course the worst category was not even on 9999 cents.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:05:45.000,00:05:48.000,,"Yeah, exactly.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:05:48.000,00:05:51.000,,did you keep a list.,2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:05:51.000,00:05:52.000,,Like when you.,2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:05:52.000,00:06:02.000,,"A lot of people kept list when he would see trailers and stuff. Yeah, I. It's funny you should say that I've only kept list since I've had a.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:06:02.000,00:06:18.000,,"I guess a smartphone, like an iPhone kind of a thing in the notes section. I keep a list of movies I aspire to be a really organized person and I wanted to be the kind of person who would keep a list but I always would write it down on one piece of paper",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:06:18.000,00:06:29.000,,"and never have the piece of paper when I was. And then even that list is a bad list because some of them, I'd see and then I wouldn't embrace it or I think well I really had a move it down so I remember that I was.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:06:29.000,00:06:46.000,,"Yeah. Anyway, boxes full of movie lists that I've jotted down some scraps of paper and right right now I have a stack under my TV of movie reviews and stuff and I'm supposed to look at that when I go on Netflix.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:06:46.000,00:06:48.000,,"Yeah, yeah.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:06:48.000,00:07:07.000,,"So did you mentioned how often you visited the store. Well, I wish I could remember when I would say for the last 10 years, 15, years since about 2005, we would certainly go every week, sometimes more than once a week.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:07:07.000,00:07:09.000,,They would have great specials.,2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:07:09.000,00:07:12.000,,I don't know what it was.,2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:07:12.000,00:07:28.000,,"Three for the price of two, and it was very complicated five, five and five days for $5 and then it was five and five days for $7 and then it was five and seven days for $7 I think, but I'm not only was kind of complicated just on a weekly basis, but",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:07:28.000,00:07:44.000,,"it kept changing and over the years. Right, right. And we'd get more and more and I'd sometimes I think it's almost as if we're gluttons or something you know, because we, I was guilty of that, you know, and I took the public library you know it's just,",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:07:44.000,00:07:54.000,,"hey this is free or close to free, and I might want to watch it and, you know, I loved every section of that store, I",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:07:54.000,00:08:06.000,,"loved old movies, still love old movies in fact I have not subscribed to Turner Classic Movies, or the other went but I might I just might, You know it would recommend.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:08:06.000,00:08:08.000,,I think I probably.,2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:08:08.000,00:08:12.000,,"I have, I have cable.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:08:12.000,00:08:21.000,,"Turner Classic Movies is by far the best channel out there, because there's no commercials.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:08:21.000,00:08:36.000,,"In the within the movies and the selection is incredible. Yeah, there's no bleeps or blurs or anything like that. I probably will do it. I actually have a friend who likes it so much that she actually went on the Turner Classic Movies cruise, that they",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:08:36.000,00:08:47.000,,did oh yeah so that's pretty hardcore. But my joined the wind up. That's a good day I got my younger son laughs at me because he claims when we're in a motel room.,2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:08:47.000,00:08:50.000,,Well I guess I should say that so.,2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:08:50.000,00:09:09.000,,"But at the end of the 90s. I had two children, and my husband and I wanted to keep them away from network TV mainly from the ads and just there's just lots of vulgar violent materialistic stuff that we wanted to keep them away from the end of the story",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:09:09.000,00:09:22.000,,"is that might have backfired but anyway that was the, that was our idealistic parenting thing. And so we said, okay, we're not subscribing to cable TV or whatever you want to call it, yeah no dish no cable.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:09:22.000,00:09:34.000,,"And that's part of why we got so many movies from the video store and they were all from Howard Hughes, and so we would get kids movies.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:09:34.000,00:09:51.000,,"Later, one of my son's just adored a Japanese animated fellow he's famous Merc our. Can you say, Miyazaki Miyazaki. All right, there we go. And, yeah, like spirited away and those which I think is one of our Studio Ghibli or give lineage.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:09:51.000,00:10:00.000,,"Exactly, yes and at the main street store they were right as you were about to check out they were right kind of here and that sort of little corridor that.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:10:00.000,00:10:06.000,,"Yeah, the little hallway bottleneck. Yes, the bottleneck right.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:10:06.000,00:10:08.000,,I loved.,2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:10:08.000,00:10:11.000,,"I love musicals, so I'd get musicals.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:10:11.000,00:10:26.000,,"I thought that a proper upbringing of my children meant that they would have seen certain movies and so I got all sorts of old movies, I mean really old movies that I'd never seen like Shane and stuff like that, and movies that my husband and I had seen",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:10:26.000,00:10:36.000,,"as children and then movies that we'd seen as young adults as my children grew up, often to pick myself up I try to get a comedy.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:10:36.000,00:10:44.000,,"And then, drama, the foreign films, especially at the end, oh my gosh that was a good collection. Yeah.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:10:44.000,00:10:59.000,,"We had an incredible collection there towards definitely, definitely Criterion Collection to invite Yeah, I just reveals I'm a bit of a low bar I didn't love criterion movies as much as I just loved old movies I don't mind schlocky old stuff I just think",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:10:59.000,00:11:14.000,,"it's fascinating and I've often thought that that, in some ways, some of the most valuable movies in that collection, were the ones that aren't famous aren't very good, but just sort of what, what did a bad movie look like, you know, what an everyday",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:11:14.000,00:11:27.000,,"movie look like, and then the TV shows, as the whole world started going to more and more TV series. And to this day, I actually prefer the video or DVD experience to Netflix.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:11:27.000,00:11:42.000,,"This will sound crazy but Netflix gives you a brief second of the credits, and then they're on to the next one, unless you have to Russian on my Roku it's sort of a complicated thing to watch the credits and you have to make an effort.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:11:42.000,00:11:58.000,,And for some reason that's too fast to me I'd rather savor it i'd like that little time for the credits and time to. It just goes a little too fast for me that I'm sure I could I do deal with it it's not it's not ruining my life but I really prefer the,2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:11:58.000,00:12:10.000,,"the stack of DVDs I really liked that, so feel so if there was one other section I was going to mention Oh, there was one that they called",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:12:10.000,00:12:27.000,,murders and thriller or Africa what you called. My husband and I always called it the Violence Against Women section.,2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:12:27.000,00:12:42.000,,"suspense is violence against women but I didn't see as many of those although I love mysteries I love, I love a good mystery. So, I mean, as I say, I think it was virtually every section of that store had something for me so it was cool.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:12:42.000,00:12:56.000,,"Yeah, cuz that's, I think what I mentioned is that the uniqueness of just the sections and the made it unique from other videos. Right, right. So really it's two things it's the vastness of the collection.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:12:56.000,00:13:16.000,,"Plus, the somewhat quirky, but it just fit my personality way that they were organized. But the other thing that made it unique to answer that question is, how knowledgeable, the people in the store were about movies, you know, Ben Hardcastle, was there",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:13:16.000,00:13:22.000,,almost the whole time that I was going there you were there other people were there.,2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:13:22.000,00:13:40.000,,"And you all just loved movies, and you knew movies, and you gave recommendations I know I finally learned Ben has a slightly darker sense than I do. Yes, but that's okay I got to know that children's movie.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:13:40.000,00:13:44.000,,"Watch out. Right, right.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:13:44.000,00:13:49.000,,"So, and maybe you'll interview my husband at some point.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:13:49.000,00:14:01.000,,"He goes a little darker than I do but you know our kids grew up on the Nightmare Before Christmas so if they ever seem dark, you know why, but it was best Right, right, right.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:14:01.000,00:14:18.000,,"But, if I may contrast that to. Well first of all, obviously red box which I've never used in my entire life that I don't understand it, I do keep that discourage you throw it away, in which case it wasteful I don't even know what it is yeah you you rented",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:14:18.000,00:14:27.000,,"it. So if you brought it back the next day, or however many days you rented it know late fee and then I would just like crew late fee every day.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:14:27.000,00:14:35.000,,"It was about Redbox or, or how to box. No, I didn't even know that you have to.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:14:35.000,00:14:42.000,,If you didn't return it. they would just charge your card.,2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:14:42.000,00:14:54.000,,"$30 or for the price of the movie, and then you would just get to keep it, or whatever. Yeah. Well No wonder they make money, I mean they're still, I think I've still seen those red boxes if they're charging 30 bucks every time people forget to return",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:14:54.000,00:15:04.000,,"them, you know, after a certain amount of time. Yeah money making operation but I've never done it, obviously, and Hastings.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:15:04.000,00:15:15.000,,"I'm sorry if somebody watches this who's worked at Hastings but I found that place solace in terms of movies and books, the people who work there didn't know about them and didn't care about them.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:15:15.000,00:15:33.000,,"If you ask them a question, they'd look it up on some computer, and it wouldn't answer anything. And I never intentionally rented there are never made they made it an object of mine to rent there for a while they ran a Pokemon club, and my son wanted",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:15:33.000,00:15:47.000,,"to go to the Pokemon club and so I'm just stuck there for an hour and so I'd wander around and look at stuff which is where I got this impression of them, but I always contrast it to Howard Hughes video because of the difference in the people who worked",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:15:47.000,00:16:01.000,,"there, and upset me. When I saw more and more people going to Hastings, you know, and people would give me some answer like yeah but it's cheaper I don't even know what they preferred more new releases, is one thing it was right.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:16:01.000,00:16:19.000,,"Yeah. I didn't care that much about new releases as at the end. That was our main source of watching all movies, was the new releases that Howard Hughes, or Main Street video but that hadn't been what hadn't been how we'd spent 20 years or whatever it",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:16:19.000,00:16:22.000,,was. Yeah.,2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:16:22.000,00:16:36.000,,"So yeah, you kind of link it up a few my next questions you've kind of answered in that, like, How important what was the video store to Moscow.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:16:36.000,00:16:51.000,,"I can, I can start a little bit more in terms of our lives, the video store was very important. It was the primary source of our small screen entertainment fact just about, well, it was the primary source of our small screen video entertainment.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:16:51.000,00:17:10.000,,"My husband buys many more videos than I do. I always said Why would you buy it if you can just rent it and then we don't have it around you know but he he loves opera videos and filmed plays and some things that didn't weren't carried at Howard Hughes,",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:17:10.000,00:17:19.000,,"and then he also, when he really likes something he likes to own it. Okay, so we, but other than that to our family. The story was very important.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:17:19.000,00:17:30.000,,"I thought to the town. It was important because it was kind of a meeting place, you know when when everybody was renting videos, you would go to the video store.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:17:30.000,00:17:38.000,,I often refer to it as a video parlor I don't know why I somehow thought that's what they were called for a long time that video parlor so I tend to our sounds cool.,2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:17:38.000,00:17:51.000,,"I like it, I like it but you'd see everybody, everybody who's anybody is it the video, you know and what are you getting in you'd stop and have conversations in that very Moscow way that we do.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:17:51.000,00:18:00.000,,"My mother used to laugh coming here from Los Angeles she said well you're, you know you save a lot of time from driving but then your errands take forever because you stop and talk to everybody.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:18:00.000,00:18:11.000,,So I'm thinking about the same amount of time but I prefer the social way to the driving way so I did think it was important and then toward the end.,2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:18:11.000,00:18:19.000,,It was a rarity to have a video rentals place and so that became kind of special also.,2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:18:19.000,00:18:23.000,,Do you recall kind of how it.,2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:18:23.000,00:18:34.000,,"I know you touched on it earlier but just kind of describe how it changed over the years. Well, of course between the larger store in the smaller store.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:18:34.000,00:18:47.000,,"Parking was an issue, someone and I think it might have been you as a matter of fact Bo said to me, Well, what I'm telling everybody is just park as if you're going to the old store, and then just walk down, down a few more steps and you're at the new",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:18:47.000,00:18:58.000,,"store I think it was you and it was funny but just seeing that little thing to me, helped, I thought, Okay, why am I grousing, that's fine, that's what I",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:18:58.000,00:19:12.000,,"do x on the old than the mainstream stars nice having those two access doors. Yes, it was such a smaller store. Yes, Yes, and then to return it.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:19:12.000,00:19:21.000,,"I think the old store there was a shoot in the back that you could use in the alley, I think so. It wasn't in the alley it was at the corner of Washington and Fifth Street.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:19:21.000,00:19:28.000,,"Okay. Okay, there we go, I knew there was something, you had no, you couldn't like drive up to it. Okay.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:19:28.000,00:19:33.000,,"part and then walk to slide it in the drop. All right, all right. Okay.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:19:33.000,00:19:39.000,,"I did always try to use that alley between Co Op, and the Kenworthy building.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:19:39.000,00:19:48.000,,"However, sometimes I'd get trapped in there by some big food truck. Yes, co op and I'd get the fragrance of the composting.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:19:48.000,00:20:00.000,,"And then the people smoking outside of those hours alley, but I know the guy who manages John's alley and so he would be out there smoking but then you know I could hug him and say hello, back when people could hug each other.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:20:00.000,00:20:02.000,,Yeah.,2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:20:02.000,00:20:04.000,,time ago.,2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:20:04.000,00:20:05.000,,Yeah.,2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:20:05.000,00:20:11.000,,Yeah. Cool. Yeah.,2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:20:11.000,00:20:19.000,,So I guess you kind of mentioned the suit would you say you.,2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:20:19.000,00:20:38.000,,"Since 1987 is when you first started at seven is when I first came here, and I would have started renting, and it would have increased in the mid 90s and it would have really increased in the two.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:20:38.000,00:20:47.000,,"After 1999, and then going through to the end. Okay, that's when my children were small. Okay.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:20:47.000,00:20:56.000,,"So, do you think, to you, who was the most important person at the videos.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:20:56.000,00:21:01.000,,"I would have to say the person behind the counter. So I don't have a name, necessarily.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:21:01.000,00:21:15.000,,"Except that, if I think of the person behind the counter, something about the times I was in there, it would have been been Hardcastle, he sort of personified. The quirkiness the knowledge of the, the knowledge and the love of movies so it all would come",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:21:15.000,00:21:22.000,,"together, certainly other people including yourself would fit in there also. Yeah.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:21:22.000,00:21:38.000,,"Yeah, he, he worked there a long time, often on and as did I and we would have little competitions on who could name the movie quickest when somebody was just describing it oh funny yes and I think I probably done that a lot and I've seen you to look",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:21:38.000,00:21:51.000,,"each other and then I bet you were having a contest I never realized that that's hilarious. Jackie what section it was in you go grab it. Yeah. Yes, yes. I don't know I'm unsaid competition with Yeah.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:21:51.000,00:21:53.000,,Yeah.,2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:21:53.000,00:22:00.000,,"Um, so, I guess why, why do you think the video store struggled in recent years.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:22:00.000,00:22:06.000,,"Well, I'm",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:22:06.000,00:22:18.000,,competition from hugely corporately funded other stores Hastings is the one that most comes to my mind.,2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:22:18.000,00:22:32.000,,"Probably tr I you know I can't remember if there was a blockbuster here or not I'm not sure. No, it was a there was a video is called video and video land, and movie gallery, it was out my safe right okay it's that one.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:22:32.000,00:22:42.000,,"I think it was preparation. Yeah, and then Netflix started with, you'd send off in the mail for the disc.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:22:42.000,00:22:56.000,,And it was just more convenient and it might have been cheaper I don't remember. I'm not sure it was cheaper because you guys had some great deals but probably for the new releases it was cheaper I would guess but I wasn't really involved with that.,2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:22:56.000,00:23:18.000,,"So, first it was the combination of maybe cheaper prices. And as you said more selection, especially on the new releases, not more possibilities but just on the new releases more they'd have more copies and all of that.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:23:18.000,00:23:21.000,,And so I think that was part of it.,2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:23:21.000,00:23:27.000,,Then streaming started streaming on Netflix and I think more and more people.,2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:23:27.000,00:23:39.000,,"And I'd say this is part of the alienation of our society, you know, which is epitomized by having a zoom conversation, but",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:23:39.000,00:23:51.000,,"didn't want to go out right and just, you know, why would I have late fees. Why would I have to remember to pick it up and then remember to return it.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:23:51.000,00:23:59.000,,Especially if it's going to be hard to park. When I can just sit at home with my feet up and just find it at home.,2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:23:59.000,00:24:04.000,,"And I understand that I'm, I'm as lazy as the next person.",2021-04-07_moniquelillard_videostore_captions.vtt
mainstreet027,,00:24:04.000,00:24:18.000,,"I think I valued the sociability of going out, I like to go out and see people both other customers and the people behind the counter, but a lot of people really didn't know.",2021-04-07_moniquelillard_videostore_captions.vtt
