objectid,transcript_line,start,end,speaker,text,txt_filename
mainstreet023,14,00:01:03.600,00:01:12.360,Patricia Engle,of my name is kind of angle and my specific involvement was with Paris Howard Hughes video was.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,15,00:01:13.440,00:01:18.090,Patricia Engle,I was one of the landlords of the last landlord so.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,16,00:01:19.320,00:01:20.610,Patricia Engle,You know before it was.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,17,00:01:20.670,00:01:38.880,Monique Lillard,"dissolved Okay, you know pat i'm going to stop this for a second that it's not coming through very well, I think, is your connection if you go down and hit the little thing that looks like a wi fi is it say it's happy enough, is that your usual wi fi is five g stand on the bottom ribbon.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,18,00:01:39.630,00:01:42.360,Patricia Engle,"Actually, let me pause the recording okay.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,19,00:01:42.570,00:01:48.060,Monique Lillard,"All right, okay we're back up again and just up, can you just restate what you said about your relationship with the store.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,20,00:01:48.510,00:01:59.010,Patricia Engle,Okay um my name is pat angle and i'm was one of the last landlords of Howard Hughes video before it ended it's raining.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,21,00:02:00.180,00:02:03.390,Monique Lillard,"Very good, very good i'm going to take you through.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,22,00:02:04.740,00:02:17.910,Monique Lillard,"The store the store itself describing the store describing how you found out about it, how often you rented then talk about the various phases of your ownership of the store and then about the.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,23,00:02:18.750,00:02:33.390,Monique Lillard,"relationship, you had with the Co operative and then the ultimate demise of the store and what happened to the video so that's sort of the progression that these questions are going to take here so first just describing the store and talking about it.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,24,00:02:33.720,00:02:34.290,,"Well, I would.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,25,00:02:35.310,00:02:37.170,Patricia Engle,I would like to back up a little bit and.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,26,00:02:37.170,00:02:37.680,Monique Lillard,give some.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,27,00:02:37.770,00:02:40.050,Patricia Engle,background information.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,28,00:02:40.140,00:02:55.080,Patricia Engle,"Perfect um and that it actually starts back in the 90s, when I was an art therapist in private practice and looking for some better office space.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,29,00:02:55.830,00:03:16.680,Patricia Engle,"So I contacted my friend Karen Lewis, who was a real estate agent at the time, and she found this great building at 520 South main the building was for sale and Neil my husband, who was a professor of law at the university and a colleague of view.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,30,00:03:17.820,00:03:31.110,Patricia Engle,"A Neil, and I couldn't afford to buy it by ourselves, so we went we made arrangements with another couple to buy the store or buy the building and.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,31,00:03:32.850,00:03:38.190,Patricia Engle,"at the last minute, they change their mind and decided they didn't want to do it so.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,32,00:03:39.360,00:03:40.890,Patricia Engle,Karen had noted that.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,33,00:03:42.030,00:03:54.900,Patricia Engle,"Gary my writers, who I only knew through my yoga class had put in a low offer on the building and had been turned down and that he might be interested in.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,34,00:03:55.680,00:04:14.910,Patricia Engle,partnering with us so we didn't know Gary very well um but we called him and Jerry Stewart whose partner at the time in Hawaii and asked them if they would be interested in joining us in buying the building.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,35,00:04:16.770,00:04:26.310,Patricia Engle,He said yes over the phone no sign nothing signed or anything and that was the way Gary did business.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,36,00:04:27.660,00:04:41.130,Patricia Engle,"So when they came back from Hawaii we seal the deal, he Jerry Stewart who ran the yoga studio of there was also one of the partners.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,37,00:04:43.290,00:04:54.900,Patricia Engle,Their relationship eventually ended and Gary bought out per share so the building was owned by Gary and Neil and me.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,38,00:04:56.010,00:05:01.140,Patricia Engle,Gary was the one who we did a lot of work on the building.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,39,00:05:02.220,00:05:10.020,Patricia Engle,The upstairs we're we're four separate apartments at that time they were being rented to.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,40,00:05:11.430,00:05:12.180,Patricia Engle,students.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,41,00:05:13.230,00:05:16.470,Patricia Engle,And we so we turn them all into.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,42,00:05:17.670,00:05:27.360,Patricia Engle,"Alternative healing spaces, so I had my art therapy studio we had a film in Christ studio acupuncture.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,43,00:05:28.830,00:05:49.620,Patricia Engle,We called ourselves the alternative and the idea was to create something in downtown Moscow that was supportive of the Community and offered people reasonably rental rental spaces to do those sorts of things so we're just trying to create a Community.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,44,00:05:51.690,00:05:58.680,Patricia Engle,"Gary was responsible, mostly for finding the tenants, in the first floor.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,45,00:05:59.700,00:06:14.760,Patricia Engle,"Gary, as I mentioned to you before was the deal maker in town, he was the kind of guy that used to hang out at the breakfast club or can't remember the name of it before it was the breakfast club, but.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,46,00:06:15.090,00:06:25.140,Monique Lillard,"The nabi in maybe not Okay, so he would hang out there, he knew everybody in town, he was always looking for.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,47,00:06:25.230,00:06:30.060,Patricia Engle,A deal he owned he or at least the Royal motor in.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,48,00:06:32.040,00:06:42.960,Patricia Engle,"Our first tenants I think on that first floor was laura's tea and treasures, she was a local woman who was trying to you know, create a.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,49,00:06:44.310,00:06:45.900,Patricia Engle,restaurant tea shop.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,50,00:06:46.950,00:06:52.110,Patricia Engle,that lasted a number of years I can't remember all the tenants that we had but.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,51,00:06:54.750,00:07:01.410,Patricia Engle,The probably the the second longest serving tenant was the the tattoo parlor.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,52,00:07:02.670,00:07:05.580,Patricia Engle,Gary found those of course and.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,53,00:07:06.690,00:07:07.770,Patricia Engle,At the time.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,54,00:07:09.180,00:07:26.220,Patricia Engle,"They couldn't find any space in on Main Street in Moscow, the only place, I could find was in a back alley because I guess tattoos back in those days were not considered part of the culture or something um.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,55,00:07:27.600,00:07:28.530,Patricia Engle,When they left.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,56,00:07:29.820,00:07:37.530,Patricia Engle,It was Gary who found Howard Hughes video so we're now getting into Howard Hughes video he.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,57,00:07:39.270,00:07:41.310,Patricia Engle,Howard Hughes Howard Hughes.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,58,00:07:42.450,00:08:01.350,Patricia Engle,"As you probably know, was a rather call for character in in Moscow, who had an appliance store and had started a video operation kind of as a sideline and it became very popular and.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,59,00:08:03.420,00:08:11.490,Patricia Engle,Every long term resident of Moscow remembers five days five video has five high $5.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,60,00:08:13.500,00:08:25.050,Patricia Engle,"It was a very popular place continued to be popular once Howard sold the appliance store he sold the video business, I think, also the same time.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,61,00:08:26.220,00:08:41.250,Patricia Engle,New owners kept the video store until it stopped to becoming as lucrative you know netflix with FLEX was coming in and it wasn't making the same amount of money as it.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,62,00:08:42.330,00:08:43.110,Patricia Engle,once did.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,63,00:08:44.370,00:08:47.940,Patricia Engle,that's when Gary entered and Gary the dealmaker.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,64,00:08:50.010,00:09:00.330,Patricia Engle,Convinced are decided that we should buy the video store he convinced Neil and made to contribute money.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,65,00:09:01.410,00:09:03.300,Patricia Engle,He taught.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,66,00:09:04.980,00:09:07.860,Patricia Engle,Kelly more and deb Rentals into.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,67,00:09:09.810,00:09:12.810,Patricia Engle,"Basically, operating the store and.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,68,00:09:13.830,00:09:20.340,Patricia Engle,"been there in kind contribution for a couple of years, so yep go.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,69,00:09:20.400,00:09:27.360,Monique Lillard,"yeah okay I gotta stop you for just a second we're still having some skittering i'm going to pause the video, and I have a thought okay just.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,70,00:09:29.100,00:09:29.850,Monique Lillard,hold on.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,71,00:09:31.170,00:09:32.130,Monique Lillard,"Okay, and we're back on.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,72,00:09:32.280,00:09:32.940,Monique Lillard,So go ahead.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,73,00:09:33.120,00:09:38.640,Patricia Engle,"Yes, no a buying the business was all of gary's.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,74,00:09:40.110,00:10:00.870,Patricia Engle,"idea, he he convinced nailing me to contribute financially and convinced Devon Kelly, to be the kind of on site people, because at that time Gary was doing some traveling as well, and we were no longer living in Moscow.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,75,00:10:02.370,00:10:04.050,Patricia Engle,So.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,76,00:10:05.190,00:10:06.570,Patricia Engle,Kelly DAB.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,77,00:10:07.980,00:10:11.550,Patricia Engle,"Gary and and me, to some extent.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,78,00:10:12.660,00:10:14.280,Patricia Engle,moved video store.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,79,00:10:15.870,00:10:24.960,Patricia Engle,From a much larger space to a smaller space and we had to do a lot of reconfiguring and I think I mentioned to you before that.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,80,00:10:26.040,00:10:44.250,Patricia Engle,"Back in those days they were all all vc ours, you know, so it was it was a lot of lot of stuff to move into a small space, and I think back then, I mean there was still like 30,000 videos or BC ours so yeah.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,81,00:10:45.810,00:10:53.460,Monique Lillard,"Let me just ask you a couple questions before we get too far Howard Hughes, who ran the appliance store is no relation to the other Howard Hughes right.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,82,00:10:53.550,00:10:55.470,Patricia Engle,"No, no, no.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,83,00:10:55.530,00:10:56.940,Monique Lillard,In California yeah.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,84,00:10:57.000,00:11:01.320,Monique Lillard,"But everybody heard of him, and so everybody always laughed about Howard Hughes yeah.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,85,00:11:01.770,00:11:07.110,Monique Lillard,Right what year was this that you bought the store and then moved it over to Main Street.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,86,00:11:08.550,00:11:13.110,Patricia Engle,I 2006 2007.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,87,00:11:13.170,00:11:16.320,Monique Lillard,Somewhere in there right okay great great thanks.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,88,00:11:16.590,00:11:17.070,Monique Lillard,"All right, but.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,89,00:11:17.220,00:11:19.200,Patricia Engle,that's my best guess okay.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,90,00:11:19.380,00:11:19.620,Patricia Engle,Great.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,91,00:11:19.890,00:11:29.580,Patricia Engle,"All right, i'm not sure, but it was a time when netflix was just coming in and people were starting to rely on that.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,92,00:11:30.930,00:11:36.120,Patricia Engle,Internet access was still pretty spotty and in Moscow and.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,93,00:11:37.950,00:11:42.480,Patricia Engle,"stuff for the first couple of years of operations, we it was.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,94,00:11:43.500,00:11:46.830,Patricia Engle,We made we made little bit of money off of it.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,95,00:11:48.360,00:11:51.120,Patricia Engle,gary's idea was that.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,96,00:11:54.570,00:12:18.240,Patricia Engle,"We would have the rent and we would be able to make money and in the end if if the business of did not survive, we could only sell the videos for whatever our investment was so that was the original thing and things went along really well for a while, but somewhere and.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,97,00:12:20.460,00:12:26.220,Patricia Engle,I think Gary died in 2012 I think.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,98,00:12:27.540,00:12:36.390,Patricia Engle,And after that he wasn't the kind of moving force behind the video store by that time.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,99,00:12:38.400,00:12:46.710,Patricia Engle,"deb and and Kelly, I think we're getting a little burned out because we really weren't making any money off the video store and.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,100,00:12:47.970,00:13:11.160,Patricia Engle,"It was able to pay the rent and but the video store was very popular you know with the with a number of people, and the reason it was so popular I think was because of the employees there they were all avid movie fans people could go in and and talk to them about oh what movies.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,101,00:13:13.200,00:13:22.350,Patricia Engle,"You know, would you recommend, and it was it was sort of an iconic part of downtown Moscow.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,102,00:13:23.610,00:13:34.590,Patricia Engle,"And my view always was not so much the interest in the video store personally, since we didn't live in town, but that said.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,103,00:13:36.390,00:13:41.490,Patricia Engle,"The Indians hoarding them town and downtown life, yes.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,104,00:13:41.610,00:13:47.100,Monique Lillard,Could you repeat that last sentence again there's a lot of background noise is that a dog walking through maybe.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,105,00:13:48.390,00:13:48.750,Monique Lillard,Okay.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,106,00:13:48.900,00:13:51.360,Monique Lillard,Sorry just if you just repeat that last thing.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,107,00:13:51.570,00:13:58.410,Monique Lillard,"Why was why did, why was it so successful in Moscow, you were just saying something about the Community if you just repeat that that'd be great.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,108,00:14:01.260,00:14:11.970,Patricia Engle,I think the reason why it was so successful was because of the Community hold on can you stop it first.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,109,00:14:11.970,00:14:12.630,,Absolutely.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,110,00:14:14.220,00:14:24.690,Monique Lillard,"we're not quite there okay we're recording again and i'll just add pat is sitting in tucson Arizona and i'm sitting in Moscow Idaho, and so we can't be in the same room, even though I think we're both vaccinated probably but.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,111,00:14:25.590,00:14:32.160,Monique Lillard,that's what's going on here that's no problem at all so we're recording go ahead finish your sentence third time on that sentence try again.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,112,00:14:34.410,00:14:38.100,Patricia Engle,we're talking about why the video store was.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,113,00:14:39.360,00:14:49.110,Patricia Engle,Was was popular and it was because the employees bow and Ben and a number of others were all.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,114,00:14:50.790,00:15:03.540,Patricia Engle,"avid video movie fans and customers could come in and talk to them about movies and recommend recommendations for various movies, and it was.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,115,00:15:04.650,00:15:22.710,Patricia Engle,"It was really a sort of an iconic part of downtown Moscow and that was always my goal for that building it was such a special building it was, I think, built in 19 1898 and.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,116,00:15:23.490,00:15:39.690,Patricia Engle,"has had a rich history and was just really part of of downtown and Howard Hughes video was you know was part of that whole kind of downtown vibe you know book people was across the street, it was.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,117,00:15:40.770,00:15:42.630,Patricia Engle,And we wanted to support that.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,118,00:15:43.860,00:15:47.460,Patricia Engle,But the video stores stopped making money.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,119,00:15:48.870,00:15:59.310,Patricia Engle,And so we tried various things to I did a lot of research with other video stores that were having problems at that time and.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,120,00:16:00.420,00:16:10.890,Patricia Engle,"Our biggest problem, I think, was that we didn't have enough space to expand and do other things like have movie talks or to.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,121,00:16:12.480,00:16:16.680,Patricia Engle,offer something else other than the videos and.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,122,00:16:18.060,00:16:26.370,Patricia Engle,"But we tried, a number of things and then, finally, probably in 2013 this was.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,123,00:16:27.540,00:16:29.940,Patricia Engle,After Gary that already died.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,124,00:16:31.740,00:16:37.890,Patricia Engle,I wrote a letter to the customers and said we we can't really sustain this any longer.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,125,00:16:39.180,00:16:43.560,Patricia Engle,"We need another business model, this is not working and.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,126,00:16:44.670,00:16:55.380,Patricia Engle,"What do you, what do you think and we got a number of responses from the community of people agreed to raising the rates.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,127,00:16:56.520,00:17:00.870,Patricia Engle,And there were some people who were willing to serve you included.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,128,00:17:01.620,00:17:04.020,Patricia Engle,serve on a steering committee.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,129,00:17:04.680,00:17:23.550,Patricia Engle,"To try to figure out how we can survive and how Howard Hughes could survive, and I should go back and say when we first bought the business, we were actually going to change the name to Main Street video and the Community was.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,130,00:17:24.570,00:17:32.580,Patricia Engle,"kind of adamant that we maintain the name Howard Hughes video, even though it was a different Howard Hughes.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,131,00:17:33.870,00:17:38.130,Patricia Engle,than the one that was the movie connection but.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,132,00:17:39.180,00:17:41.910,Patricia Engle,So we kept the Howard Hughes video name.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,133,00:17:43.080,00:17:45.090,Patricia Engle,So anyways the result of that.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,134,00:17:46.590,00:17:47.580,Patricia Engle,of that.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,135,00:17:48.840,00:18:03.690,Patricia Engle,Note that I wrote we formed a steering committee and thanks to you for offering your House to for meetings to meet with those folks to talk about how we could.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,136,00:18:04.920,00:18:16.380,Patricia Engle,"Keep the video store and at that point and we didn't we didn't have videos anymore, we had DVDs we transfer it off over to DVDs.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,137,00:18:17.790,00:18:19.590,Patricia Engle,So do you have any questions.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,138,00:18:20.190,00:18:20.910,Monique Lillard,Okay yeah.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,139,00:18:21.420,00:18:22.110,Patricia Engle,just keep going.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,140,00:18:22.410,00:18:27.630,Monique Lillard,"No, I think i'm going to jump in with a couple of questions just that I remember from the store on Main Street.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,141,00:18:28.830,00:18:36.690,Monique Lillard,How about the decor the green paint the movie posters who who put that together and just certainly story behind that.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,142,00:18:38.670,00:18:55.230,Patricia Engle,"um we had a lot of enthusiasm, to begin with, I did the painting Gary and Kelly, did the building of the counter and the space for the videos and.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,143,00:18:58.800,00:19:05.370,Patricia Engle,"did all of that, and so it was sort of a group effort and we just.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,144,00:19:06.390,00:19:15.630,Patricia Engle,moved I think they moved in one weekend all that stuff we had to have a storage locker to keep all the extra stuff and.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,145,00:19:17.070,00:19:17.430,Patricia Engle,yeah.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,146,00:19:18.510,00:19:24.330,Monique Lillard,yeah yeah this is going to be the most disjointed video I now have a cat who's walking on my China.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,147,00:19:24.570,00:19:26.250,Monique Lillard,And then deposit and get the crap down.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,148,00:19:26.280,00:19:26.850,Monique Lillard,Excuse me.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,149,00:19:28.500,00:19:39.330,Monique Lillard,"Alright, we are recording again make sure it is okay definitely is now okay go ahead, yes, no, this is great, I really appreciate how you're taking us in a linear fashion, through time so.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,150,00:19:40.650,00:19:50.520,Monique Lillard,"Go ahead you're right we met at my house and i'm going to be donating to the library, the Minutes that I kept from that it was called steering committee minutes and.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,151,00:19:51.600,00:19:59.190,Monique Lillard,"I know we thought about tons of things i'll also say on the record, you brought us pastries every time it was delicious so.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,152,00:20:00.810,00:20:12.210,Monique Lillard,"And I remember having gosh as many as 15 people in my living room and then I think it whittled down to groups around my dining room table and right in this very room, as a matter of fact, so.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,153,00:20:15.480,00:20:20.790,Monique Lillard,"Do you want to take it from there, how did How did we ultimately decided to go co operative in your memory and.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,154,00:20:21.090,00:20:22.290,Monique Lillard,And how did that work out.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,155,00:20:22.620,00:20:38.640,Patricia Engle,"i'm not sure exactly how it all came about, but I was doing a lot of research about what we might do I, I felt like it was important to keep the collection together and that was really my.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,156,00:20:39.750,00:20:55.290,Patricia Engle,"purpose, I talked to a number of libraries, I talked to the university I talked to eastern Washington I they were very interested, they have a film school up there, but they only wanted some of the videos not all of them and.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,157,00:20:58.170,00:21:13.050,Patricia Engle,"So I wanted to figure out some way to keep it together and my my position always was if the Community wanted, and if they can pull it together, then I will support them in whatever way.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,158,00:21:14.730,00:21:15.330,Patricia Engle,I could.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,159,00:21:17.580,00:21:32.490,Patricia Engle,And the the Community as evidence by the Steering Committee said they wanted it and so through a whole series of a we talk about memberships we talked about splitting up the there were.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,160,00:21:33.090,00:21:42.390,Patricia Engle,"Three shares basically each worth $20,000 we talked about splitting up those shares and making people shareholders.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,161,00:21:44.160,00:21:54.870,Patricia Engle,Nothing seem to get any traction until this idea of having a having a Co op and.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,162,00:21:56.010,00:22:09.600,Patricia Engle,"And a membership having people pay for it to become members and then having a Co op and of Melinda shaab, who was the director of the food co op was.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,163,00:22:10.860,00:22:13.800,Patricia Engle,was very helpful and in helping.,2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,164,00:22:15.090,00:22:22.950,Patricia Engle,"I think there's some arrangement with co OPS, you can help each other, and so they were very helpful in providing.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,165,00:22:23.850,00:22:40.200,Patricia Engle,"Computer assistance and that sort of thing, and the idea was we can have enough memberships at $200 I think it was for a lifetime membership, and we can pay off the $60,000 that.",2021-04-28_patengle_videostore_transcript.vtt
mainstreet023,166,00:22:41.220,00:22:43.800,Patricia Engle,"20,000 to Devon Kelly and.",2021-04-28_patengle_videostore_transcript.vtt
