objectid,transcript_line,start,end,speaker,text,txt_filename
mainstreet026,42,00:06:05.640,00:06:06.390,Monique Lillard,The use of.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,43,00:06:08.580,00:06:13.830,Monique Lillard,home video for match in a strictly educational setting.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,44,00:06:15.120,00:06:18.540,Monique Lillard,So it had to be in a classes or recall if you're using.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,45,00:06:20.460,00:06:29.730,Monique Lillard,A work in a home video format only for the members of the clients were registered in the converse with them and members of the class no outside people.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,46,00:06:30.960,00:06:37.170,Monique Lillard,"etc, which, which is absolutely fundamental for the study you film in the United States.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,47,00:06:38.970,00:06:45.390,Monique Lillard,"Otherwise, so very few universities, apart from what in Los Angeles, maybe UCLA.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,48,00:06:46.710,00:06:54.900,Monique Lillard,"Of course, they have a film and television archives, maybe southern California with that kind of money relationship with the industry.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,49,00:06:55.320,00:07:08.970,Monique Lillard,So maybe they could show say in their auditoriums 35 millimeter prints and something was meant to be shown let's say the wasn't shot 70 mil but most universities and colleges couldn't afford it.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,50,00:07:10.500,00:07:13.950,Monique Lillard,So 16 mil came became important but.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,51,00:07:15.270,00:07:23.970,Monique Lillard,So many colleges and universities like Idaho couldn't even afford the rent of administrators would get the upset wire.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,52,00:07:24.690,00:07:31.860,Monique Lillard,"talking to me well West who are you weren't here last year, asking for rental money for 16 mil films.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,53,00:07:32.550,00:07:51.390,Monique Lillard,"I said yes, yes, I was dirt administrator well you know what's Bam then i'd and over what that would cost, and so, then when the video formats became more prevalent and that really allowed for the explosion of film study and US universities and colleges.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,54,00:07:52.440,00:08:07.770,Monique Lillard,"So early on, I had a relationship as an instructor University of Idaho to borrow clips from Howard Hughes telling classes, where I got the clips and then use those to illustrate what I was talking about.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,55,00:08:09.360,00:08:19.650,Monique Lillard,"All right, thank you, you heard my squeal of joy over the micro I have somewhat on my own decided to add to the.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,56,00:08:20.400,00:08:29.730,Monique Lillard,To the project here and spend some time remembering the micro because I have to say i'm doing this whole project as somewhat of a history of.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,57,00:08:30.270,00:08:39.990,Monique Lillard,"Moscow a history of entertainment in Moscow, so if we can, can we just speak from you and your wife Joan were part owners for a while no.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,58,00:08:40.500,00:08:51.720,Monique Lillard,"issue the micro okay just part of it right, if there was a time I was going to close yeah it was owned by George bone deep hole and Bob suited.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,59,00:08:52.680,00:09:11.220,Monique Lillard,"In it was going to close because business is not good and Joan and I had followed the micro sensor arrival in Moscow 1979 I was flabbergasted with the programming for a town of about 18,000 or whatever was in 79 so we bought into the.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,60,00:09:13.260,00:09:22.080,Monique Lillard,Enterprise probably it's probably a modest maybe give it about another decade that's good.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,61,00:09:23.100,00:09:24.060,Monique Lillard,Well yeah.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,62,00:09:25.140,00:09:27.060,Monique Lillard,Too many screens in town and.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,63,00:09:28.740,00:09:49.560,Monique Lillard,"The distributors really that that they don't want to deal with on our channel or sherburne don't give the have a huge opening and big city charge a big project and then, what are the eventually go to video alright, so you viewed the demise of the micro as linked to the.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,64,00:09:51.450,00:10:00.300,Monique Lillard,"Production of the film studios basically the distributors, I guess the distributors right exhibitors we were at the end.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,65,00:10:01.530,00:10:05.310,Monique Lillard,The end of the chain for the distributors.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,66,00:10:06.480,00:10:19.770,Monique Lillard,"So I saw Chinese go story, I must have been a 1980s over and go to a lot of film festivals around the world, so I talked to Bob pseudo program the micro hey Bob we gotta get Chinese go store.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,67,00:10:20.820,00:10:26.580,Monique Lillard,So he calls the distributor up no problem and a minimum time of bucking three weeks.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,68,00:10:28.230,00:10:36.570,Monique Lillard,"So that's not going to work in a rural setting you can you can run Chinese your story for three weeks, you can run it for three days.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,69,00:10:37.050,00:10:51.150,Monique Lillard,"And you'll lose some money, but you can't run it for two, three and Chinese go story I forget i'm just kind of this off the top of my head the distributor maybe had to print.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,70,00:10:53.160,00:11:09.060,Monique Lillard,Now i'm going to read you open up New York again on in two years it's just say couldn't care about it's just business in a sovereign and an art Center in a little world study where's the other end of the line.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,71,00:11:10.260,00:11:19.290,Monique Lillard,"it's too we had I forget what 140 some sheets, maybe with those church pews, which is totally off the reader.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,72,00:11:21.210,00:11:36.150,Monique Lillard,"And i'm sure at all, yes, yes and we've had people on the series of interviews describing what the micro looked like how you walk down the church pews i've tried i've reached out to Bob pseudo Facebook, but he did not get back to me.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,73,00:11:37.320,00:11:46.830,Monique Lillard,I had been told by someone that he would tell me that home video was part of the cause of the demise of the mind was your degree uh huh.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,74,00:11:48.870,00:11:51.900,Monique Lillard,yeah is no God yeah yeah.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,75,00:11:53.670,00:11:54.120,Monique Lillard,well.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,76,00:11:55.470,00:12:02.250,Monique Lillard,"When I taught for decades, I told Sean to for for 10 years, and also at indiana university.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,77,00:12:05.940,00:12:07.500,Monique Lillard,A lot of students.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,78,00:12:09.780,00:12:11.370,Monique Lillard,and others don't.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,79,00:12:12.600,00:12:15.750,Monique Lillard,"appreciate, so much the importance of.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,80,00:12:16.920,00:12:24.960,Monique Lillard,Trying to view a film let's say a film in which the cinematography is really important let's say Lawrence of Arabia.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,81,00:12:26.790,00:12:39.720,Monique Lillard,"So there are there are a lot of the students and others who don't appreciate that important so much or respect the notion that the format, it was originally filmed in.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,82,00:12:40.650,00:12:58.320,Monique Lillard,"Is the best format, in which to see the film so then i'd have students, say, well, Professor West I finally saw Lawrence of Arabia, you know, on my telephone doctor's office i'm telling them what's the deal about that Professor West, it seemed pretty slow to me.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,83,00:13:00.690,00:13:10.350,Monique Lillard,But there was less unless appreciation for the importance of the cinematography in the original format.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,84,00:13:11.670,00:13:20.970,Monique Lillard,"Do you know trial for the will the Nazi problem, yes, I do know that yeah I saw it as a matter of fact, in college, so now that you I was thinking about that it must have been on.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,85,00:13:21.600,00:13:29.910,Monique Lillard,"Film yeah well, of course, it was on film, I mean yeah 35 millimeter yes, unless they owned it but yes yeah it's been estimated.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,86,00:13:31.080,00:13:32.790,Monique Lillard,At the time of the rise of.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,87,00:13:34.410,00:13:40.440,Monique Lillard,A vast majority of young German men teenage boys.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,88,00:13:41.670,00:13:47.160,Monique Lillard,"Had screened and it showed everywhere, so to speak, for free.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,89,00:13:48.360,00:13:50.460,Monique Lillard,And 35 mil per inch.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,90,00:13:51.960,00:14:13.350,Monique Lillard,"would have been quite impactful because the Nazis put at her disposal vast technical resources you won't traveling chance, let us set all this up for you, you probably don't remember there's a vertical tracking shot going up, they built a tower specifically for her.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,91,00:14:14.370,00:14:22.290,Monique Lillard,"So you get up there as a camera rises, you see, oh there's more and more these people get to the top panel left on my.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,92,00:14:23.850,00:14:26.130,Monique Lillard,Pan right well gee there's.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,93,00:14:27.540,00:14:28.650,Monique Lillard,"Thousands, maybe.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,94,00:14:29.910,00:14:33.390,Monique Lillard,"10s of thousands, could it be hundreds of thousands.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,95,00:14:34.740,00:14:37.290,Monique Lillard,So when you saw that in 35 millimeter.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,96,00:14:38.310,00:14:54.180,Monique Lillard,With others with the song limited resources and the quality of the cinematography and the imagery it must have been quite powerful for a lot of the susceptible young men and teenage right.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,97,00:14:55.110,00:15:03.420,Monique Lillard,"This is this film was a relatively new medium, not new but yeah these were relative what's the name of that movie about 35 or is that.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,98,00:15:04.500,00:15:17.130,Monique Lillard,"Oh i'd have to i'd have to check that there were definite Nuremberg rounds it's one of the Nuremberg i'd have to double check it, but it was fundamental and in the United States, we had a version.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,99,00:15:19.980,00:15:20.580,Monique Lillard,Excuse me.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,100,00:15:21.690,00:15:23.910,Monique Lillard,We had a version with.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,101,00:15:25.650,00:15:27.930,Monique Lillard,The racist film that.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,102,00:15:28.980,00:15:32.640,Monique Lillard,"Wilson showed in the birth of a nation, the White House.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,103,00:15:37.020,00:15:40.380,Monique Lillard,birth of a nation audiences.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,104,00:15:41.610,00:15:46.020,Monique Lillard,US audiences would have been amazed to see the track and chance.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,105,00:15:47.370,00:15:51.480,Monique Lillard,To see the Cross cutting to see the clan ride a rescue.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,106,00:15:52.920,00:16:01.470,Monique Lillard,And that film was used Sean 35 of course 35 mil used end of the 1950s as a recruiting tool for the client.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,107,00:16:03.180,00:16:13.770,Monique Lillard,"But the the power of the photography for both of those films isn't much of it, however, a retired in 2009 when I retired I think many.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,108,00:16:15.660,00:16:23.640,Monique Lillard,students were not as attuned to that because you're Swanton imagery your family tree everyone.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,109,00:16:26.160,00:16:41.340,Monique Lillard,"Just advertisements are incredibly yeah yeah very interesting and there's another thing about trying for the will and i'd always wondered about hitler's and order, my German sound very good, but.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,110,00:16:42.780,00:16:46.200,Monique Lillard,He also had access to an extraordinary microphone.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,111,00:16:48.000,00:16:59.400,Monique Lillard,"There would have been many people hearing him that have had never been able to hear political speeches with that clarity, if you think of our Lincoln Douglas debates.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,112,00:17:00.300,00:17:21.000,Monique Lillard,"How many people could ever hear okay and Hitler the microphones just before Hitler you had to be right close I forget carbon gets quite technical, but you couldn't move you had to be real but hipper had a new hot shot microphone and he could very his distance.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,113,00:17:22.440,00:17:27.270,Monique Lillard,sideways laterally and back and forth Farinas gestural system more.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,114,00:17:28.920,00:17:35.820,Monique Lillard,"And do the end people probably never heard it most of them anything like that, from an order.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,115,00:17:37.620,00:17:42.570,Monique Lillard,And of course that's in the film so that's a few thoughts on.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,116,00:17:43.890,00:17:57.810,Monique Lillard,"There became fewer and fewer people viewers worried about seeing something in its original format, the pound a pandemic, of course, will only have made this word, yes, yes fascinating.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,117,00:17:59.640,00:18:06.330,Monique Lillard,"Some other time i'd love to talk to you about microphones because it well i'll just say it here we are talking, but I do know that.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,118,00:18:07.290,00:18:17.700,Monique Lillard,"In fact, I met a man once named brownie that was his nickname his last name was Brown and there was a movie that came out that's entertainment and it was clips from a bunch of music.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,119,00:18:18.480,00:18:27.780,Monique Lillard,And in it Judy Garland indiana Durban are both trying out for MGM and Judy Garland sounds beautiful and deanna Durban sounds.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,120,00:18:28.830,00:18:40.170,Monique Lillard,awful Twitter he screechy just terrible she did have a strong vibrato but this man had seen that and he was at another studio and he said oh she's just not miked right.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,121,00:18:40.950,00:18:48.570,Monique Lillard,"And she went on to become a singing star now never Judy Garland but still, you know she she you've heard of deanna Durban i'm sure.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,122,00:18:49.620,00:19:01.620,Monique Lillard,"And then I remember when Howard Dean was running for President and appeared that he was screaming into a microphone and that was all just a bunch of playing with the microphone as I understood it, but the technique of how he was recorded.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,123,00:19:02.670,00:19:11.400,Monique Lillard,"Well, I don't know I just think it's fascinating I just think you can make or break someone with what kind of make your hand that's really what i'm getting at so that you know.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,124,00:19:12.600,00:19:14.040,Monique Lillard,People appreciated.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,125,00:19:15.660,00:19:29.940,Monique Lillard,"seen a film in its original format less than less, yes, being a sovereign the micro you know we couldn't charge as much as say the kenworthy the time, one of the change let's say carmike.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,126,00:19:32.280,00:19:46.620,Monique Lillard,So when we close our forget what our ticket was $1 $50 75 So if you got something like 140 sheet you got to be moving a lot of popcorn at that ticket price under $2.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,127,00:19:47.670,00:19:48.690,Monique Lillard,And then there were other.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,128,00:19:49.980,00:19:57.960,Monique Lillard,"i'd be sitting there and back and the way Bob said, the fire Marshal you cannot lock the side or the building.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,129,00:19:59.010,00:20:00.210,Monique Lillard,Because of the fire Marshal.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,130,00:20:01.650,00:20:04.620,Monique Lillard,"So you just said, and why should people come in with a.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,131,00:20:05.970,00:20:15.060,Monique Lillard,Better going in the front door and downstairs and paying $1 50 you mentioned yeah i'm sorry yeah yeah.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,132,00:20:16.440,00:20:19.860,Monique Lillard,Video became more and more important.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,133,00:20:20.940,00:20:32.010,Monique Lillard,"And that's what i've been doing, of course, i'm sure i'm on the editorial Board of this Journal in New York City is called seniors during the pan, I haven't been to a film festival sense so October 2019.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,134,00:20:33.090,00:20:37.170,Monique Lillard,And I get from distributors exhibitors film festivals blah blah.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,135,00:20:38.580,00:20:50.820,Monique Lillard,"home video yep yep completely dependent on your home machine, yes, yes, so back to the video rental store did you go for your own fun, did you get movies that way just for yourself.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,136,00:20:54.120,00:20:56.130,Monique Lillard,"Sometimes, often would you say you went.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,137,00:20:59.910,00:21:02.190,Monique Lillard,"Too often, probably because.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,138,00:21:03.690,00:21:12.750,Monique Lillard,"Things I was writing about frequently filmmakers had given me when distributors, or even if you're writing about something got a c&c.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,139,00:21:14.700,00:21:18.930,Monique Lillard,or some of those things I probably had access to other words.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,140,00:21:19.980,00:21:33.030,Monique Lillard,"So much of a personal patron little bit, but not a lot yeah so sure Yes, some but not not alone i've written a lot about my miracle Cuban I used to go to Cuba.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,141,00:21:34.110,00:21:42.330,Monique Lillard,"And wouldn't necessarily be and how musical some would be, but not necessarily.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,142,00:21:44.280,00:21:48.510,Monique Lillard,"Meanwhile, I knew the filmmaker personally he's given me a tape copy.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,143,00:21:50.430,00:22:00.600,Monique Lillard,"got it got it did you go to video stores, other than Howard Hughes all that one I mentioned, you could go to interesting, yes, just to see.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,144,00:22:01.530,00:22:12.450,Monique Lillard,"anywhere else in town, did you go there, there was Hastings there was one over in the Moscow ma is what we now call the East side marketplace remember going to one of these shows.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,145,00:22:13.890,00:22:21.000,Monique Lillard,Like I did go to that one in the pullman hi yeah I think I wasn't tr video or video land or something remember.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,146,00:22:22.230,00:22:28.800,Monique Lillard,yeah he went out of business yeah we're still using tubes okay mm hmm did you.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,147,00:22:33.960,00:22:44.370,Monique Lillard,"Okay well when you think of Howard Hughes video what look what location, do you think well both of them to show us both of them yeah but not use a lot of pictures yes.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,148,00:22:45.150,00:22:57.060,Monique Lillard,"yeah how did you like the story itself, how do you like, how it was screwed yeah was great dilemma was great easy to use any film more countries both layouts were easy to use.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,149,00:22:58.500,00:23:12.810,Monique Lillard,"I taught for years in a core curriculum for when we had a course called filming international culture, and it goes disclosures I should and Peter nygard with often to teach them with me and sometimes philo Brian.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,150,00:23:13.950,00:23:22.950,Monique Lillard,"For instance, later, I think, good job was to get into a song, and I would use quite a few clips for that.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,151,00:23:24.480,00:23:25.680,Monique Lillard,For that course.,2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,152,00:23:27.180,00:23:31.470,Monique Lillard,"So instead of teaching trying for the world, I would use a clip.",2021-08-16_denniswest_videostore_transcript.vtt
mainstreet026,153,00:23:33.480,00:23:39.510,Monique Lillard,"And then, I just wanted to see the whole thing she or he could pay see it.",2021-08-16_denniswest_videostore_transcript.vtt
